timestamp,raw_value,raw_min,raw_max,samples,duplicate_count,conflict,source_id,station,unit
2023-07-01 00:00:00+00:00,0.1,0.1,0.1,1,0,0,96877,06257,mm
2023-07-01 01:00:00+00:00,0.1,0.1,0.1,1,0,0,96877,06257,mm
2023-07-01 02:00:00+00:00,2.9,2.9,2.9,1,0,0,96877,06257,mm
2023-07-01 03:00:00+00:00,3.4,3.4,3.4,1,0,0,96877,06257,mm
2023-07-01 04:00:00+00:00,2.2,2.2,2.2,1,0,0,96877,06257,mm
2023-07-01 05:00:00+00:00,0.5,0.5,0.5,1,0,0,96877,06257,mm
2023-07-01 06:00:00+00:00,0.1,0.1,0.1,1,0,0,96877,06257,mm
2023-07-01 07:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-01 08:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-01 09:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-01 10:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-01 11:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-01 12:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-01 13:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-01 14:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-01 15:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-01 16:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-01 17:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-01 18:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-01 19:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-01 20:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-01 21:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-01 22:00:00+00:00,0.1,0.1,0.1,1,0,0,96877,06257,mm
2023-07-01 23:00:00+00:00,3.2,3.2,3.2,1,0,0,96877,06257,mm
2023-07-02 00:00:00+00:00,1.6,1.6,1.6,1,0,0,96877,06257,mm
2023-07-02 01:00:00+00:00,1.7,1.7,1.7,1,0,0,96877,06257,mm
2023-07-26 01:00:00+00:00,,,,0,0,0,96877,06257,mm
2023-07-26 02:00:00+00:00,,,,0,0,0,96877,06257,mm
2023-07-26 03:00:00+00:00,,,,0,0,0,96877,06257,mm
2023-07-26 04:00:00+00:00,,,,0,0,0,96877,06257,mm
2023-07-26 05:00:00+00:00,,,,0,0,0,96877,06257,mm
2023-07-26 06:00:00+00:00,,,,0,0,0,96877,06257,mm
2023-07-26 07:00:00+00:00,,,,0,0,0,96877,06257,mm
2023-07-26 08:00:00+00:00,,,,0,0,0,96877,06257,mm
2023-07-26 09:00:00+00:00,,,,0,0,0,96877,06257,mm
2023-07-26 10:00:00+00:00,,,,0,0,0,96877,06257,mm
2023-07-26 11:00:00+00:00,0.1,0.1,0.1,1,0,0,96877,06257,mm
2023-07-26 12:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-26 13:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-26 14:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-26 15:00:00+00:00,0.8,0.8,0.8,1,0,0,96877,06257,mm
2023-07-26 16:00:00+00:00,1.3,1.3,1.3,1,0,0,96877,06257,mm
2023-07-26 17:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-26 18:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-26 19:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-26 20:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-26 21:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-26 22:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-26 23:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-27 00:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-27 01:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-27 02:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-27 03:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-27 04:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-27 05:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-27 06:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-27 07:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-27 08:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-27 09:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-27 10:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-27 11:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-27 12:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-27 13:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-27 14:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-27 15:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-27 16:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-27 17:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-27 18:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-27 19:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-27 20:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-27 21:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-27 22:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-27 23:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-28 00:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-28 01:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-28 02:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
2023-07-28 03:00:00+00:00,0.0,0.0,0.0,1,0,0,96877,06257,mm
