timestamp,raw_value,raw_min,raw_max,samples,duplicate_count,conflict,source_id
2024-09-01T00Z,0.0,,,1,,,96877
2024-09-01T01Z,0.0,,,1,,,96877
2024-09-01T02Z,0.0,,,1,,,96877
2024-09-01T03Z,0.0,,,1,,,96877
2024-09-01T04Z,0.0,,,1,,,96877
2024-09-01T05Z,0.0,,,1,,,96877
2024-09-01T06Z,0.0,,,1,,,96877
2024-09-01T07Z,0.0,,,1,,,96877
2024-09-01T08Z,0.0,,,1,,,96877
2024-09-01T09Z,0.0,,,1,,,96877
2024-09-01T10Z,0.0,,,1,,,96877
2024-09-01T11Z,0.0,,,1,,,96877
2024-09-01T12Z,0.0,,,1,,,96877
2024-09-01T13Z,0.0,,,1,,,96877
2024-09-01T14Z,0.0,,,1,,,96877
2024-09-01T15Z,0.0,,,1,,,96877
2024-09-01T16Z,0.0,,,1,,,96877
2024-09-01T17Z,0.0,,,1,,,96877
2024-09-01T18Z,0.0,,,1,,,96877
2024-09-01T19Z,0.0,,,1,,,96877
2024-09-01T20Z,0.0,,,1,,,96877
2024-09-01T21Z,0.0,,,1,,,96877
2024-09-01T22Z,0.0,,,1,,,96877
2024-09-01T23Z,0.0,,,1,,,96877
2024-09-02T00Z,0.0,,,1,,,96877
2024-09-02T01Z,0.0,,,1,,,96877
2024-09-02T02Z,0.0,,,1,,,96877
2024-09-02T03Z,0.0,,,1,,,96877
2024-09-02T04Z,0.0,,,1,,,96877
2024-09-02T05Z,0.0,,,1,,,96877
2024-09-02T06Z,0.0,,,1,,,96877
2024-09-02T07Z,0.0,,,1,,,96877
2024-09-02T08Z,0.0,,,1,,,96877
2024-09-02T09Z,0.0,,,1,,,96877
2024-09-02T10Z,0.0,,,1,,,96877
2024-09-02T11Z,0.0,,,1,,,96877
2024-09-02T12Z,0.0,,,1,,,96877
2024-09-02T13Z,0.0,,,1,,,96877
2024-09-02T14Z,0.0,,,1,,,96877
2024-09-02T15Z,0.0,,,1,,,96877
2024-09-02T16Z,0.0,,,1,,,96877
2024-09-02T17Z,0.0,,,1,,,96877
2024-09-02T18Z,0.0,,,1,,,96877
2024-09-02T19Z,0.0,,,1,,,96877
2024-09-02T20Z,0.2,,,1,,,96877
2024-09-02T21Z,1.1,,,1,,,96877
2024-09-02T22Z,2.6,,,1,,,96877
2024-09-02T23Z,0.5,,,1,,,96877
2024-09-03T00Z,0.0,,,1,,,96877
2024-09-03T01Z,0.0,,,1,,,96877
2024-09-03T02Z,0.0,,,1,,,96877
2024-09-03T03Z,0.0,,,1,,,96877
2024-09-03T04Z,0.0,,,1,,,96877
2024-09-03T05Z,0.0,,,1,,,96877
2024-09-03T06Z,0.0,,,1,,,96877
2024-09-03T07Z,0.0,,,1,,,96877
2024-09-03T08Z,0.0,,,1,,,96877
2024-09-03T09Z,0.0,,,1,,,96877
2024-09-03T10Z,0.0,,,1,,,96877
2024-09-03T11Z,0.0,,,1,,,96877
2024-09-03T12Z,0.0,,,1,,,96877
2024-09-03T13Z,0.0,,,1,,,96877
2024-09-03T14Z,0.0,,,1,,,96877
2024-09-03T15Z,0.0,,,1,,,96877
2024-09-03T16Z,0.5,,,1,,,96877
2024-09-03T17Z,0.0,,,1,,,96877
2024-09-03T18Z,0.4,,,1,,,96877
2024-09-03T19Z,0.0,,,1,,,96877
2024-09-03T20Z,0.6,,,1,,,96877
2024-09-03T21Z,0.0,,,1,,,96877
2024-09-03T22Z,0.0,,,1,,,96877
2024-09-03T23Z,0.0,,,1,,,96877
2024-09-04T00Z,0.0,,,1,,,96877
2024-09-04T01Z,0.0,,,1,,,96877
2024-09-04T02Z,0.0,,,1,,,96877
2024-09-04T03Z,0.0,,,1,,,96877
2024-09-04T04Z,0.0,,,1,,,96877
2024-09-04T05Z,0.0,,,1,,,96877
2024-09-04T06Z,0.0,,,1,,,96877
2024-09-04T07Z,0.0,,,1,,,96877
2024-09-04T08Z,0.0,,,1,,,96877
2024-09-04T09Z,0.0,,,1,,,96877
2024-09-04T10Z,0.0,,,1,,,96877
2024-09-04T11Z,0.0,,,1,,,96877
2024-09-04T12Z,0.0,,,1,,,96877
2024-09-04T13Z,0.0,,,1,,,96877
2024-09-04T14Z,0.0,,,1,,,96877
2024-09-04T15Z,0.0,,,1,,,96877
2024-09-04T16Z,0.0,,,1,,,96877
2024-09-04T17Z,16.8,,,1,,,96877
2024-09-04T18Z,3.9,,,1,,,96877
2024-09-04T19Z,0.0,,,1,,,96877
2024-09-04T20Z,0.0,,,1,,,96877
2024-09-04T21Z,0.0,,,1,,,96877
2024-09-04T22Z,0.0,,,1,,,96877
2024-09-04T23Z,0.0,,,1,,,96877
2024-09-05T00Z,0.0,,,1,,,96877
2024-09-05T01Z,0.1,,,1,,,96877
2024-09-05T02Z,0.0,,,1,,,96877
2024-09-05T03Z,0.0,,,1,,,96877
2024-09-05T04Z,0.0,,,1,,,96877
2024-09-05T05Z,0.0,,,1,,,96877
2024-09-05T06Z,0.0,,,1,,,96877
2024-09-05T07Z,0.0,,,1,,,96877
2024-09-05T08Z,0.0,,,1,,,96877
2024-09-05T09Z,0.0,,,1,,,96877
2024-09-05T10Z,0.0,,,1,,,96877
2024-09-05T11Z,0.0,,,1,,,96877
2024-09-05T12Z,0.0,,,1,,,96877
2024-09-05T13Z,0.0,,,1,,,96877
2024-09-05T14Z,0.0,,,1,,,96877
2024-09-05T15Z,0.0,,,1,,,96877
2024-09-05T16Z,0.0,,,1,,,96877
2024-09-05T17Z,0.0,,,1,,,96877
2024-09-05T18Z,0.0,,,1,,,96877
2024-09-05T19Z,0.0,,,1,,,96877
2024-09-05T20Z,0.0,,,1,,,96877
2024-09-05T21Z,0.0,,,1,,,96877
2024-09-05T22Z,0.0,,,1,,,96877
2024-09-05T23Z,0.0,,,1,,,96877
2024-09-06T00Z,0.0,,,1,,,96877
2024-09-06T01Z,0.0,,,1,,,96877
2024-09-06T02Z,0.0,,,1,,,96877
2024-09-06T03Z,0.0,,,1,,,96877
2024-09-06T04Z,0.0,,,1,,,96877
2024-09-06T05Z,0.0,,,1,,,96877
2024-09-06T06Z,0.0,,,1,,,96877
2024-09-06T07Z,0.0,,,1,,,96877
2024-09-06T08Z,0.0,,,1,,,96877
2024-09-06T09Z,0.0,,,1,,,96877
2024-09-06T10Z,0.0,,,1,,,96877
2024-09-06T11Z,0.0,,,1,,,96877
2024-09-06T12Z,0.0,,,1,,,96877
2024-09-06T13Z,0.0,,,1,,,96877
2024-09-06T14Z,0.0,,,1,,,96877
