timestamp,raw_value,raw_min,raw_max,samples,duplicate_count,conflict,source_id
2016-11-21T01Z,0.0,,,1,,,334539
2016-11-21T02Z,0.0,,,1,,,334539
2016-11-21T03Z,0.0,,,1,,,334539
2016-11-21T04Z,0.0,,,1,,,334539
2016-11-21T05Z,0.0,,,1,,,334539
2016-11-21T06Z,0.0,,,1,,,334539
2016-11-21T07Z,0.0,,,1,,,334539
2016-11-21T08Z,0.0,,,1,,,334539
2016-11-21T09Z,0.0,,,1,,,334539
2016-11-21T10Z,0.0,,,1,,,334539
2016-11-21T11Z,0.0,,,1,,,334539
2016-11-21T12Z,0.0,,,1,,,334539
2016-11-21T13Z,0.0,,,1,,,334539
2016-11-21T14Z,0.0,,,1,,,334539
2016-11-21T15Z,0.0,,,1,,,334539
2016-11-21T16Z,0.0,,,1,,,334539
2016-11-21T17Z,0.0,,,1,,,334539
2016-11-21T18Z,0.0,,,1,,,334539
2016-11-21T19Z,0.0,,,1,,,334539
2016-11-21T20Z,0.0,,,1,,,334539
2016-11-21T21Z,0.0,,,1,,,334539
2016-11-21T22Z,0.0,,,1,,,334539
2016-11-21T23Z,0.0,,,1,,,334539
2016-11-22T00Z,0.0,,,1,,,334539
2016-11-22T01Z,0.0,,,1,,,334539
2016-11-22T02Z,0.0,,,1,,,334539
2016-11-22T03Z,0.0,,,1,,,334539
2016-11-22T04Z,0.0,,,1,,,334539
2016-11-22T05Z,0.0,,,1,,,334539
2016-11-22T06Z,0.0,,,1,,,334539
2016-11-22T07Z,0.0,,,1,,,334539
2016-11-22T08Z,0.0,,,1,,,334539
2016-11-22T09Z,0.0,,,1,,,334539
2016-11-22T10Z,0.0,,,1,,,334539
2016-11-22T11Z,0.0,,,1,,,334539
2016-11-22T12Z,0.0,,,1,,,334539
2016-11-22T13Z,0.0,,,1,,,334539
2016-11-22T14Z,0.0,,,1,,,334539
2016-11-22T15Z,0.0,,,1,,,334539
2016-11-22T16Z,0.0,,,1,,,334539
2016-11-22T17Z,0.0,,,1,,,334539
2016-11-22T18Z,0.0,,,1,,,334539
2016-11-22T19Z,0.0,,,1,,,334539
2016-11-22T20Z,0.0,,,1,,,334539
2016-11-22T21Z,0.0,,,1,,,334539
2016-11-22T22Z,0.0,,,1,,,334539
2016-11-22T23Z,0.0,,,1,,,334539
2016-11-23T00Z,0.0,,,1,,,334539
2016-11-23T01Z,0.0,,,1,,,334539
2016-11-23T02Z,0.0,,,1,,,334539
2016-11-23T03Z,0.0,,,1,,,334539
2016-11-23T04Z,0.0,,,1,,,334539
2016-11-23T05Z,0.0,,,1,,,334539
2016-11-23T06Z,0.0,,,1,,,334539
2016-11-23T07Z,0.0,,,1,,,334539
2016-11-23T08Z,0.0,,,1,,,334539
2016-11-23T09Z,0.0,,,1,,,334539
2016-11-23T10Z,0.0,,,1,,,334539
2016-11-23T11Z,0.0,,,1,,,334539
2016-11-23T12Z,0.0,,,1,,,334539
2016-11-23T13Z,0.0,,,1,,,334539
2016-11-23T14Z,0.0,,,1,,,334539
2016-11-23T15Z,0.0,,,1,,,334539
2016-11-23T16Z,0.0,,,1,,,334539
2016-11-23T17Z,0.0,,,1,,,334539
2016-11-23T18Z,0.0,,,1,,,334539
2016-11-23T19Z,0.0,,,1,,,334539
2016-11-23T20Z,0.0,,,1,,,334539
2016-11-23T21Z,0.0,,,1,,,334539
2016-11-23T22Z,0.0,,,1,,,334539
2016-11-23T23Z,0.0,,,1,,,334539
2016-11-24T00Z,0.0,,,1,,,334539
2016-11-24T01Z,0.0,,,1,,,334539
2016-11-24T02Z,0.0,,,1,,,334539
2016-11-24T03Z,0.0,,,1,,,334539
2016-11-24T04Z,0.0,,,1,,,334539
2016-11-24T05Z,0.0,,,1,,,334539
2016-11-24T06Z,0.0,,,1,,,334539
2016-11-24T07Z,0.0,,,1,,,334539
2016-11-24T08Z,0.0,,,1,,,334539
2016-11-24T09Z,0.0,,,1,,,334539
2016-11-24T10Z,0.0,,,1,,,334539
2016-11-24T11Z,0.0,,,1,,,334539
2016-11-24T12Z,0.0,,,1,,,334539
2016-11-24T13Z,0.0,,,1,,,334539
2016-11-24T14Z,0.0,,,1,,,334539
2016-11-24T15Z,0.0,,,1,,,334539
2016-11-24T16Z,0.0,,,1,,,334539
2016-11-24T17Z,0.0,,,1,,,334539
2016-11-24T18Z,0.0,,,1,,,334539
2016-11-24T19Z,0.0,,,1,,,334539
