timestamp,raw_value,raw_min,raw_max,samples,duplicate_count,conflict,source_id,station,unit
2021-05-01 00:00:00+00:00,0.0,0.0,0.0,1,0,0,46579,02290,kWh/m2
2021-05-01 01:00:00+00:00,0.0,0.0,0.0,1,0,0,46579,02290,kWh/m2
2021-05-01 02:00:00+00:00,0.0,0.0,0.0,1,0,0,46579,02290,kWh/m2
2021-05-01 03:00:00+00:00,0.0,0.0,0.0,1,0,0,46579,02290,kWh/m2
2021-05-01 04:00:00+00:00,0.0,0.0,0.0,1,0,0,46579,02290,kWh/m2
2021-05-01 05:00:00+00:00,0.013,0.013,0.013,1,0,0,46579,02290,kWh/m2
2021-05-01 06:00:00+00:00,0.041,0.041,0.041,1,0,0,46579,02290,kWh/m2
2021-05-01 07:00:00+00:00,0.102,0.102,0.102,1,0,0,46579,02290,kWh/m2
2021-05-01 08:00:00+00:00,0.143,0.143,0.143,1,0,0,46579,02290,kWh/m2
2021-05-01 09:00:00+00:00,0.107,0.107,0.107,1,0,0,46579,02290,kWh/m2
2021-05-01 10:00:00+00:00,0.139,0.139,0.139,1,0,0,46579,02290,kWh/m2
2021-05-01 11:00:00+00:00,0.134,0.134,0.134,1,0,0,46579,02290,kWh/m2
2021-05-01 12:00:00+00:00,0.072,0.072,0.072,1,0,0,46579,02290,kWh/m2
2021-05-01 13:00:00+00:00,0.059,0.059,0.059,1,0,0,46579,02290,kWh/m2
2021-05-01 14:00:00+00:00,0.041,0.041,0.041,1,0,0,46579,02290,kWh/m2
2021-05-01 15:00:00+00:00,0.031,0.031,0.031,1,0,0,46579,02290,kWh/m2
2021-05-01 16:00:00+00:00,0.022,0.022,0.022,1,0,0,46579,02290,kWh/m2
2021-05-01 17:00:00+00:00,0.014,0.014,0.014,1,0,0,46579,02290,kWh/m2
2021-05-01 18:00:00+00:00,0.007,0.007,0.007,1,0,0,46579,02290,kWh/m2
2021-05-01 19:00:00+00:00,0.001,0.001,0.001,1,0,0,46579,02290,kWh/m2
2021-05-01 20:00:00+00:00,0.0,0.0,0.0,1,0,0,46579,02290,kWh/m2
2021-05-01 21:00:00+00:00,0.0,0.0,0.0,1,0,0,46579,02290,kWh/m2
2021-05-01 22:00:00+00:00,0.0,0.0,0.0,1,0,0,46579,02290,kWh/m2
2021-05-01 23:00:00+00:00,0.0,0.0,0.0,1,0,0,46579,02290,kWh/m2
2021-05-02 00:00:00+00:00,0.0,0.0,0.0,1,0,0,46579,02290,kWh/m2
2021-05-02 01:00:00+00:00,0.0,0.0,0.0,1,0,0,46579,02290,kWh/m2
2021-05-02 02:00:00+00:00,0.0,0.0,0.0,1,0,0,46579,02290,kWh/m2
2021-05-02 03:00:00+00:00,0.0,0.0,0.0,1,0,0,46579,02290,kWh/m2
2021-05-02 04:00:00+00:00,0.0,0.0,0.0,1,0,0,46579,02290,kWh/m2
2021-05-02 05:00:00+00:00,0.007,0.007,0.007,1,0,0,46579,02290,kWh/m2
2021-05-02 06:00:00+00:00,0.021,0.021,0.021,1,0,0,46579,02290,kWh/m2
2021-05-02 07:00:00+00:00,0.052,0.052,0.052,1,0,0,46579,02290,kWh/m2
2021-05-02 08:00:00+00:00,0.09,0.09,0.09,1,0,0,46579,02290,kWh/m2
2021-05-02 09:00:00+00:00,0.108,0.108,0.108,1,0,0,46579,02290,kWh/m2
2021-05-02 10:00:00+00:00,0.149,0.149,0.149,1,0,0,46579,02290,kWh/m2
2021-05-02 11:00:00+00:00,0.276,0.276,0.276,1,0,0,46579,02290,kWh/m2
2021-05-02 12:00:00+00:00,0.29,0.29,0.29,1,0,0,46579,02290,kWh/m2
2021-05-02 13:00:00+00:00,0.416,0.416,0.416,1,0,0,46579,02290,kWh/m2
