timestamp,raw_value,raw_min,raw_max,samples,duplicate_count,conflict,source_id,station,unit
2025-06-01 00:00:00+00:00,0.0,0.0,0.0,1,0,0,46579,02290,kWh/m2
2025-06-01 01:00:00+00:00,0.0,0.0,0.0,1,0,0,46579,02290,kWh/m2
2025-06-01 02:00:00+00:00,0.0,0.0,0.0,1,0,0,46579,02290,kWh/m2
2025-06-01 03:00:00+00:00,0.0,0.0,0.0,1,0,0,46579,02290,kWh/m2
2025-06-01 04:00:00+00:00,0.003,0.003,0.003,1,0,0,46579,02290,kWh/m2
2025-06-01 05:00:00+00:00,0.027,0.027,0.027,1,0,0,46579,02290,kWh/m2
2025-06-01 06:00:00+00:00,0.087,0.087,0.087,1,0,0,46579,02290,kWh/m2
2025-06-01 07:00:00+00:00,0.065,0.065,0.065,1,0,0,46579,02290,kWh/m2
2025-06-01 08:00:00+00:00,0.095,0.095,0.095,1,0,0,46579,02290,kWh/m2
2025-06-01 09:00:00+00:00,0.142,0.142,0.142,1,0,0,46579,02290,kWh/m2
2025-06-01 10:00:00+00:00,0.156,0.156,0.156,1,0,0,46579,02290,kWh/m2
2025-06-01 11:00:00+00:00,0.362,0.362,0.362,1,0,0,46579,02290,kWh/m2
2025-06-01 12:00:00+00:00,0.718,0.718,0.718,1,0,0,46579,02290,kWh/m2
2025-06-01 13:00:00+00:00,0.696,0.696,0.696,1,0,0,46579,02290,kWh/m2
2025-06-01 14:00:00+00:00,0.658,0.658,0.658,1,0,0,46579,02290,kWh/m2
2025-06-01 15:00:00+00:00,0.571,0.571,0.571,1,0,0,46579,02290,kWh/m2
2025-06-01 16:00:00+00:00,0.457,0.457,0.457,1,0,0,46579,02290,kWh/m2
2025-06-01 17:00:00+00:00,0.238,0.238,0.238,1,0,0,46579,02290,kWh/m2
2025-06-01 18:00:00+00:00,0.123,0.123,0.123,1,0,0,46579,02290,kWh/m2
2025-06-01 19:00:00+00:00,0.044,0.044,0.044,1,0,0,46579,02290,kWh/m2
2025-06-01 20:00:00+00:00,0.001,0.001,0.001,1,0,0,46579,02290,kWh/m2
2025-06-01 21:00:00+00:00,0.0,0.0,0.0,1,0,0,46579,02290,kWh/m2
