timestamp,raw_value,raw_min,raw_max,samples,duplicate_count,conflict,source_id
2014-05-01T00Z,0.0,,,1,,,46579
2014-05-01T01Z,0.0,,,1,,,46579
2014-05-01T02Z,0.0,,,1,,,46579
2014-05-01T03Z,0.0,,,1,,,46579
2014-05-01T04Z,0.0,,,1,,,46579
2014-05-01T05Z,0.007,,,1,,,46579
2014-05-01T06Z,0.042,,,1,,,46579
2014-05-01T07Z,0.134,,,1,,,46579
2014-05-01T08Z,0.538,,,1,,,46579
2014-05-01T09Z,0.616,,,1,,,46579
2014-05-01T10Z,0.807,,,1,,,46579
2014-05-01T11Z,0.825,,,1,,,46579
2014-05-01T12Z,0.464,,,1,,,46579
2014-05-01T13Z,0.718,,,1,,,46579
2014-05-01T14Z,0.46,,,1,,,46579
2014-05-01T15Z,0.296,,,1,,,46579
2014-05-01T16Z,0.041,,,1,,,46579
2014-05-01T17Z,0.075,,,1,,,46579
2014-05-01T18Z,0.009,,,1,,,46579
2014-05-01T19Z,0.001,,,1,,,46579
2014-05-01T20Z,0.0,,,1,,,46579
2014-05-01T21Z,0.0,,,1,,,46579
2014-05-01T22Z,0.0,,,1,,,46579
2014-05-01T23Z,0.0,,,1,,,46579
2014-05-02T00Z,0.0,,,1,,,46579
2014-05-02T01Z,0.0,,,1,,,46579
2014-05-02T02Z,0.0,,,1,,,46579
2014-05-02T03Z,0.0,,,1,,,46579
2014-05-02T04Z,0.0,,,1,,,46579
2014-05-02T05Z,0.01,,,1,,,46579
2014-05-02T06Z,0.032,,,1,,,46579
2014-05-02T07Z,0.082,,,1,,,46579
2014-05-02T08Z,0.064,,,1,,,46579
2014-05-02T09Z,0.101,,,1,,,46579
2014-05-02T10Z,0.209,,,1,,,46579
2014-05-02T11Z,0.294,,,1,,,46579
2014-05-02T12Z,0.164,,,1,,,46579
2014-05-02T13Z,0.253,,,1,,,46579
2014-05-02T14Z,0.547,,,1,,,46579
2014-05-02T15Z,0.284,,,1,,,46579
2014-05-02T16Z,0.179,,,1,,,46579
2014-05-02T17Z,0.135,,,1,,,46579
2014-05-02T18Z,0.047,,,1,,,46579
2014-05-02T19Z,0.016,,,1,,,46579
2014-05-02T20Z,0.0,,,1,,,46579
2014-05-02T21Z,0.0,,,1,,,46579
2014-05-02T22Z,0.0,,,1,,,46579
2014-05-02T23Z,0.0,,,1,,,46579
2014-05-03T00Z,0.0,,,1,,,46579
2014-05-03T01Z,0.0,,,1,,,46579
2014-05-03T02Z,0.0,,,1,,,46579
2014-05-03T03Z,0.0,,,1,,,46579
2014-05-03T04Z,0.0,,,1,,,46579
2014-05-03T05Z,0.003,,,1,,,46579
2014-05-03T06Z,0.017,,,1,,,46579
2014-05-03T07Z,0.041,,,1,,,46579
2014-05-03T08Z,0.074,,,1,,,46579
2014-05-03T09Z,0.069,,,1,,,46579
2014-05-03T10Z,0.106,,,1,,,46579
2014-05-03T11Z,0.105,,,1,,,46579
2014-05-03T12Z,0.107,,,1,,,46579
2014-05-03T13Z,0.112,,,1,,,46579
2014-05-03T14Z,0.092,,,1,,,46579
2014-05-03T15Z,0.049,,,1,,,46579
2014-05-03T16Z,0.034,,,1,,,46579
2014-05-03T17Z,0.021,,,1,,,46579
2014-05-03T18Z,0.012,,,1,,,46579
2014-05-03T19Z,0.003,,,1,,,46579
2014-05-03T20Z,0.0,,,1,,,46579
2014-05-03T21Z,0.0,,,1,,,46579
2014-05-03T22Z,0.0,,,1,,,46579
2014-05-03T23Z,0.0,,,1,,,46579
2014-05-04T00Z,0.0,,,1,,,46579
2014-05-04T01Z,0.0,,,1,,,46579
2014-05-04T02Z,0.0,,,1,,,46579
2014-05-04T03Z,0.0,,,1,,,46579
2014-05-04T04Z,0.001,,,1,,,46579
2014-05-04T05Z,0.003,,,1,,,46579
2014-05-04T06Z,0.025,,,1,,,46579
2014-05-04T07Z,0.088,,,1,,,46579
2014-05-04T08Z,0.221,,,1,,,46579
2014-05-04T09Z,0.499,,,1,,,46579
2014-05-04T10Z,0.633,,,1,,,46579
2014-05-04T11Z,0.206,,,1,,,46579
2014-05-04T12Z,0.316,,,1,,,46579
2014-05-04T13Z,0.524,,,1,,,46579
2014-05-04T14Z,0.591,,,1,,,46579
2014-05-04T15Z,0.477,,,1,,,46579
2014-05-04T16Z,0.328,,,1,,,46579
2014-05-04T17Z,0.254,,,1,,,46579
2014-05-04T18Z,0.143,,,1,,,46579
2014-05-04T19Z,0.012,,,1,,,46579
2014-05-04T20Z,0.0,,,1,,,46579
2014-05-04T21Z,0.0,,,1,,,46579
2014-05-04T22Z,0.0,,,1,,,46579
2014-05-04T23Z,0.0,,,1,,,46579
2014-05-05T00Z,0.0,,,1,,,46579
2014-05-05T01Z,0.0,,,1,,,46579
2014-05-05T02Z,0.0,,,1,,,46579
2014-05-05T03Z,0.0,,,1,,,46579
2014-05-05T04Z,0.0,,,1,,,46579
