timestamp,raw_value,raw_min,raw_max,samples,duplicate_count,conflict,source_id
2019-03-01T00Z,0.0,,,1,,,46579
2019-03-01T01Z,0.0,,,1,,,46579
2019-03-01T02Z,0.0,,,1,,,46579
2019-03-01T03Z,0.0,,,1,,,46579
2019-03-01T04Z,0.0,,,1,,,46579
2019-03-01T05Z,0.0,,,1,,,46579
2019-03-01T06Z,0.0,,,1,,,46579
2019-03-01T07Z,0.014,,,1,,,46579
2019-03-01T08Z,0.052,,,1,,,46579
2019-03-01T09Z,0.082,,,1,,,46579
2019-03-01T10Z,0.077,,,1,,,46579
2019-03-01T11Z,0.11,,,1,,,46579
2019-03-01T12Z,0.157,,,1,,,46579
2019-03-01T13Z,0.175,,,1,,,46579
2019-03-01T14Z,0.193,,,1,,,46579
2019-03-01T15Z,0.077,,,1,,,46579
2019-03-01T16Z,0.046,,,1,,,46579
2019-03-01T17Z,0.011,,,1,,,46579
2019-03-01T18Z,0.001,,,1,,,46579
2019-03-01T19Z,0.0,,,1,,,46579
2019-03-01T20Z,0.0,,,1,,,46579
2019-03-01T21Z,0.0,,,1,,,46579
2019-03-01T22Z,0.0,,,1,,,46579
2019-03-01T23Z,0.0,,,1,,,46579
2019-03-02T00Z,0.0,,,1,,,46579
2019-03-02T01Z,0.0,,,1,,,46579
2019-03-02T02Z,0.0,,,1,,,46579
2019-03-02T03Z,0.0,,,1,,,46579
2019-03-02T04Z,0.0,,,1,,,46579
2019-03-02T05Z,0.0,,,1,,,46579
2019-03-02T06Z,0.001,,,1,,,46579
2019-03-02T07Z,0.008,,,1,,,46579
2019-03-02T08Z,0.021,,,1,,,46579
2019-03-02T09Z,0.078,,,1,,,46579
2019-03-02T10Z,0.225,,,1,,,46579
2019-03-02T11Z,0.181,,,1,,,46579
2019-03-02T12Z,0.197,,,1,,,46579
2019-03-02T13Z,0.218,,,1,,,46579
2019-03-02T14Z,0.135,,,1,,,46579
2019-03-02T15Z,0.115,,,1,,,46579
2019-03-02T16Z,0.078,,,1,,,46579
2019-03-02T17Z,0.031,,,1,,,46579
2019-03-02T18Z,0.001,,,1,,,46579
2019-03-02T19Z,0.0,,,1,,,46579
2019-03-02T20Z,0.0,,,1,,,46579
2019-03-02T21Z,0.0,,,1,,,46579
2019-03-02T22Z,0.0,,,1,,,46579
2019-03-02T23Z,0.0,,,1,,,46579
2019-03-03T00Z,0.0,,,1,,,46579
