timestamp,raw_value,raw_min,raw_max,samples,duplicate_count,conflict,source_id
2017-11-01T00Z,-1.4,,,1,,,6981
2017-11-01T01Z,-1.6,,,1,,,6981
2017-11-01T02Z,-0.8,,,1,,,6981
2017-11-01T03Z,0.1,,,1,,,6981
2017-11-01T04Z,0.8,,,1,,,6981
2017-11-01T05Z,1.1,,,1,,,6981
2017-11-01T06Z,1.8,,,1,,,6981
2017-11-01T07Z,2.5,,,1,,,6981
2017-11-01T08Z,3.5,,,1,,,6981
2017-11-01T09Z,4.5,,,1,,,6981
2017-11-01T10Z,5.7,,,1,,,6981
2017-11-01T11Z,6.9,,,1,,,6981
2017-11-01T12Z,8.1,,,1,,,6981
2017-11-01T13Z,10.0,,,1,,,6981
2017-11-01T14Z,10.4,,,1,,,6981
2017-11-01T15Z,9.8,,,1,,,6981
2017-11-01T16Z,8.7,,,1,,,6981
2017-11-01T17Z,7.6,,,1,,,6981
2017-11-01T18Z,6.6,,,1,,,6981
2017-11-01T19Z,4.6,,,1,,,6981
2017-11-01T20Z,3.1,,,1,,,6981
2017-11-01T21Z,2.5,,,1,,,6981
2017-11-01T22Z,2.2,,,1,,,6981
2017-11-01T23Z,2.0,,,1,,,6981
2017-11-02T00Z,1.6,,,1,,,6981
2017-11-02T01Z,1.5,,,1,,,6981
2017-11-02T02Z,1.6,,,1,,,6981
2017-11-02T03Z,2.0,,,1,,,6981
2017-11-02T04Z,2.1,,,1,,,6981
2017-11-02T05Z,2.4,,,1,,,6981
2017-11-02T06Z,2.8,,,1,,,6981
2017-11-02T07Z,3.1,,,1,,,6981
2017-11-02T08Z,5.0,,,1,,,6981
2017-11-02T09Z,7.7,,,1,,,6981
2017-11-02T10Z,10.0,,,1,,,6981
2017-11-02T11Z,11.6,,,1,,,6981
2017-11-02T12Z,12.1,,,1,,,6981
2017-11-02T13Z,12.0,,,1,,,6981
2017-11-02T14Z,11.5,,,1,,,6981
2017-11-02T15Z,10.4,,,1,,,6981
2017-11-02T16Z,8.8,,,1,,,6981
2017-11-02T17Z,7.4,,,1,,,6981
2017-11-02T18Z,6.0,,,1,,,6981
2017-11-02T19Z,6.3,,,1,,,6981
2017-11-02T20Z,6.6,,,1,,,6981
2017-11-02T21Z,6.6,,,1,,,6981
2017-11-02T22Z,6.6,,,1,,,6981
2017-11-02T23Z,6.6,,,1,,,6981
2017-11-03T00Z,6.5,,,1,,,6981
2017-11-03T01Z,6.6,,,1,,,6981
2017-11-03T02Z,6.5,,,1,,,6981
2017-11-03T03Z,6.5,,,1,,,6981
2017-11-03T04Z,6.7,,,1,,,6981
2017-11-03T05Z,7.0,,,1,,,6981
2017-11-03T06Z,7.5,,,1,,,6981
2017-11-03T07Z,7.6,,,1,,,6981
2017-11-03T08Z,8.2,,,1,,,6981
2017-11-03T09Z,8.9,,,1,,,6981
2017-11-03T10Z,9.6,,,1,,,6981
2017-11-03T11Z,10.9,,,1,,,6981
2017-11-03T12Z,12.6,,,1,,,6981
2017-11-03T13Z,13.2,,,1,,,6981
2017-11-03T14Z,12.5,,,1,,,6981
2017-11-03T15Z,11.2,,,1,,,6981
2017-11-03T16Z,8.1,,,1,,,6981
2017-11-03T17Z,6.1,,,1,,,6981
2017-11-03T18Z,4.9,,,1,,,6981
2017-11-03T19Z,3.6,,,1,,,6981
2017-11-03T20Z,2.8,,,1,,,6981
2017-11-03T21Z,2.5,,,1,,,6981
2017-11-03T22Z,1.9,,,1,,,6981
2017-11-03T23Z,1.4,,,1,,,6981
2017-11-04T00Z,1.1,,,1,,,6981
2017-11-04T01Z,0.9,,,1,,,6981
2017-11-04T02Z,0.5,,,1,,,6981
2017-11-04T03Z,0.4,,,1,,,6981
2017-11-04T04Z,0.6,,,1,,,6981
2017-11-04T05Z,0.9,,,1,,,6981
2017-11-04T06Z,0.9,,,1,,,6981
2017-11-04T07Z,1.4,,,1,,,6981
2017-11-04T08Z,3.9,,,1,,,6981
2017-11-04T09Z,6.2,,,1,,,6981
2017-11-04T10Z,11.2,,,1,,,6981
2017-11-04T11Z,13.2,,,1,,,6981
2017-11-04T12Z,15.3,,,1,,,6981
2017-11-04T13Z,16.4,,,1,,,6981
2017-11-04T14Z,15.1,,,1,,,6981
2017-11-04T15Z,11.6,,,1,,,6981
2017-11-04T16Z,8.7,,,1,,,6981
2017-11-04T17Z,5.9,,,1,,,6981
2017-11-04T18Z,5.0,,,1,,,6981
2017-11-04T19Z,4.0,,,1,,,6981
2017-11-04T20Z,3.6,,,1,,,6981
2017-11-04T21Z,3.4,,,1,,,6981
2017-11-04T22Z,3.1,,,1,,,6981
2017-11-04T23Z,3.0,,,1,,,6981
2017-11-05T00Z,3.0,,,1,,,6981
2017-11-05T01Z,2.7,,,1,,,6981
2017-11-05T02Z,2.8,,,1,,,6981
2017-11-05T03Z,2.6,,,1,,,6981
2017-11-05T04Z,3.7,,,1,,,6981
2017-11-05T05Z,4.3,,,1,,,6981
2017-11-05T06Z,6.3,,,1,,,6981
2017-11-05T07Z,5.0,,,1,,,6981
2017-11-05T08Z,6.5,,,1,,,6981
2017-11-05T09Z,9.8,,,1,,,6981
2017-11-05T10Z,11.9,,,1,,,6981
2017-11-05T11Z,12.6,,,1,,,6981
2017-11-05T12Z,12.3,,,1,,,6981
2017-11-05T13Z,10.9,,,1,,,6981
2017-11-05T14Z,8.1,,,1,,,6981
2017-11-05T15Z,6.1,,,1,,,6981
2017-11-05T16Z,4.9,,,1,,,6981
2017-11-05T17Z,4.4,,,1,,,6981
2017-11-05T18Z,3.8,,,1,,,6981
2017-11-05T19Z,3.4,,,1,,,6981
2017-11-05T20Z,3.4,,,1,,,6981
2017-11-05T21Z,3.3,,,1,,,6981
2017-11-05T22Z,2.9,,,1,,,6981
2017-11-05T23Z,2.1,,,1,,,6981
2017-11-06T00Z,1.0,,,1,,,6981
2017-11-06T01Z,0.6,,,1,,,6981
2017-11-06T02Z,0.6,,,1,,,6981
2017-11-06T03Z,0.8,,,1,,,6981
2017-11-06T04Z,0.7,,,1,,,6981
2017-11-06T05Z,0.6,,,1,,,6981
2017-11-06T06Z,0.6,,,1,,,6981
2017-11-06T07Z,0.7,,,1,,,6981
2017-11-06T08Z,0.7,,,1,,,6981
2017-11-06T09Z,1.1,,,1,,,6981
2017-11-06T10Z,1.7,,,1,,,6981
2017-11-06T11Z,2.4,,,1,,,6981
2017-11-06T12Z,2.8,,,1,,,6981
2017-11-06T13Z,2.9,,,1,,,6981
2017-11-06T14Z,2.8,,,1,,,6981
2017-11-06T15Z,2.7,,,1,,,6981
2017-11-06T16Z,2.6,,,1,,,6981
2017-11-06T17Z,2.5,,,1,,,6981
2017-11-06T18Z,2.4,,,1,,,6981
2017-11-06T19Z,2.3,,,1,,,6981
2017-11-06T20Z,2.3,,,1,,,6981
2017-11-06T21Z,2.1,,,1,,,6981
2017-11-06T22Z,2.3,,,1,,,6981
2017-11-06T23Z,2.4,,,1,,,6981
2017-11-07T00Z,2.3,,,1,,,6981
2017-11-07T01Z,2.4,,,1,,,6981
2017-11-07T02Z,2.4,,,1,,,6981
2017-11-07T03Z,2.3,,,1,,,6981
2017-11-07T04Z,2.3,,,1,,,6981
2017-11-07T05Z,2.3,,,1,,,6981
2017-11-07T06Z,2.4,,,1,,,6981
2017-11-07T07Z,2.5,,,1,,,6981
2017-11-07T08Z,3.0,,,1,,,6981
2017-11-07T09Z,3.8,,,1,,,6981
2017-11-07T10Z,4.6,,,1,,,6981
2017-11-07T11Z,5.5,,,1,,,6981
2017-11-07T12Z,5.0,,,1,,,6981
2017-11-07T13Z,4.6,,,1,,,6981
2017-11-07T14Z,4.9,,,1,,,6981
2017-11-07T15Z,4.8,,,1,,,6981
2017-11-07T16Z,4.2,,,1,,,6981
2017-11-07T17Z,4.1,,,1,,,6981
2017-11-07T18Z,4.0,,,1,,,6981
2017-11-07T19Z,3.9,,,1,,,6981
2017-11-07T20Z,3.8,,,1,,,6981
2017-11-07T21Z,3.7,,,1,,,6981
2017-11-07T22Z,3.6,,,1,,,6981
2017-11-07T23Z,3.4,,,1,,,6981
2017-11-08T00Z,3.1,,,1,,,6981
2017-11-08T01Z,2.6,,,1,,,6981
2017-11-08T02Z,2.4,,,1,,,6981
2017-11-08T03Z,2.3,,,1,,,6981
2017-11-08T04Z,2.3,,,1,,,6981
2017-11-08T05Z,2.5,,,1,,,6981
2017-11-08T06Z,2.4,,,1,,,6981
2017-11-08T07Z,2.8,,,1,,,6981
2017-11-08T08Z,3.6,,,1,,,6981
2017-11-08T09Z,4.7,,,1,,,6981
2017-11-08T10Z,7.1,,,1,,,6981
2017-11-08T11Z,6.3,,,1,,,6981
2017-11-08T12Z,6.6,,,1,,,6981
2017-11-08T13Z,6.0,,,1,,,6981
2017-11-08T14Z,5.5,,,1,,,6981
2017-11-08T15Z,5.3,,,1,,,6981
2017-11-08T16Z,4.9,,,1,,,6981
2017-11-08T17Z,4.6,,,1,,,6981
2017-11-08T18Z,4.4,,,1,,,6981
2017-11-08T19Z,4.1,,,1,,,6981
2017-11-08T20Z,4.0,,,1,,,6981
2017-11-08T21Z,4.0,,,1,,,6981
2017-11-08T22Z,4.1,,,1,,,6981
2017-11-08T23Z,3.8,,,1,,,6981
2017-11-09T00Z,3.8,,,1,,,6981
2017-11-09T01Z,3.7,,,1,,,6981
2017-11-09T02Z,3.7,,,1,,,6981
2017-11-09T03Z,3.5,,,1,,,6981
2017-11-09T04Z,3.5,,,1,,,6981
2017-11-09T05Z,3.3,,,1,,,6981
2017-11-09T06Z,3.4,,,1,,,6981
2017-11-09T07Z,3.5,,,1,,,6981
2017-11-09T08Z,4.1,,,1,,,6981
2017-11-09T09Z,4.6,,,1,,,6981
2017-11-09T10Z,4.9,,,1,,,6981
2017-11-09T11Z,5.2,,,1,,,6981
2017-11-09T12Z,5.5,,,1,,,6981
2017-11-09T13Z,5.5,,,1,,,6981
2017-11-09T14Z,5.3,,,1,,,6981
2017-11-09T15Z,5.1,,,1,,,6981
2017-11-09T16Z,5.0,,,1,,,6981
2017-11-09T17Z,4.8,,,1,,,6981
2017-11-09T18Z,4.5,,,1,,,6981
2017-11-09T19Z,4.4,,,1,,,6981
2017-11-09T20Z,4.2,,,1,,,6981
2017-11-09T21Z,4.3,,,1,,,6981
2017-11-09T22Z,4.2,,,1,,,6981
2017-11-09T23Z,4.1,,,1,,,6981
2017-11-10T00Z,3.9,,,1,,,6981
2017-11-10T01Z,3.9,,,1,,,6981
2017-11-10T02Z,3.8,,,1,,,6981
2017-11-10T03Z,3.7,,,1,,,6981
2017-11-10T04Z,3.6,,,1,,,6981
2017-11-10T05Z,3.5,,,1,,,6981
2017-11-10T06Z,3.5,,,1,,,6981
2017-11-10T07Z,3.5,,,1,,,6981
2017-11-10T08Z,4.1,,,1,,,6981
2017-11-10T09Z,4.8,,,1,,,6981
2017-11-10T10Z,5.7,,,1,,,6981
2017-11-10T11Z,6.2,,,1,,,6981
2017-11-10T12Z,6.5,,,1,,,6981
2017-11-10T13Z,6.6,,,1,,,6981
2017-11-10T14Z,6.4,,,1,,,6981
2017-11-10T15Z,6.2,,,1,,,6981
2017-11-10T16Z,5.5,,,1,,,6981
2017-11-10T17Z,5.0,,,1,,,6981
2017-11-10T18Z,4.5,,,1,,,6981
2017-11-10T19Z,4.5,,,1,,,6981
2017-11-10T20Z,4.7,,,1,,,6981
2017-11-10T21Z,4.7,,,1,,,6981
2017-11-10T22Z,5.0,,,1,,,6981
2017-11-10T23Z,5.0,,,1,,,6981
2017-11-11T00Z,5.0,,,1,,,6981
2017-11-11T01Z,5.0,,,1,,,6981
2017-11-11T02Z,5.0,,,1,,,6981
2017-11-11T03Z,4.9,,,1,,,6981
2017-11-11T04Z,4.8,,,1,,,6981
2017-11-11T05Z,4.8,,,1,,,6981
2017-11-11T06Z,4.0,,,1,,,6981
2017-11-11T07Z,3.4,,,1,,,6981
2017-11-11T08Z,3.7,,,1,,,6981
2017-11-11T09Z,4.1,,,1,,,6981
2017-11-11T10Z,4.6,,,1,,,6981
2017-11-11T11Z,5.6,,,1,,,6981
2017-11-11T12Z,6.4,,,1,,,6981
2017-11-11T13Z,6.8,,,1,,,6981
2017-11-11T14Z,6.6,,,1,,,6981
2017-11-11T15Z,6.3,,,1,,,6981
2017-11-11T16Z,5.9,,,1,,,6981
2017-11-11T17Z,5.8,,,1,,,6981
