timestamp,raw_value,raw_min,raw_max,samples,duplicate_count,conflict,source_id
2026-05-01T00Z,0.5,,,1,,,6981
2026-05-01T01Z,-0.2,,,1,,,6981
2026-05-01T02Z,-0.3,,,1,,,6981
2026-05-01T03Z,-0.9,,,1,,,6981
2026-05-01T04Z,-1.3,,,1,,,6981
2026-05-01T05Z,-0.6,,,1,,,6981
2026-05-01T06Z,3.8,,,1,,,6981
2026-05-01T07Z,10.0,,,1,,,6981
2026-05-01T08Z,13.9,,,1,,,6981
2026-05-01T09Z,14.9,,,1,,,6981
2026-05-01T10Z,16.2,,,1,,,6981
2026-05-01T11Z,17.1,,,1,,,6981
2026-05-01T12Z,18.3,,,1,,,6981
2026-05-01T13Z,19.5,,,1,,,6981
2026-05-01T14Z,19.9,,,1,,,6981
2026-05-01T15Z,20.0,,,1,,,6981
2026-05-01T16Z,19.8,,,1,,,6981
2026-05-01T17Z,18.5,,,1,,,6981
2026-05-01T18Z,16.9,,,1,,,6981
2026-05-01T19Z,12.8,,,1,,,6981
2026-05-01T20Z,9.9,,,1,,,6981
2026-05-01T21Z,7.9,,,1,,,6981
2026-05-01T22Z,6.1,,,1,,,6981
2026-05-01T23Z,5.7,,,1,,,6981
2026-05-02T00Z,4.4,,,1,,,6981
2026-05-02T01Z,4.0,,,1,,,6981
2026-05-02T02Z,2.9,,,1,,,6981
2026-05-02T03Z,2.7,,,1,,,6981
2026-05-02T04Z,2.4,,,1,,,6981
2026-05-02T05Z,2.5,,,1,,,6981
2026-05-02T06Z,8.7,,,1,,,6981
2026-05-02T07Z,14.8,,,1,,,6981
2026-05-02T08Z,17.9,,,1,,,6981
2026-05-02T09Z,20.9,,,1,,,6981
2026-05-02T10Z,21.5,,,1,,,6981
2026-05-02T11Z,22.6,,,1,,,6981
2026-05-02T12Z,23.3,,,1,,,6981
2026-05-02T13Z,23.3,,,1,,,6981
2026-05-02T14Z,23.5,,,1,,,6981
2026-05-02T15Z,23.8,,,1,,,6981
2026-05-02T16Z,23.4,,,1,,,6981
2026-05-02T17Z,22.0,,,1,,,6981
2026-05-02T18Z,19.4,,,1,,,6981
2026-05-02T19Z,15.3,,,1,,,6981
2026-05-02T20Z,12.7,,,1,,,6981
2026-05-02T21Z,10.7,,,1,,,6981
2026-05-02T22Z,9.7,,,1,,,6981
2026-05-02T23Z,8.5,,,1,,,6981
2026-05-03T00Z,7.6,,,1,,,6981
2026-05-03T01Z,7.2,,,1,,,6981
2026-05-03T02Z,6.6,,,1,,,6981
2026-05-03T03Z,6.1,,,1,,,6981
2026-05-03T04Z,6.1,,,1,,,6981
2026-05-03T05Z,6.3,,,1,,,6981
2026-05-03T06Z,12.0,,,1,,,6981
2026-05-03T07Z,16.7,,,1,,,6981
2026-05-03T08Z,20.4,,,1,,,6981
2026-05-03T09Z,21.8,,,1,,,6981
2026-05-03T10Z,23.8,,,1,,,6981
2026-05-03T11Z,24.2,,,1,,,6981
2026-05-03T12Z,25.3,,,1,,,6981
2026-05-03T13Z,24.1,,,1,,,6981
2026-05-03T14Z,24.3,,,1,,,6981
2026-05-03T15Z,23.4,,,1,,,6981
2026-05-03T16Z,22.9,,,1,,,6981
2026-05-03T17Z,22.4,,,1,,,6981
2026-05-03T18Z,20.7,,,1,,,6981
2026-05-03T19Z,17.6,,,1,,,6981
2026-05-03T20Z,14.5,,,1,,,6981
2026-05-03T21Z,13.3,,,1,,,6981
2026-05-03T22Z,12.1,,,1,,,6981
2026-05-03T23Z,12.2,,,1,,,6981
2026-05-04T00Z,11.5,,,1,,,6981
2026-05-04T01Z,11.6,,,1,,,6981
2026-05-04T02Z,10.2,,,1,,,6981
2026-05-04T03Z,9.5,,,1,,,6981
2026-05-04T04Z,7.4,,,1,,,6981
2026-05-04T05Z,7.5,,,1,,,6981
2026-05-04T06Z,11.7,,,1,,,6981
2026-05-04T07Z,14.7,,,1,,,6981
2026-05-04T08Z,15.3,,,1,,,6981
2026-05-04T09Z,17.7,,,1,,,6981
2026-05-04T10Z,20.6,,,1,,,6981
2026-05-04T11Z,20.7,,,1,,,6981
2026-05-04T12Z,22.4,,,1,,,6981
2026-05-04T13Z,22.0,,,1,,,6981
2026-05-04T14Z,21.3,,,1,,,6981
2026-05-04T15Z,21.3,,,1,,,6981
2026-05-04T16Z,21.3,,,1,,,6981
2026-05-04T17Z,20.6,,,1,,,6981
2026-05-04T18Z,19.0,,,1,,,6981
2026-05-04T19Z,16.3,,,1,,,6981
2026-05-04T20Z,14.6,,,1,,,6981
2026-05-04T21Z,15.6,,,1,,,6981
2026-05-04T22Z,13.1,,,1,,,6981
2026-05-04T23Z,10.1,,,1,,,6981
2026-05-05T00Z,9.1,,,1,,,6981
2026-05-05T01Z,8.6,,,1,,,6981
2026-05-05T02Z,6.9,,,1,,,6981
2026-05-05T03Z,6.1,,,1,,,6981
2026-05-05T04Z,5.8,,,1,,,6981
2026-05-05T05Z,7.1,,,1,,,6981
2026-05-05T06Z,10.2,,,1,,,6981
2026-05-05T07Z,14.3,,,1,,,6981
2026-05-05T08Z,17.9,,,1,,,6981
2026-05-05T09Z,19.4,,,1,,,6981
2026-05-05T10Z,19.7,,,1,,,6981
2026-05-05T11Z,19.3,,,1,,,6981
2026-05-05T12Z,19.0,,,1,,,6981
2026-05-05T13Z,18.5,,,1,,,6981
2026-05-05T14Z,19.4,,,1,,,6981
2026-05-05T15Z,19.9,,,1,,,6981
2026-05-05T16Z,20.3,,,1,,,6981
2026-05-05T17Z,18.9,,,1,,,6981
2026-05-05T18Z,16.9,,,1,,,6981
2026-05-05T19Z,14.6,,,1,,,6981
2026-05-05T20Z,13.2,,,1,,,6981
2026-05-05T21Z,12.6,,,1,,,6981
2026-05-05T22Z,11.5,,,1,,,6981
2026-05-05T23Z,10.9,,,1,,,6981
2026-05-06T00Z,8.9,,,1,,,6981
2026-05-06T01Z,7.4,,,1,,,6981
2026-05-06T02Z,7.2,,,1,,,6981
2026-05-06T03Z,6.9,,,1,,,6981
2026-05-06T04Z,6.8,,,1,,,6981
2026-05-06T05Z,7.5,,,1,,,6981
2026-05-06T06Z,9.1,,,1,,,6981
2026-05-06T07Z,11.6,,,1,,,6981
2026-05-06T08Z,13.3,,,1,,,6981
2026-05-06T09Z,14.1,,,1,,,6981
2026-05-06T10Z,15.7,,,1,,,6981
2026-05-06T11Z,17.3,,,1,,,6981
2026-05-06T12Z,16.0,,,1,,,6981
2026-05-06T13Z,16.2,,,1,,,6981
2026-05-06T14Z,13.0,,,1,,,6981
2026-05-06T15Z,14.2,,,1,,,6981
2026-05-06T16Z,15.2,,,1,,,6981
2026-05-06T17Z,14.6,,,1,,,6981
2026-05-06T18Z,11.2,,,1,,,6981
2026-05-06T19Z,11.0,,,1,,,6981
2026-05-06T20Z,10.2,,,1,,,6981
2026-05-06T21Z,9.0,,,1,,,6981
2026-05-06T22Z,9.3,,,1,,,6981
2026-05-06T23Z,8.7,,,1,,,6981
2026-05-07T00Z,8.2,,,1,,,6981
2026-05-07T01Z,7.5,,,1,,,6981
2026-05-07T02Z,7.3,,,1,,,6981
2026-05-07T03Z,6.9,,,1,,,6981
2026-05-07T04Z,7.3,,,1,,,6981
2026-05-07T05Z,7.6,,,1,,,6981
2026-05-07T06Z,8.3,,,1,,,6981
2026-05-07T07Z,8.5,,,1,,,6981
2026-05-07T08Z,11.4,,,1,,,6981
2026-05-07T09Z,13.8,,,1,,,6981
2026-05-07T10Z,13.9,,,1,,,6981
2026-05-07T11Z,10.5,,,1,,,6981
2026-05-07T12Z,13.1,,,1,,,6981
2026-05-07T13Z,14.7,,,1,,,6981
2026-05-07T14Z,14.6,,,1,,,6981
2026-05-07T15Z,13.7,,,1,,,6981
2026-05-07T16Z,11.1,,,1,,,6981
2026-05-07T17Z,11.7,,,1,,,6981
2026-05-07T18Z,11.0,,,1,,,6981
2026-05-07T19Z,10.3,,,1,,,6981
2026-05-07T20Z,9.0,,,1,,,6981
2026-05-07T21Z,7.5,,,1,,,6981
2026-05-07T22Z,6.6,,,1,,,6981
2026-05-07T23Z,5.9,,,1,,,6981
2026-05-08T00Z,4.9,,,1,,,6981
2026-05-08T01Z,5.2,,,1,,,6981
2026-05-08T02Z,4.9,,,1,,,6981
2026-05-08T03Z,3.9,,,1,,,6981
2026-05-08T04Z,3.4,,,1,,,6981
2026-05-08T05Z,3.9,,,1,,,6981
2026-05-08T06Z,8.4,,,1,,,6981
2026-05-08T07Z,11.4,,,1,,,6981
2026-05-08T08Z,12.5,,,1,,,6981
2026-05-08T09Z,12.2,,,1,,,6981
2026-05-08T10Z,13.6,,,1,,,6981
2026-05-08T11Z,14.4,,,1,,,6981
2026-05-08T12Z,14.9,,,1,,,6981
2026-05-08T13Z,16.4,,,1,,,6981
2026-05-08T14Z,17.0,,,1,,,6981
2026-05-08T15Z,17.9,,,1,,,6981
2026-05-08T16Z,17.5,,,1,,,6981
2026-05-08T17Z,17.0,,,1,,,6981
2026-05-08T18Z,16.4,,,1,,,6981
2026-05-08T19Z,14.6,,,1,,,6981
2026-05-08T20Z,11.3,,,1,,,6981
2026-05-08T21Z,9.4,,,1,,,6981
2026-05-08T22Z,7.9,,,1,,,6981
2026-05-08T23Z,8.5,,,1,,,6981
2026-05-09T00Z,7.8,,,1,,,6981
2026-05-09T01Z,7.8,,,1,,,6981
2026-05-09T02Z,8.4,,,1,,,6981
2026-05-09T03Z,8.3,,,1,,,6981
2026-05-09T04Z,8.8,,,1,,,6981
2026-05-09T05Z,8.7,,,1,,,6981
2026-05-09T06Z,10.3,,,1,,,6981
2026-05-09T07Z,11.9,,,1,,,6981
2026-05-09T08Z,14.8,,,1,,,6981
2026-05-09T09Z,17.5,,,1,,,6981
2026-05-09T10Z,18.8,,,1,,,6981
2026-05-09T11Z,19.0,,,1,,,6981
2026-05-09T12Z,17.9,,,1,,,6981
2026-05-09T13Z,16.9,,,1,,,6981
2026-05-09T14Z,12.2,,,1,,,6981
2026-05-09T15Z,13.6,,,1,,,6981
2026-05-09T16Z,16.4,,,1,,,6981
2026-05-09T17Z,15.1,,,1,,,6981
2026-05-09T18Z,11.8,,,1,,,6981
2026-05-09T19Z,10.3,,,1,,,6981
2026-05-09T20Z,9.4,,,1,,,6981
2026-05-09T21Z,8.3,,,1,,,6981
2026-05-09T22Z,7.9,,,1,,,6981
2026-05-09T23Z,6.8,,,1,,,6981
2026-05-10T00Z,6.3,,,1,,,6981
2026-05-10T01Z,6.0,,,1,,,6981
2026-05-10T02Z,5.3,,,1,,,6981
2026-05-10T03Z,5.1,,,1,,,6981
2026-05-10T04Z,5.2,,,1,,,6981
2026-05-10T05Z,5.9,,,1,,,6981
2026-05-10T06Z,10.7,,,1,,,6981
2026-05-10T07Z,15.5,,,1,,,6981
2026-05-10T08Z,18.4,,,1,,,6981
2026-05-10T09Z,20.8,,,1,,,6981
2026-05-10T10Z,21.7,,,1,,,6981
2026-05-10T11Z,22.6,,,1,,,6981
2026-05-10T12Z,21.7,,,1,,,6981
2026-05-10T13Z,21.4,,,1,,,6981
2026-05-10T14Z,21.4,,,1,,,6981
2026-05-10T15Z,20.7,,,1,,,6981
2026-05-10T16Z,20.3,,,1,,,6981
2026-05-10T17Z,17.2,,,1,,,6981
2026-05-10T18Z,15.7,,,1,,,6981
2026-05-10T19Z,14.6,,,1,,,6981
2026-05-10T20Z,13.8,,,1,,,6981
2026-05-10T21Z,13.3,,,1,,,6981
2026-05-10T22Z,12.4,,,1,,,6981
2026-05-10T23Z,11.6,,,1,,,6981
2026-05-11T00Z,11.0,,,1,,,6981
2026-05-11T01Z,9.5,,,1,,,6981
2026-05-11T02Z,8.8,,,1,,,6981
2026-05-11T03Z,8.7,,,1,,,6981
2026-05-11T04Z,9.2,,,1,,,6981
2026-05-11T05Z,9.2,,,1,,,6981
2026-05-11T06Z,11.5,,,1,,,6981
2026-05-11T07Z,12.7,,,1,,,6981
2026-05-11T08Z,15.1,,,1,,,6981
2026-05-11T09Z,15.2,,,1,,,6981
2026-05-11T10Z,10.9,,,1,,,6981
2026-05-11T11Z,10.9,,,1,,,6981
2026-05-11T12Z,11.2,,,1,,,6981
2026-05-11T13Z,10.8,,,1,,,6981
2026-05-11T14Z,11.9,,,1,,,6981
2026-05-11T15Z,11.0,,,1,,,6981
2026-05-11T16Z,11.4,,,1,,,6981
2026-05-11T17Z,11.4,,,1,,,6981
2026-05-11T18Z,9.7,,,1,,,6981
2026-05-11T19Z,8.4,,,1,,,6981
2026-05-11T20Z,7.6,,,1,,,6981
2026-05-11T21Z,7.4,,,1,,,6981
2026-05-11T22Z,7.5,,,1,,,6981
2026-05-11T23Z,7.0,,,1,,,6981
2026-05-12T00Z,6.1,,,1,,,6981
2026-05-12T01Z,4.7,,,1,,,6981
2026-05-12T02Z,4.3,,,1,,,6981
2026-05-12T03Z,3.7,,,1,,,6981
2026-05-12T04Z,3.7,,,1,,,6981
2026-05-12T05Z,4.2,,,1,,,6981
2026-05-12T06Z,4.2,,,1,,,6981
2026-05-12T07Z,4.4,,,1,,,6981
2026-05-12T08Z,4.7,,,1,,,6981
2026-05-12T09Z,6.3,,,1,,,6981
2026-05-12T10Z,8.3,,,1,,,6981
2026-05-12T11Z,8.9,,,1,,,6981
2026-05-12T12Z,9.2,,,1,,,6981
2026-05-12T13Z,8.9,,,1,,,6981
2026-05-12T14Z,9.2,,,1,,,6981
2026-05-12T15Z,9.3,,,1,,,6981
2026-05-12T16Z,8.7,,,1,,,6981
2026-05-12T17Z,8.6,,,1,,,6981
2026-05-12T18Z,8.4,,,1,,,6981
2026-05-12T19Z,6.9,,,1,,,6981
2026-05-12T20Z,5.1,,,1,,,6981
2026-05-12T21Z,3.4,,,1,,,6981
2026-05-12T22Z,1.8,,,1,,,6981
2026-05-12T23Z,0.7,,,1,,,6981
2026-05-13T00Z,0.0,,,1,,,6981
2026-05-13T01Z,-0.1,,,1,,,6981
2026-05-13T02Z,0.1,,,1,,,6981
2026-05-13T03Z,-0.1,,,1,,,6981
2026-05-13T04Z,0.0,,,1,,,6981
2026-05-13T05Z,0.8,,,1,,,6981
2026-05-13T06Z,3.2,,,1,,,6981
2026-05-13T07Z,6.0,,,1,,,6981
2026-05-13T08Z,9.6,,,1,,,6981
2026-05-13T09Z,11.7,,,1,,,6981
2026-05-13T10Z,13.2,,,1,,,6981
2026-05-13T11Z,14.1,,,1,,,6981
2026-05-13T12Z,15.1,,,1,,,6981
2026-05-13T13Z,15.6,,,1,,,6981
2026-05-13T14Z,15.6,,,1,,,6981
2026-05-13T15Z,15.2,,,1,,,6981
2026-05-13T16Z,14.7,,,1,,,6981
2026-05-13T17Z,13.9,,,1,,,6981
2026-05-13T18Z,13.1,,,1,,,6981
2026-05-13T19Z,12.3,,,1,,,6981
2026-05-13T20Z,11.4,,,1,,,6981
2026-05-13T21Z,9.7,,,1,,,6981
2026-05-13T22Z,9.2,,,1,,,6981
2026-05-13T23Z,7.9,,,1,,,6981
2026-05-14T00Z,7.1,,,1,,,6981
2026-05-14T01Z,6.5,,,1,,,6981
2026-05-14T02Z,5.9,,,1,,,6981
2026-05-14T03Z,6.5,,,1,,,6981
2026-05-14T04Z,5.8,,,1,,,6981
2026-05-14T05Z,6.0,,,1,,,6981
2026-05-14T06Z,6.7,,,1,,,6981
2026-05-14T07Z,7.0,,,1,,,6981
2026-05-14T08Z,7.3,,,1,,,6981
2026-05-14T09Z,7.6,,,1,,,6981
2026-05-14T10Z,9.0,,,1,,,6981
2026-05-14T11Z,9.8,,,1,,,6981
2026-05-14T12Z,9.5,,,1,,,6981
2026-05-14T13Z,10.0,,,1,,,6981
2026-05-14T14Z,9.0,,,1,,,6981
2026-05-14T15Z,7.0,,,1,,,6981
2026-05-14T16Z,5.9,,,1,,,6981
2026-05-14T17Z,6.4,,,1,,,6981
2026-05-14T18Z,5.7,,,1,,,6981
2026-05-14T19Z,5.4,,,1,,,6981
2026-05-14T20Z,4.8,,,1,,,6981
2026-05-14T21Z,4.6,,,1,,,6981
2026-05-14T22Z,4.5,,,1,,,6981
2026-05-14T23Z,4.4,,,1,,,6981
2026-05-15T00Z,4.3,,,1,,,6981
2026-05-15T01Z,4.2,,,1,,,6981
2026-05-15T02Z,4.2,,,1,,,6981
2026-05-15T03Z,3.9,,,1,,,6981
2026-05-15T04Z,3.6,,,1,,,6981
2026-05-15T05Z,3.5,,,1,,,6981
2026-05-15T06Z,5.0,,,1,,,6981
2026-05-15T07Z,7.1,,,1,,,6981
2026-05-15T08Z,7.9,,,1,,,6981
2026-05-15T09Z,9.2,,,1,,,6981
2026-05-15T10Z,9.8,,,1,,,6981
2026-05-15T11Z,10.8,,,1,,,6981
2026-05-15T12Z,9.1,,,1,,,6981
2026-05-15T13Z,9.0,,,1,,,6981
2026-05-15T14Z,9.6,,,1,,,6981
2026-05-15T15Z,10.2,,,1,,,6981
2026-05-15T16Z,8.6,,,1,,,6981
2026-05-15T17Z,6.7,,,1,,,6981
2026-05-15T18Z,6.7,,,1,,,6981
2026-05-15T19Z,6.3,,,1,,,6981
2026-05-15T20Z,6.4,,,1,,,6981
2026-05-15T21Z,6.4,,,1,,,6981
2026-05-15T22Z,6.1,,,1,,,6981
2026-05-15T23Z,5.8,,,1,,,6981
2026-05-16T00Z,4.9,,,1,,,6981
2026-05-16T01Z,4.4,,,1,,,6981
2026-05-16T02Z,3.8,,,1,,,6981
2026-05-16T03Z,2.2,,,1,,,6981
2026-05-16T04Z,1.6,,,1,,,6981
2026-05-16T05Z,1.8,,,1,,,6981
2026-05-16T06Z,2.7,,,1,,,6981
2026-05-16T07Z,3.3,,,1,,,6981
2026-05-16T08Z,4.2,,,1,,,6981
2026-05-16T09Z,4.7,,,1,,,6981
2026-05-16T10Z,5.4,,,1,,,6981
2026-05-16T11Z,8.6,,,1,,,6981
2026-05-16T12Z,7.7,,,1,,,6981
2026-05-16T13Z,10.0,,,1,,,6981
2026-05-16T14Z,10.4,,,1,,,6981
2026-05-16T15Z,9.1,,,1,,,6981
2026-05-16T16Z,7.1,,,1,,,6981
2026-05-16T17Z,8.3,,,1,,,6981
2026-05-16T18Z,8.0,,,1,,,6981
2026-05-16T19Z,6.0,,,1,,,6981
2026-05-16T20Z,5.3,,,1,,,6981
2026-05-16T21Z,5.2,,,1,,,6981
2026-05-16T22Z,5.0,,,1,,,6981
2026-05-16T23Z,4.9,,,1,,,6981
2026-05-17T00Z,4.2,,,1,,,6981
2026-05-17T01Z,3.4,,,1,,,6981
2026-05-17T02Z,3.2,,,1,,,6981
2026-05-17T03Z,1.9,,,1,,,6981
2026-05-17T04Z,1.7,,,1,,,6981
2026-05-17T05Z,2.7,,,1,,,6981
2026-05-17T06Z,3.3,,,1,,,6981
2026-05-17T07Z,7.0,,,1,,,6981
2026-05-17T08Z,9.8,,,1,,,6981
2026-05-17T09Z,9.9,,,1,,,6981
2026-05-17T10Z,11.9,,,1,,,6981
2026-05-17T11Z,12.2,,,1,,,6981
2026-05-17T12Z,13.4,,,1,,,6981
2026-05-17T13Z,13.5,,,1,,,6981
2026-05-17T14Z,13.6,,,1,,,6981
2026-05-17T15Z,14.2,,,1,,,6981
2026-05-17T16Z,14.0,,,1,,,6981
2026-05-17T17Z,12.9,,,1,,,6981
2026-05-17T18Z,11.9,,,1,,,6981
2026-05-17T19Z,9.2,,,1,,,6981
2026-05-17T20Z,7.0,,,1,,,6981
2026-05-17T21Z,5.0,,,1,,,6981
2026-05-17T22Z,3.9,,,1,,,6981
2026-05-17T23Z,3.8,,,1,,,6981
2026-05-18T00Z,4.3,,,1,,,6981
2026-05-18T01Z,4.8,,,1,,,6981
2026-05-18T02Z,4.7,,,1,,,6981
2026-05-18T03Z,4.0,,,1,,,6981
2026-05-18T04Z,3.3,,,1,,,6981
2026-05-18T05Z,4.0,,,1,,,6981
2026-05-18T06Z,7.9,,,1,,,6981
2026-05-18T07Z,11.5,,,1,,,6981
2026-05-18T08Z,14.4,,,1,,,6981
2026-05-18T09Z,16.2,,,1,,,6981
2026-05-18T10Z,15.0,,,1,,,6981
2026-05-18T11Z,17.5,,,1,,,6981
2026-05-18T12Z,12.0,,,1,,,6981
2026-05-18T13Z,12.4,,,1,,,6981
2026-05-18T14Z,14.4,,,1,,,6981
2026-05-18T15Z,13.1,,,1,,,6981
2026-05-18T16Z,10.8,,,1,,,6981
2026-05-18T17Z,10.8,,,1,,,6981
2026-05-18T18Z,9.7,,,1,,,6981
2026-05-18T19Z,7.8,,,1,,,6981
2026-05-18T20Z,7.7,,,1,,,6981
2026-05-18T21Z,7.3,,,1,,,6981
2026-05-18T22Z,7.4,,,1,,,6981
2026-05-18T23Z,6.6,,,1,,,6981
2026-05-19T00Z,6.2,,,1,,,6981
2026-05-19T01Z,5.8,,,1,,,6981
2026-05-19T02Z,5.6,,,1,,,6981
2026-05-19T03Z,5.3,,,1,,,6981
2026-05-19T04Z,5.0,,,1,,,6981
2026-05-19T05Z,5.5,,,1,,,6981
2026-05-19T06Z,6.0,,,1,,,6981
2026-05-19T07Z,9.3,,,1,,,6981
2026-05-19T08Z,11.6,,,1,,,6981
2026-05-19T09Z,12.7,,,1,,,6981
2026-05-19T10Z,14.8,,,1,,,6981
2026-05-19T11Z,14.5,,,1,,,6981
2026-05-19T12Z,16.5,,,1,,,6981
2026-05-19T13Z,17.8,,,1,,,6981
2026-05-19T14Z,17.0,,,1,,,6981
2026-05-19T15Z,16.3,,,1,,,6981
2026-05-19T16Z,16.3,,,1,,,6981
2026-05-19T17Z,16.4,,,1,,,6981
2026-05-19T18Z,15.2,,,1,,,6981
2026-05-19T19Z,12.9,,,1,,,6981
2026-05-19T20Z,11.9,,,1,,,6981
2026-05-19T21Z,10.9,,,1,,,6981
2026-05-19T22Z,10.9,,,1,,,6981
2026-05-19T23Z,10.3,,,1,,,6981
2026-05-20T00Z,10.2,,,1,,,6981
2026-05-20T01Z,9.8,,,1,,,6981
2026-05-20T02Z,9.1,,,1,,,6981
2026-05-20T03Z,9.0,,,1,,,6981
2026-05-20T04Z,9.4,,,1,,,6981
2026-05-20T05Z,9.8,,,1,,,6981
2026-05-20T06Z,10.4,,,1,,,6981
2026-05-20T07Z,11.3,,,1,,,6981
2026-05-20T08Z,11.5,,,1,,,6981
2026-05-20T09Z,12.3,,,1,,,6981
2026-05-20T10Z,13.2,,,1,,,6981
2026-05-20T11Z,13.0,,,1,,,6981
2026-05-20T12Z,15.1,,,1,,,6981
2026-05-20T13Z,17.7,,,1,,,6981
2026-05-20T14Z,16.6,,,1,,,6981
2026-05-20T15Z,17.8,,,1,,,6981
2026-05-20T16Z,18.3,,,1,,,6981
2026-05-20T17Z,17.7,,,1,,,6981
2026-05-20T18Z,16.6,,,1,,,6981
2026-05-20T19Z,13.7,,,1,,,6981
2026-05-20T20Z,13.3,,,1,,,6981
2026-05-20T21Z,12.3,,,1,,,6981
2026-05-20T22Z,11.2,,,1,,,6981
2026-05-20T23Z,10.8,,,1,,,6981
2026-05-21T00Z,10.6,,,1,,,6981
2026-05-21T01Z,10.6,,,1,,,6981
2026-05-21T02Z,10.5,,,1,,,6981
2026-05-21T03Z,10.3,,,1,,,6981
2026-05-21T04Z,10.1,,,1,,,6981
2026-05-21T05Z,10.3,,,1,,,6981
2026-05-21T06Z,11.3,,,1,,,6981
2026-05-21T07Z,13.5,,,1,,,6981
2026-05-21T08Z,15.0,,,1,,,6981
2026-05-21T09Z,15.8,,,1,,,6981
2026-05-21T10Z,17.3,,,1,,,6981
2026-05-21T11Z,18.3,,,1,,,6981
2026-05-21T12Z,19.7,,,1,,,6981
2026-05-21T13Z,19.6,,,1,,,6981
