timestamp,raw_value,raw_min,raw_max,samples,duplicate_count,conflict,source_id
2016-08-01T00Z,14.6,,,1,,,6981
2016-08-01T01Z,14.8,,,1,,,6981
2016-08-01T02Z,14.2,,,1,,,6981
2016-08-01T03Z,13.5,,,1,,,6981
2016-08-01T04Z,13.5,,,1,,,6981
2016-08-01T05Z,13.6,,,1,,,6981
2016-08-01T06Z,13.8,,,1,,,6981
2016-08-01T07Z,14.2,,,1,,,6981
2016-08-01T08Z,14.1,,,1,,,6981
2016-08-01T09Z,16.1,,,1,,,6981
2016-08-01T10Z,17.3,,,1,,,6981
2016-08-01T11Z,18.0,,,1,,,6981
2016-08-01T12Z,17.7,,,1,,,6981
2016-08-01T13Z,18.1,,,1,,,6981
2016-08-01T14Z,18.9,,,1,,,6981
2016-08-01T15Z,17.0,,,1,,,6981
2016-08-01T16Z,17.0,,,1,,,6981
2016-08-01T17Z,17.7,,,1,,,6981
2016-08-01T18Z,16.9,,,1,,,6981
2016-08-01T19Z,14.2,,,1,,,6981
2016-08-01T20Z,12.6,,,1,,,6981
2016-08-01T21Z,11.6,,,1,,,6981
2016-08-01T22Z,10.8,,,1,,,6981
2016-08-01T23Z,10.7,,,1,,,6981
2016-08-02T00Z,9.8,,,1,,,6981
2016-08-02T01Z,9.3,,,1,,,6981
2016-08-02T02Z,9.1,,,1,,,6981
2016-08-02T03Z,9.2,,,1,,,6981
2016-08-02T04Z,9.3,,,1,,,6981
2016-08-02T05Z,10.1,,,1,,,6981
2016-08-02T06Z,12.1,,,1,,,6981
2016-08-02T07Z,14.0,,,1,,,6981
2016-08-02T08Z,15.6,,,1,,,6981
2016-08-02T09Z,17.7,,,1,,,6981
2016-08-02T10Z,19.3,,,1,,,6981
2016-08-02T11Z,21.9,,,1,,,6981
2016-08-02T12Z,22.4,,,1,,,6981
2016-08-02T13Z,22.5,,,1,,,6981
2016-08-02T14Z,22.5,,,1,,,6981
2016-08-02T15Z,22.1,,,1,,,6981
2016-08-02T16Z,21.3,,,1,,,6981
2016-08-02T17Z,20.3,,,1,,,6981
2016-08-02T18Z,19.5,,,1,,,6981
2016-08-02T19Z,17.6,,,1,,,6981
2016-08-02T20Z,16.5,,,1,,,6981
2016-08-02T21Z,15.7,,,1,,,6981
2016-08-02T22Z,15.7,,,1,,,6981
2016-08-02T23Z,15.2,,,1,,,6981
2016-08-03T00Z,14.9,,,1,,,6981
