reference_time,kind,model_id,code_version,lead_lo,lead_hi,n,n_forecast,mae,rmse,bias,crps,mae_persistence,mae_diurnal,pit_mean,pit_le_q0.01,pit_le_q0.05,pit_le_q0.25,pit_le_q0.5,pit_le_q0.75,pit_le_q0.95,pit_le_q0.99,scored_at,schema_version
2026-07-01 10:00:00+00:00,live,,legacy,0,24,24,24,0.37037437500000037,0.4669774137283927,0.3110337083333336,0.28682744502500007,1.2416666666666651,2.3291666666666666,0.3729949439864056,0.0,0.0,0.3333333333333333,0.8333333333333334,1.0,1.0,1.0,2026-09-10 11:12:57.122539+00:00,v1
2026-07-01 10:00:00+00:00,live,,legacy,24,48,24,24,1.148326625,1.1873534186480836,-1.148326625,0.6874818005291669,0.7666666666666653,1.8541666666666667,0.8172409623821073,0.0,0.0,0.0,0.0,0.041666666666666664,1.0,1.0,2026-09-10 11:12:57.122539+00:00,v1
2026-07-01 10:00:00+00:00,live,,legacy,48,72,24,24,1.3559574583333334,1.4000486197177078,-1.3559574583333334,0.8086404372916668,0.5999999999999992,1.6375000000000004,0.8182315412094501,0.0,0.0,0.0,0.0,0.041666666666666664,1.0,1.0,2026-09-10 11:12:57.122539+00:00,v1
2026-07-01 10:00:00+00:00,live,,legacy,72,96,24,24,1.3374069583333332,1.4069181590369337,-1.3374069583333332,0.8021020145749999,0.6458333333333326,1.5333333333333332,0.7890095805335565,0.0,0.0,0.0,0.0,0.25,1.0,1.0,2026-09-10 11:12:57.122539+00:00,v1
2026-07-01 22:00:00+00:00,live,,legacy,0,24,24,24,0.2982848333333332,0.37047931069348083,-0.1512265833333335,0.24889572982916663,0.6291666666666668,1.4875,0.5498647973150687,0.0,0.0,0.0,0.4166666666666667,0.9166666666666666,1.0,1.0,2026-09-10 11:12:57.132936+00:00,v1
2026-07-01 22:00:00+00:00,live,,legacy,24,48,24,24,1.5087405416666664,1.5296202347726566,-1.5087405416666664,0.9263354898416664,0.4125000000000001,1.1291666666666667,0.8525447055484067,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2026-09-10 11:12:57.132936+00:00,v1
2026-07-01 22:00:00+00:00,live,,legacy,48,72,24,24,2.2232846250000002,2.249961873904191,-2.2232846250000002,1.4151829383916665,0.5583333333333336,1.2166666666666666,0.9123881830310534,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,1.0,2026-09-10 11:12:57.132936+00:00,v1
2026-07-01 22:00:00+00:00,live,,legacy,72,96,24,24,2.1855384166666667,2.2070806515930346,-2.1855384166666667,1.3658956100083335,0.21666666666666692,0.9666666666666668,0.8849237606549236,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2026-09-10 11:12:57.132936+00:00,v1
2026-07-02 10:00:00+00:00,live,,legacy,0,24,24,24,0.9285572500000002,0.9625222631742085,-0.9285572500000002,0.5765658670083335,1.0333333333333319,0.6583333333333331,0.87346246143793,0.0,0.0,0.0,0.0,0.0,0.875,1.0,2026-09-10 11:12:57.143386+00:00,v1
2026-07-02 10:00:00+00:00,live,,legacy,24,48,24,24,0.8695052083333331,0.9563700125173614,-0.8695052083333331,0.5411917372166666,1.2499999999999984,0.7166666666666663,0.7791286746289607,0.0,0.0,0.0,0.0,0.4166666666666667,0.875,1.0,2026-09-10 11:12:57.143386+00:00,v1
2026-07-02 10:00:00+00:00,live,,legacy,48,72,24,24,0.8721085833333332,0.9854623073978612,-0.8721085833333332,0.5609297294666667,1.3541666666666654,0.8041666666666664,0.7404778331132595,0.0,0.0,0.0,0.0,0.4583333333333333,1.0,1.0,2026-09-10 11:12:57.143386+00:00,v1
2026-07-02 10:00:00+00:00,live,,legacy,72,96,24,24,0.6347165833333337,0.7398769934799413,-0.634280166666667,0.43607100907083346,0.7958333333333321,0.3791666666666666,0.6770115690994963,0.0,0.0,0.0,0.041666666666666664,0.625,1.0,1.0,2026-09-10 11:12:57.143386+00:00,v1
2026-07-02 22:00:00+00:00,live,,legacy,0,24,24,24,0.3813667916666665,0.4163346007145272,-0.3813667916666665,0.24134164827500001,0.3708333333333334,0.6249999999999996,0.6929544069021936,0.0,0.0,0.0,0.0,0.75,1.0,1.0,2026-09-10 11:12:57.154470+00:00,v1
2026-07-02 22:00:00+00:00,live,,legacy,24,48,24,24,0.9040782083333331,0.9590347705503824,-0.9040782083333331,0.5357282043583332,0.49166666666666686,0.7374999999999998,0.7943631026078614,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,1.0,2026-09-10 11:12:57.154470+00:00,v1
2026-07-02 22:00:00+00:00,live,,legacy,48,72,24,24,0.6659577083333335,0.723684402220822,-0.6659577083333335,0.4266478041666668,0.22499999999999978,0.5874999999999999,0.7138951483540709,0.0,0.0,0.0,0.0,0.4583333333333333,1.0,1.0,2026-09-10 11:12:57.154470+00:00,v1
2026-07-02 22:00:00+00:00,live,,legacy,72,96,24,24,0.32412379166666705,0.37092957982945823,-0.3095960416666667,0.31410681036250016,0.4124999999999995,0.4083333333333334,0.6001288722142643,0.0,0.0,0.0,0.125,1.0,1.0,1.0,2026-09-10 11:12:57.154470+00:00,v1
2026-07-03 10:00:00+00:00,live,,legacy,0,24,24,24,0.26119033333333314,0.3126916525981836,-0.15763691666666654,0.2012891279333333,0.3833333333333333,0.2499999999999997,0.6113351763004582,0.0,0.0,0.0,0.2916666666666667,0.6666666666666666,1.0,1.0,2026-09-10 11:12:57.164438+00:00,v1
2026-07-03 10:00:00+00:00,live,,legacy,24,48,24,24,0.41411545833333346,0.5240702777413303,-0.333854541666667,0.3044821679208333,0.4791666666666668,0.3375000000000001,0.6432471861408825,0.0,0.0,0.0,0.25,0.7083333333333334,1.0,1.0,2026-09-10 11:12:57.164438+00:00,v1
2026-07-03 10:00:00+00:00,live,,legacy,48,72,24,24,0.33447862499999975,0.43074013318942256,0.27173454166666655,0.27072492436249995,0.42083333333333295,0.37083333333333296,0.3974523688743017,0.0,0.0,0.25,0.75,1.0,1.0,1.0,2026-09-10 11:12:57.164438+00:00,v1
2026-07-03 10:00:00+00:00,live,,legacy,72,96,24,24,0.4523635,0.5250329749414158,0.4262595833333333,0.31827350535000004,0.45833333333333287,0.4083333333333332,0.34495049540659223,0.0,0.0,0.25,0.9166666666666666,1.0,1.0,1.0,2026-09-10 11:12:57.164438+00:00,v1
2026-07-03 22:00:00+00:00,live,,legacy,0,24,24,24,0.4282575416666667,0.5023446688685219,-0.42573304166666687,0.2733144082375001,0.49166666666666686,0.14583333333333348,0.7297616497720663,0.0,0.0,0.0,0.041666666666666664,0.4166666666666667,1.0,1.0,2026-09-10 11:12:57.175256+00:00,v1
2026-07-03 22:00:00+00:00,live,,legacy,24,48,24,24,0.33119041666666654,0.3668944332876963,-0.18430366666666634,0.2451693753666667,0.22499999999999978,0.2708333333333333,0.5958858051209438,0.0,0.0,0.0,0.2916666666666667,0.9166666666666666,1.0,1.0,2026-09-10 11:12:57.175256+00:00,v1
2026-07-03 22:00:00+00:00,live,,legacy,48,72,24,24,0.18506158333333303,0.24197763484583304,0.08922383333333306,0.23437281885833325,0.4124999999999995,0.5166666666666663,0.47011162537006684,0.0,0.0,0.0,0.5833333333333334,1.0,1.0,1.0,2026-09-10 11:12:57.175256+00:00,v1
2026-07-03 22:00:00+00:00,live,,legacy,72,96,24,24,0.2683797916666668,0.30981480313373,0.14836712500000004,0.27206750377916666,0.4666666666666665,0.45416666666666644,0.4489894732674635,0.0,0.0,0.0,0.7916666666666666,1.0,1.0,1.0,2026-09-10 11:12:57.175256+00:00,v1
2026-07-04 10:00:00+00:00,live,,legacy,0,24,24,24,0.2801212499999998,0.3163083423827399,-0.10510633333333337,0.19801164024583326,0.5041666666666665,0.14583333333333362,0.5855747657222196,0.0,0.0,0.08333333333333333,0.3333333333333333,0.75,1.0,1.0,2026-09-10 11:12:57.185543+00:00,v1
2026-07-04 10:00:00+00:00,live,,legacy,24,48,24,24,0.29146804166666634,0.3996908003683907,0.2547109583333329,0.23688091530416647,0.5374999999999986,0.45416666666666633,0.3888793847607761,0.0,0.0,0.25,0.7916666666666666,1.0,1.0,1.0,2026-09-10 11:12:57.185543+00:00,v1
2026-07-04 10:00:00+00:00,live,,legacy,48,72,24,24,0.38978037500000023,0.4530203253657151,0.3558847083333336,0.27671649219583333,0.6249999999999987,0.5666666666666664,0.354388482475553,0.0,0.0,0.20833333333333334,0.9166666666666666,1.0,1.0,1.0,2026-09-10 11:12:57.185543+00:00,v1
2026-07-04 10:00:00+00:00,live,,legacy,72,96,24,24,0.33723462499999995,0.4096700894006564,0.19986429166666678,0.2702729685291667,0.39999999999999947,0.3333333333333335,0.4266953606196631,0.0,0.0,0.16666666666666666,0.7083333333333334,1.0,1.0,1.0,2026-09-10 11:12:57.185543+00:00,v1
2026-07-04 22:00:00+00:00,live,,legacy,0,24,24,24,0.29860774999999995,0.34018735460221033,0.0850686666666669,0.1972783586958333,0.22499999999999978,0.4000000000000002,0.4947454401871069,0.0,0.0,0.20833333333333334,0.4583333333333333,0.875,1.0,1.0,2026-09-10 11:12:57.196864+00:00,v1
2026-07-04 22:00:00+00:00,live,,legacy,24,48,24,24,0.263860541666667,0.3209510830834794,0.24951987500000014,0.2096751875125001,0.4124999999999995,0.6291666666666665,0.3807517554473181,0.0,0.0,0.08333333333333333,0.7916666666666666,1.0,1.0,1.0,2026-09-10 11:12:57.196864+00:00,v1
2026-07-04 22:00:00+00:00,live,,legacy,48,72,24,24,0.3492641249999999,0.39044553848280167,0.3180107916666664,0.2533850362208334,0.4666666666666665,0.5666666666666668,0.3608407299179943,0.0,0.0,0.08333333333333333,0.875,1.0,1.0,1.0,2026-09-10 11:12:57.196864+00:00,v1
2026-07-04 22:00:00+00:00,live,,legacy,72,96,24,24,0.6239400833333334,0.7675230881760713,0.6228048333333335,0.42085832150416663,0.35833333333333267,0.6416666666666667,0.29460184658482785,0.0,0.0,0.5,0.9583333333333334,1.0,1.0,1.0,2026-09-10 11:12:57.196864+00:00,v1
2026-07-05 10:00:00+00:00,live,,legacy,0,24,24,24,0.26378033333333323,0.3458127698944664,0.2504932499999997,0.18882931150416662,0.42083333333333295,0.5583333333333332,0.32862586109157776,0.0,0.0,0.4583333333333333,0.875,1.0,1.0,1.0,2026-09-10 11:12:57.207292+00:00,v1
2026-07-05 10:00:00+00:00,live,,legacy,24,48,24,24,0.3351249999999997,0.37414863406951415,0.3144434999999997,0.22161251078749988,0.45833333333333287,0.6708333333333334,0.3266310759953747,0.0,0.0,0.25,0.9583333333333334,1.0,1.0,1.0,2026-09-10 11:12:57.207292+00:00,v1
2026-07-05 10:00:00+00:00,live,,legacy,48,72,24,24,0.2896558333333335,0.3485306593590444,0.20158458333333393,0.22341084142083348,0.3166666666666667,0.41250000000000037,0.40708956267210333,0.0,0.0,0.16666666666666666,0.7083333333333334,1.0,1.0,1.0,2026-09-10 11:12:57.207292+00:00,v1
2026-07-05 10:00:00+00:00,live,,legacy,72,96,24,24,0.4925671249999997,0.6199413705521876,0.4883760416666664,0.3479166807374999,0.304166666666666,0.5749999999999997,0.3113022758946726,0.0,0.0,0.5,0.9583333333333334,1.0,1.0,1.0,2026-09-10 11:12:57.207292+00:00,v1
2026-07-05 22:00:00+00:00,live,,legacy,0,24,24,24,0.19205466666666662,0.23544076150293816,0.058342000000000116,0.1453053126250001,0.24583333333333313,0.2624999999999999,0.47788865943496067,0.0,0.0,0.16666666666666666,0.625,0.9166666666666666,1.0,1.0,2026-09-10 11:12:57.218519+00:00,v1
2026-07-05 22:00:00+00:00,live,,legacy,24,48,24,24,0.23633662499999986,0.26755737492740056,0.08208170833333295,0.18442861063333327,0.4499999999999999,0.30833333333333285,0.4481118804994832,0.0,0.0,0.041666666666666664,0.7083333333333334,0.9166666666666666,1.0,1.0,2026-09-10 11:12:57.218519+00:00,v1
2026-07-05 22:00:00+00:00,live,,legacy,48,72,24,24,0.3579205416666665,0.429392848158449,0.23218995833333325,0.24741625884999988,0.14166666666666736,0.25833333333333347,0.403998599168054,0.0,0.0,0.375,0.6666666666666666,1.0,1.0,1.0,2026-09-10 11:12:57.218519+00:00,v1
2026-07-05 22:00:00+00:00,live,,legacy,72,96,24,24,0.20181391666666645,0.25933210337567114,-0.14186483333333286,0.20484483080416657,0.6541666666666671,0.37083333333333285,0.5643530378634546,0.0,0.0,0.0,0.25,0.9583333333333334,1.0,1.0,2026-09-10 11:12:57.218519+00:00,v1
2026-07-06 10:00:00+00:00,live,,legacy,0,24,24,24,0.2511290833333331,0.2940022568357256,0.21121875000000015,0.16010341143749998,0.3416666666666666,0.16250000000000023,0.333623439801896,0.0,0.0,0.3333333333333333,0.8333333333333334,0.9583333333333334,1.0,1.0,2026-09-10 11:12:57.229400+00:00,v1
2026-07-06 10:00:00+00:00,live,,legacy,24,48,24,24,0.23553629166666643,0.28038536851039203,0.09536429166666727,0.18073818842500008,0.34166666666666706,0.17083333333333264,0.4481068347318839,0.0,0.0,0.125,0.625,0.9166666666666666,1.0,1.0,2026-09-10 11:12:57.229400+00:00,v1
2026-07-06 10:00:00+00:00,live,,legacy,48,72,24,24,0.37876395833333315,0.49373587529522456,0.3680907083333335,0.2759730637124999,0.19583333333333405,0.32499999999999973,0.3302594586140338,0.0,0.0,0.4583333333333333,0.8333333333333334,1.0,1.0,1.0,2026-09-10 11:12:57.229400+00:00,v1
2026-07-06 10:00:00+00:00,live,,legacy,72,96,24,24,0.21432420833333307,0.2859629490747734,-0.13721595833333314,0.20236885287499998,0.7041666666666672,0.5249999999999996,0.5666266446802828,0.0,0.0,0.0,0.375,0.9166666666666666,1.0,1.0,2026-09-10 11:12:57.229400+00:00,v1
2026-07-06 22:00:00+00:00,live,,legacy,0,24,24,24,0.17199512500000017,0.21037652701931478,0.029117041666666548,0.12941872627916662,0.4499999999999999,0.20416666666666675,0.4597803310154333,0.0,0.0,0.041666666666666664,0.6666666666666666,0.875,1.0,1.0,2026-09-10 11:12:57.240224+00:00,v1
2026-07-06 22:00:00+00:00,live,,legacy,24,48,24,24,0.25676766666666656,0.2972521934031772,0.10133375000000007,0.17917626102499998,0.14166666666666736,0.2208333333333329,0.45287062717635584,0.0,0.0,0.08333333333333333,0.6666666666666666,0.9166666666666666,1.0,1.0,2026-09-10 11:12:57.240224+00:00,v1
2026-07-06 22:00:00+00:00,live,,legacy,48,72,24,24,0.47390662499999997,0.5337021474135877,-0.47390662499999997,0.2937951448541666,0.6541666666666671,0.5249999999999996,0.7399269331740971,0.0,0.0,0.0,0.0,0.5,1.0,1.0,2026-09-10 11:12:57.240224+00:00,v1
