timestamp,raw_value,raw_min,raw_max,samples,duplicate_count,conflict,source_id
2018-05-01T00Z,0.0,,,1,,,6981
2018-05-01T01Z,0.0,,,1,,,6981
2018-05-01T02Z,0.0,,,1,,,6981
2018-05-01T03Z,0.0,,,1,,,6981
2018-05-01T04Z,0.0,,,1,,,6981
2018-05-01T05Z,0.0,,,1,,,6981
2018-05-01T06Z,0.0,,,1,,,6981
2018-05-01T07Z,0.0,,,1,,,6981
2018-05-01T08Z,0.0,,,1,,,6981
2018-05-01T09Z,0.0,,,1,,,6981
2018-05-01T10Z,0.0,,,1,,,6981
2018-05-01T11Z,0.0,,,1,,,6981
2018-05-01T12Z,0.0,,,1,,,6981
2018-05-01T13Z,0.0,,,1,,,6981
2018-05-01T14Z,0.0,,,1,,,6981
2018-05-01T15Z,0.0,,,1,,,6981
2018-05-01T16Z,0.0,,,1,,,6981
2018-05-01T17Z,0.0,,,1,,,6981
2018-05-01T18Z,0.0,,,1,,,6981
2018-05-01T19Z,0.0,,,1,,,6981
2018-05-01T20Z,0.0,,,1,,,6981
2018-05-01T21Z,0.0,,,1,,,6981
2018-05-01T22Z,0.0,,,1,,,6981
2018-05-01T23Z,0.0,,,1,,,6981
2018-05-02T00Z,0.0,,,1,,,6981
2018-05-02T01Z,0.0,,,1,,,6981
2018-05-02T02Z,0.0,,,1,,,6981
2018-05-02T03Z,0.0,,,1,,,6981
2018-05-02T04Z,0.0,,,1,,,6981
2018-05-02T05Z,0.0,,,1,,,6981
2018-05-02T06Z,0.0,,,1,,,6981
2018-05-02T07Z,0.0,,,1,,,6981
2018-05-02T08Z,0.0,,,1,,,6981
2018-05-02T09Z,0.0,,,1,,,6981
2018-05-02T10Z,0.0,,,1,,,6981
2018-05-02T11Z,0.0,,,1,,,6981
2018-05-02T12Z,0.0,,,1,,,6981
2018-05-02T13Z,0.0,,,1,,,6981
2018-05-02T14Z,0.0,,,1,,,6981
2018-05-02T15Z,0.0,,,1,,,6981
2018-05-02T16Z,0.0,,,1,,,6981
2018-05-02T17Z,0.0,,,1,,,6981
2018-05-02T18Z,0.0,,,1,,,6981
2018-05-02T19Z,0.0,,,1,,,6981
2018-05-02T20Z,0.0,,,1,,,6981
2018-05-02T21Z,0.0,,,1,,,6981
2018-05-02T22Z,0.0,,,1,,,6981
2018-05-02T23Z,0.0,,,1,,,6981
2018-05-03T00Z,0.0,,,1,,,6981
2018-05-03T01Z,0.0,,,1,,,6981
2018-05-03T02Z,0.0,,,1,,,6981
2018-05-03T03Z,0.0,,,1,,,6981
2018-05-03T04Z,0.0,,,1,,,6981
2018-05-03T05Z,0.0,,,1,,,6981
2018-05-03T06Z,0.0,,,1,,,6981
2018-05-03T07Z,0.0,,,1,,,6981
2018-05-03T08Z,0.0,,,1,,,6981
2018-05-03T09Z,0.0,,,1,,,6981
2018-05-03T10Z,0.0,,,1,,,6981
2018-05-03T11Z,0.0,,,1,,,6981
2018-05-03T12Z,0.0,,,1,,,6981
2018-05-03T13Z,0.0,,,1,,,6981
2018-05-03T14Z,0.0,,,1,,,6981
2018-05-03T15Z,0.0,,,1,,,6981
2018-05-03T16Z,0.0,,,1,,,6981
2018-05-03T17Z,0.0,,,1,,,6981
2018-05-03T18Z,0.0,,,1,,,6981
2018-05-03T19Z,0.0,,,1,,,6981
2018-05-03T20Z,0.0,,,1,,,6981
2018-05-03T21Z,0.0,,,1,,,6981
2018-05-03T22Z,0.4,,,1,,,6981
2018-05-03T23Z,1.0,,,1,,,6981
2018-05-04T00Z,0.0,,,1,,,6981
2018-05-04T01Z,0.0,,,1,,,6981
2018-05-04T02Z,0.0,,,1,,,6981
2018-05-04T03Z,0.0,,,1,,,6981
2018-05-04T04Z,0.0,,,1,,,6981
2018-05-04T05Z,0.0,,,1,,,6981
2018-05-04T06Z,0.0,,,1,,,6981
2018-05-04T07Z,0.0,,,1,,,6981
2018-05-04T08Z,0.0,,,1,,,6981
2018-05-04T09Z,0.0,,,1,,,6981
2018-05-04T10Z,0.0,,,1,,,6981
2018-05-04T11Z,0.0,,,1,,,6981
2018-05-04T12Z,0.0,,,1,,,6981
2018-05-04T13Z,0.0,,,1,,,6981
2018-05-04T14Z,0.0,,,1,,,6981
2018-05-04T15Z,0.0,,,1,,,6981
2018-05-04T16Z,0.0,,,1,,,6981
2018-05-04T17Z,0.1,,,1,,,6981
2018-05-04T18Z,0.0,,,1,,,6981
2018-05-04T19Z,0.0,,,1,,,6981
2018-05-04T20Z,0.0,,,1,,,6981
2018-05-04T21Z,0.0,,,1,,,6981
2018-05-04T22Z,0.0,,,1,,,6981
2018-05-04T23Z,0.0,,,1,,,6981
2018-05-05T00Z,0.0,,,1,,,6981
2018-05-05T01Z,0.0,,,1,,,6981
2018-05-05T02Z,0.0,,,1,,,6981
2018-05-05T03Z,0.0,,,1,,,6981
2018-05-05T04Z,0.0,,,1,,,6981
2018-05-05T05Z,0.0,,,1,,,6981
2018-05-05T06Z,0.0,,,1,,,6981
2018-05-05T07Z,0.0,,,1,,,6981
2018-05-05T08Z,0.0,,,1,,,6981
2018-05-05T09Z,0.0,,,1,,,6981
2018-05-05T10Z,0.0,,,1,,,6981
2018-05-05T11Z,0.0,,,1,,,6981
2018-05-05T12Z,0.0,,,1,,,6981
2018-05-05T13Z,0.0,,,1,,,6981
2018-05-05T14Z,0.0,,,1,,,6981
2018-05-05T15Z,0.0,,,1,,,6981
2018-05-05T16Z,0.0,,,1,,,6981
2018-05-05T17Z,0.0,,,1,,,6981
2018-05-05T18Z,0.0,,,1,,,6981
2018-05-05T19Z,0.0,,,1,,,6981
2018-05-05T20Z,0.0,,,1,,,6981
2018-05-05T21Z,0.0,,,1,,,6981
2018-05-05T22Z,0.0,,,1,,,6981
2018-05-05T23Z,0.0,,,1,,,6981
2018-05-06T00Z,0.0,,,1,,,6981
2018-05-06T01Z,0.0,,,1,,,6981
2018-05-06T02Z,0.0,,,1,,,6981
2018-05-06T03Z,0.0,,,1,,,6981
2018-05-06T04Z,0.0,,,1,,,6981
2018-05-06T05Z,0.0,,,1,,,6981
2018-05-06T06Z,0.0,,,1,,,6981
2018-05-06T07Z,0.0,,,1,,,6981
2018-05-06T08Z,0.0,,,1,,,6981
2018-05-06T09Z,0.0,,,1,,,6981
2018-05-06T10Z,0.0,,,1,,,6981
2018-05-06T11Z,0.0,,,1,,,6981
2018-05-06T12Z,0.0,,,1,,,6981
2018-05-06T13Z,0.0,,,1,,,6981
2018-05-06T14Z,0.0,,,1,,,6981
2018-05-06T15Z,0.0,,,1,,,6981
2018-05-06T16Z,0.0,,,1,,,6981
2018-05-06T17Z,0.0,,,1,,,6981
2018-05-06T18Z,0.0,,,1,,,6981
2018-05-06T19Z,0.0,,,1,,,6981
2018-05-06T20Z,0.0,,,1,,,6981
2018-05-06T21Z,0.0,,,1,,,6981
2018-05-06T22Z,0.0,,,1,,,6981
2018-05-06T23Z,0.0,,,1,,,6981
2018-05-07T00Z,0.0,,,1,,,6981
