timestamp,raw_value,raw_mean,raw_min,raw_max,samples,duplicate_count,conflict
2026-05-02T14Z,12.9,12.9,,,4,,
2026-05-02T15Z,12.9,12.9,,,4,,
2026-05-02T16Z,12.9,12.9,,,4,,
2026-05-02T17Z,12.9,12.9,,,4,,
2026-05-02T18Z,12.9,12.9,,,4,,
2026-05-02T19Z,13.0,13.0,,,4,,
2026-05-02T20Z,13.0,13.0,,,4,,
2026-05-02T21Z,13.0,13.0,,,4,,
2026-05-02T22Z,13.0,13.0,,,4,,
2026-05-02T23Z,13.0,13.0,,,4,,
2026-05-03T00Z,13.0,12.925,12.9,,4,,
2026-05-03T01Z,12.9,12.85,12.8,,4,,
2026-05-03T02Z,12.8,12.8,,,4,,
2026-05-03T03Z,12.8,12.775,12.7,,4,,
2026-05-03T04Z,12.7,12.7,,,4,,
2026-05-03T05Z,12.7,12.7,,,4,,
2026-05-03T06Z,12.8,12.85,,12.9,4,,
2026-05-03T07Z,13.0,13.15,,13.3,4,,
2026-05-03T08Z,13.4,13.55,,13.7,4,,
2026-05-03T09Z,13.8,13.9,,14.0,4,,
2026-05-03T10Z,14.1,14.15,,14.2,4,,
2026-05-03T11Z,14.3,14.3,,,4,,
2026-05-03T12Z,14.3,14.325,,14.4,4,,
2026-05-03T13Z,14.4,14.4,,,4,,
2026-05-03T14Z,14.3,14.3,,,4,,
2026-05-03T15Z,14.3,14.3,,,4,,
2026-05-03T16Z,14.3,14.275,14.2,,4,,
2026-05-03T17Z,14.2,14.2,,,4,,
2026-05-03T18Z,14.2,14.2,,,4,,
2026-05-03T19Z,14.2,14.125,14.1,,4,,
2026-05-03T20Z,14.1,14.15,,14.2,4,,
2026-05-03T21Z,14.2,14.2,,,4,,
2026-05-03T22Z,14.2,14.2,,,4,,
2026-05-03T23Z,14.1,14.1,,,4,,
2026-05-04T00Z,14.1,14.1,,,4,,
2026-05-04T01Z,14.0,14.0,,,4,,
2026-05-04T02Z,14.0,14.0,,,4,,
2026-05-04T03Z,13.9,13.9,,,4,,
2026-05-04T04Z,13.9,13.9,,,4,,
2026-05-04T05Z,13.9,13.925,,14.0,4,,
2026-05-04T06Z,14.0,14.05,,14.1,4,,
2026-05-04T07Z,14.2,14.25,,14.3,4,,
2026-05-04T08Z,14.4,14.4,,,4,,
2026-05-04T09Z,14.5,14.575,,14.7,4,,
2026-05-04T10Z,14.7,14.825,,14.9,4,,
2026-05-04T11Z,15.0,15.05,,15.1,4,,
2026-05-04T12Z,15.1,15.175,,15.2,4,,
2026-05-04T13Z,15.2,15.2,,,4,,
2026-05-04T14Z,15.2,15.2,,,4,,
2026-05-04T15Z,15.2,15.2,,,4,,
2026-05-04T16Z,15.2,15.2,,,4,,
2026-05-04T17Z,15.2,15.125,15.1,,4,,
2026-05-04T18Z,15.1,15.05,15.0,,4,,
2026-05-04T19Z,15.0,14.95,14.9,,4,,
2026-05-04T20Z,14.9,14.9,,,4,,
2026-05-04T21Z,14.8,14.775,14.7,,4,,
2026-05-04T22Z,14.7,14.675,14.6,,4,,
2026-05-04T23Z,14.6,14.575,14.5,,4,,
2026-05-05T00Z,14.5,14.475,14.4,,4,,
2026-05-05T01Z,14.4,14.4,,,4,,
2026-05-05T02Z,14.3,14.3,,,4,,
2026-05-05T03Z,14.3,14.225,14.2,,4,,
2026-05-05T04Z,14.2,14.2,,,4,,
2026-05-05T05Z,14.2,14.2,,,4,,
2026-05-05T06Z,14.3,14.325,,14.4,4,,
2026-05-05T07Z,14.4,14.55,,14.7,4,,
2026-05-05T08Z,14.8,14.85,,14.9,4,,
2026-05-05T09Z,15.0,15.05,,15.1,4,,
2026-05-05T10Z,15.2,15.2,,,4,,
2026-05-05T11Z,15.2,15.225,,15.3,4,,
2026-05-05T12Z,15.2,15.2,,,4,,
2026-05-05T13Z,15.2,15.15,15.1,,4,,
2026-05-05T14Z,15.1,15.1,,,4,,
2026-05-05T15Z,15.2,15.2,,,4,,
2026-05-05T16Z,15.3,15.3,,,4,,
2026-05-05T17Z,15.4,15.4,,,4,,
2026-05-05T18Z,15.4,15.4,,,4,,
2026-05-05T19Z,15.3,15.275,15.2,,4,,
2026-05-05T20Z,15.2,15.1,15.0,,4,,
2026-05-05T21Z,15.0,14.875,14.8,,4,,
2026-05-05T22Z,14.7,14.625,14.5,,4,,
2026-05-05T23Z,14.5,14.425,14.4,,4,,
2026-05-06T00Z,14.3,14.275,14.2,,4,,
2026-05-06T01Z,14.2,14.225,,14.3,4,,
2026-05-06T02Z,14.3,14.325,,14.4,4,,
2026-05-06T03Z,14.4,14.45,,14.5,4,,
2026-05-06T04Z,14.6,14.65,,14.7,4,,
2026-05-06T05Z,14.8,14.85,,14.9,4,,
2026-05-06T06Z,15.0,15.05,,15.1,4,,
2026-05-06T07Z,15.2,15.25,,15.3,4,,
2026-05-06T08Z,15.4,15.4,,,4,,
2026-05-06T09Z,15.4,15.4,,,4,,
2026-05-06T10Z,15.4,15.4,,,4,,
2026-05-06T11Z,15.4,15.4,,,4,,
2026-05-06T12Z,15.4,15.325,15.3,,4,,
2026-05-06T13Z,15.2,15.175,15.1,,4,,
2026-05-06T14Z,15.1,15.0,14.9,,4,,
2026-05-06T15Z,14.9,14.8,14.7,,4,,
2026-05-06T16Z,14.7,14.625,14.6,,4,,
2026-05-06T17Z,14.5,14.4,14.3,,4,,
2026-05-06T18Z,14.3,14.25,14.2,,4,,
2026-05-06T19Z,14.2,14.125,14.1,,4,,
2026-05-06T20Z,14.1,14.1,,,4,,
2026-05-06T21Z,14.1,14.1,,,4,,
2026-05-06T22Z,14.1,14.1,,,4,,
2026-05-06T23Z,14.1,14.1,,,4,,
2026-05-07T00Z,14.2,14.2,,,4,,
2026-05-07T01Z,14.2,14.275,,14.3,4,,
2026-05-07T02Z,14.3,14.35,,14.4,4,,
2026-05-07T03Z,14.4,14.4,,,4,,
2026-05-07T04Z,14.4,14.4,,,4,,
2026-05-07T05Z,14.4,14.4,,,4,,
2026-05-07T06Z,14.4,14.45,,14.5,4,,
2026-05-07T07Z,14.5,14.525,,14.6,4,,
2026-05-07T08Z,14.6,14.525,14.5,,4,,
2026-05-07T09Z,14.5,14.575,,14.6,4,,
2026-05-07T10Z,14.6,14.675,,14.7,4,,
2026-05-07T11Z,14.7,14.7,,,4,,
2026-05-07T12Z,14.7,14.7,,,4,,
2026-05-07T13Z,14.7,14.65,14.6,,4,,
2026-05-07T14Z,14.6,14.55,14.5,,4,,
2026-05-07T15Z,14.5,14.425,14.4,,4,,
2026-05-07T16Z,14.4,14.325,14.3,,4,,
2026-05-07T17Z,14.2,14.175,14.1,,4,,
2026-05-07T18Z,14.1,14.1,,,4,,
2026-05-07T19Z,14.0,14.0,,,4,,
2026-05-07T20Z,14.0,14.0,,,4,,
2026-05-07T21Z,14.0,13.95,13.9,,4,,
2026-05-07T22Z,13.9,13.9,,,4,,
2026-05-07T23Z,13.9,13.9,,,4,,
2026-05-08T00Z,13.9,13.825,13.8,,4,,
2026-05-08T01Z,13.8,13.75,13.7,,4,,
2026-05-08T02Z,13.7,13.7,,,4,,
2026-05-08T03Z,13.7,13.7,,,4,,
2026-05-08T04Z,13.7,13.7,,,4,,
2026-05-08T05Z,13.7,13.7,,,4,,
2026-05-08T06Z,13.7,13.7,,,4,,
2026-05-08T07Z,13.7,13.7,,,4,,
2026-05-08T08Z,13.8,13.8,,,4,,
2026-05-08T09Z,13.8,13.8,,,4,,
2026-05-08T10Z,13.9,13.925,,14.0,4,,
2026-05-08T11Z,14.0,14.0,,,4,,
2026-05-08T12Z,14.1,14.1,,,4,,
2026-05-08T13Z,14.2,14.2,,,4,,
2026-05-08T14Z,14.3,14.3,,,4,,
2026-05-08T15Z,14.3,14.35,,14.4,4,,
2026-05-08T16Z,14.4,14.4,,,4,,
2026-05-08T17Z,14.4,14.425,,14.5,4,,
2026-05-08T18Z,14.5,14.5,,,4,,
2026-05-08T19Z,14.5,14.5,,,4,,
2026-05-08T20Z,14.4,14.4,,,4,,
2026-05-08T21Z,14.4,14.4,,,4,,
2026-05-08T22Z,14.4,14.325,14.3,,4,,
2026-05-08T23Z,14.3,14.225,14.2,,4,,
2026-05-09T00Z,14.2,14.125,14.1,,4,,
2026-05-09T01Z,14.1,14.025,14.0,,4,,
2026-05-09T02Z,13.9,13.875,13.8,,4,,
2026-05-09T03Z,13.8,13.775,13.7,,4,,
2026-05-09T04Z,13.7,13.7,,,4,,
2026-05-09T05Z,13.7,13.7,,,4,,
2026-05-09T06Z,13.7,13.7,,,4,,
2026-05-09T07Z,13.7,13.8,,13.9,4,,
2026-05-09T08Z,14.0,14.05,,14.1,4,,
2026-05-09T09Z,14.2,14.25,,14.3,4,,
2026-05-09T10Z,14.4,14.425,,14.5,4,,
2026-05-09T11Z,14.5,14.525,,14.6,4,,
2026-05-09T12Z,14.6,14.6,,,4,,
2026-05-09T13Z,14.6,14.6,,,4,,
2026-05-09T14Z,14.6,14.6,,,4,,
2026-05-09T15Z,14.5,14.5,,,4,,
2026-05-09T16Z,14.5,14.5,,,4,,
2026-05-09T17Z,14.5,14.5,,,4,,
2026-05-09T18Z,14.5,14.525,,14.6,4,,
2026-05-09T19Z,14.6,14.6,,,4,,
2026-05-09T20Z,14.6,14.6,,,4,,
2026-05-09T21Z,14.6,14.575,14.5,,4,,
2026-05-09T22Z,14.5,14.475,14.4,,4,,
2026-05-09T23Z,14.4,14.35,14.3,,4,,
2026-05-10T00Z,14.3,14.25,14.2,,4,,
2026-05-10T01Z,14.2,14.15,14.1,,4,,
2026-05-10T02Z,14.1,14.05,14.0,,4,,
2026-05-10T03Z,14.0,14.0,,,4,,
2026-05-10T04Z,14.0,13.925,13.9,,4,,
2026-05-10T05Z,13.9,13.9,,,4,,
2026-05-10T06Z,13.9,13.95,,14.0,4,,
2026-05-10T07Z,14.0,14.15,,14.3,4,,
2026-05-10T08Z,14.3,14.425,,14.5,4,,
2026-05-10T09Z,14.5,14.6,,14.7,4,,
2026-05-10T10Z,14.8,14.95,,15.1,4,,
2026-05-10T11Z,15.1,15.225,,15.3,4,,
2026-05-10T12Z,15.3,15.375,,15.4,4,,
2026-05-10T13Z,15.4,15.475,,15.5,4,,
2026-05-10T14Z,15.5,15.525,,15.6,4,,
2026-05-10T15Z,15.6,15.6,,,4,,
2026-05-10T16Z,15.7,15.7,,,4,,
2026-05-10T17Z,15.7,15.7,,,4,,
2026-05-10T18Z,15.7,15.7,,,4,,
2026-05-10T19Z,15.7,15.7,,,4,,
2026-05-10T20Z,15.7,15.7,,,4,,
2026-05-10T21Z,15.7,15.625,15.6,,4,,
2026-05-10T22Z,15.5,15.475,15.4,,4,,
2026-05-10T23Z,15.4,15.35,15.3,,4,,
2026-05-11T00Z,15.3,15.225,15.2,,4,,
2026-05-11T01Z,15.1,15.075,15.0,,4,,
2026-05-11T02Z,15.0,14.95,14.9,,4,,
2026-05-11T03Z,14.9,14.85,14.8,,4,,
2026-05-11T04Z,14.8,14.8,,,4,,
2026-05-11T05Z,14.7,14.7,,,4,,
2026-05-11T06Z,14.7,14.725,,14.8,4,,
2026-05-11T07Z,14.8,14.85,,14.9,4,,
2026-05-11T08Z,14.9,14.9,,,4,,
2026-05-11T09Z,15.0,15.0,,,4,,
2026-05-11T10Z,15.0,15.0,,,4,,
2026-05-11T11Z,14.9,14.9,,,4,,
2026-05-11T12Z,14.9,14.825,14.8,,4,,
2026-05-11T13Z,14.8,14.775,14.7,,4,,
2026-05-11T14Z,14.7,14.65,14.6,,4,,
2026-05-11T15Z,14.6,14.5,14.4,,4,,
2026-05-11T16Z,14.4,14.35,14.3,,4,,
2026-05-11T17Z,14.2,14.175,14.1,,4,,
2026-05-11T18Z,14.1,14.05,14.0,,4,,
2026-05-11T19Z,14.0,13.925,13.9,,4,,
2026-05-11T20Z,13.9,13.825,13.8,,4,,
2026-05-11T21Z,13.8,13.725,13.7,,4,,
2026-05-11T22Z,13.7,13.65,13.6,,4,,
2026-05-11T23Z,13.6,13.525,13.5,,4,,
2026-05-12T00Z,13.5,13.425,13.4,,4,,
2026-05-12T01Z,13.3,13.275,13.2,,4,,
2026-05-12T02Z,13.2,13.175,13.1,,4,,
2026-05-12T03Z,13.1,13.1,,,4,,
2026-05-12T04Z,13.1,13.025,13.0,,4,,
2026-05-12T05Z,13.0,12.975,12.9,,4,,
2026-05-12T06Z,12.9,12.875,12.8,,4,,
2026-05-12T07Z,12.8,12.8,,,4,,
2026-05-12T08Z,12.8,12.8,,,4,,
2026-05-12T09Z,12.9,12.925,,13.0,4,,
2026-05-12T10Z,13.0,12.925,12.9,,4,,
2026-05-12T11Z,12.9,12.9,,,4,,
2026-05-12T12Z,12.9,12.9,,,4,,
2026-05-12T13Z,12.9,12.9,,,4,,
2026-05-12T14Z,12.9,12.9,,,4,,
2026-05-12T15Z,12.9,12.9,,,4,,
2026-05-12T16Z,12.9,12.9,,,4,,
2026-05-12T17Z,12.9,12.9,,,4,,
2026-05-12T18Z,12.8,12.8,,,4,,
2026-05-12T19Z,12.7,12.7,,,4,,
2026-05-12T20Z,12.7,12.625,12.6,,4,,
2026-05-12T21Z,12.6,12.55,12.5,,4,,
2026-05-12T22Z,12.4,12.375,12.3,,4,,
2026-05-12T23Z,12.3,12.2,12.1,,4,,
2026-05-13T00Z,12.1,12.05,12.0,,4,,
2026-05-13T01Z,12.0,11.925,11.9,,4,,
2026-05-13T02Z,11.9,11.85,11.8,,4,,
2026-05-13T03Z,11.8,11.8,,,4,,
2026-05-13T04Z,11.8,11.75,11.7,,4,,
2026-05-13T05Z,11.7,11.7,,,4,,
2026-05-13T06Z,11.7,11.7,,,4,,
2026-05-13T07Z,11.8,11.8,,,4,,
2026-05-13T08Z,11.8,11.875,,11.9,4,,
2026-05-13T09Z,11.9,11.975,,12.0,4,,
2026-05-13T10Z,12.0,12.05,,12.1,4,,
2026-05-13T11Z,12.1,12.125,,12.2,4,,
2026-05-13T12Z,12.2,12.2,,,4,,
2026-05-13T13Z,12.3,12.3,,,4,,
2026-05-13T14Z,12.4,12.4,,,4,,
2026-05-13T15Z,12.4,12.475,,12.5,4,,
2026-05-13T16Z,12.5,12.5,,,4,,
2026-05-13T17Z,12.5,12.525,,12.6,4,,
2026-05-13T18Z,12.6,12.625,,12.7,4,,
2026-05-13T19Z,12.7,12.7,,,4,,
2026-05-13T20Z,12.7,12.75,,12.8,4,,
2026-05-13T21Z,12.7,12.7,,,4,,
2026-05-13T22Z,12.7,12.7,,,4,,
2026-05-13T23Z,12.7,12.775,,12.8,4,,
2026-05-14T00Z,12.8,12.875,,12.9,4,,
2026-05-14T01Z,12.9,12.95,,13.0,4,,
2026-05-14T02Z,13.0,13.025,,13.1,4,,
2026-05-14T03Z,13.1,13.1,,,4,,
2026-05-14T04Z,13.1,13.15,,13.2,4,,
2026-05-14T05Z,13.2,13.2,,,4,,
2026-05-14T06Z,13.2,13.2,,,4,,
2026-05-14T07Z,13.1,13.075,13.0,,4,,
2026-05-14T08Z,13.0,12.975,12.9,,4,,
2026-05-14T09Z,12.9,12.85,12.8,,4,,
2026-05-14T10Z,12.8,12.7,12.6,,4,,
2026-05-14T11Z,12.6,12.5,12.4,,4,,
2026-05-14T12Z,12.4,12.3,12.2,,4,,
2026-05-14T13Z,12.2,12.1,12.0,,4,,
2026-05-14T14Z,12.0,11.95,11.9,,4,,
2026-05-14T15Z,11.9,11.85,11.8,,4,,
2026-05-14T16Z,11.8,11.8,,,4,,
2026-05-14T17Z,11.8,11.825,,11.9,4,,
2026-05-14T18Z,11.9,11.9,,,4,,
2026-05-14T19Z,11.9,11.9,,,4,,
2026-05-14T20Z,11.9,11.9,,,4,,
2026-05-14T21Z,11.9,11.9,,,4,,
2026-05-14T22Z,11.9,11.825,11.8,,4,,
2026-05-14T23Z,11.8,11.8,,,4,,
2026-05-15T00Z,11.8,11.75,11.7,,4,,
2026-05-15T01Z,11.7,11.7,,,4,,
2026-05-15T02Z,11.7,11.675,11.6,,4,,
2026-05-15T03Z,11.6,11.6,,,4,,
2026-05-15T04Z,11.6,11.575,11.5,,4,,
2026-05-15T05Z,11.5,11.525,,11.6,4,,
2026-05-15T06Z,11.6,11.6,,,4,,
2026-05-15T07Z,11.7,11.725,,11.8,4,,
2026-05-15T08Z,11.8,11.85,,11.9,4,,
2026-05-15T09Z,11.9,11.975,,12.0,4,,
2026-05-15T10Z,12.0,12.0,,,4,,
2026-05-15T11Z,12.1,12.1,,,4,,
2026-05-15T12Z,12.1,12.1,,,4,,
2026-05-15T13Z,12.1,12.1,,,4,,
2026-05-15T14Z,12.1,12.1,,,4,,
2026-05-15T15Z,12.1,12.05,12.0,,4,,
2026-05-15T16Z,12.0,12.0,,,4,,
2026-05-15T17Z,12.0,12.0,,,4,,
2026-05-15T18Z,12.0,12.0,,,4,,
2026-05-15T19Z,12.0,12.0,,,4,,
2026-05-15T20Z,12.0,11.95,11.9,,4,,
2026-05-15T21Z,11.9,11.9,,,4,,
2026-05-15T22Z,11.9,11.9,,,4,,
2026-05-15T23Z,11.9,11.9,,,4,,
2026-05-16T00Z,11.9,11.9,,,4,,
2026-05-16T01Z,11.8,11.8,,,4,,
2026-05-16T02Z,11.8,11.8,,,4,,
2026-05-16T03Z,11.7,11.7,,,4,,
2026-05-16T04Z,11.7,11.7,,,4,,
2026-05-16T05Z,11.7,11.7,,,4,,
2026-05-16T06Z,11.7,11.7,,,4,,
2026-05-16T07Z,11.8,11.8,,,4,,
2026-05-16T08Z,11.8,11.85,,11.9,4,,
2026-05-16T09Z,11.9,11.875,11.8,,4,,
2026-05-16T10Z,11.9,11.9,,,4,,
2026-05-16T11Z,11.8,11.8,,,4,,
2026-05-16T12Z,11.8,11.725,11.7,,4,,
2026-05-16T13Z,11.6,11.575,11.5,,4,,
2026-05-16T14Z,11.5,11.5,,,4,,
2026-05-16T15Z,11.5,11.4,11.3,,4,,
2026-05-16T16Z,11.3,11.225,11.2,,4,,
2026-05-16T17Z,11.1,11.05,11.0,,4,,
2026-05-16T18Z,11.0,10.925,10.9,,4,,
2026-05-16T19Z,10.8,10.775,10.7,,4,,
2026-05-16T20Z,10.7,10.7,,,4,,
2026-05-16T21Z,10.7,10.7,,,4,,
2026-05-16T22Z,10.7,10.7,,,4,,
2026-05-16T23Z,10.7,10.675,10.6,,4,,
2026-05-17T00Z,10.6,10.6,,,4,,
2026-05-17T01Z,10.6,10.6,,,4,,
2026-05-17T02Z,10.6,10.6,,,4,,
2026-05-17T03Z,10.6,10.6,,,4,,
2026-05-17T04Z,10.6,10.55,10.5,,4,,
2026-05-17T05Z,10.5,10.5,,,4,,
2026-05-17T06Z,10.6,10.625,,10.7,4,,
2026-05-17T07Z,10.7,10.8,,10.9,4,,
2026-05-17T08Z,10.9,10.95,,11.0,4,,
2026-05-17T09Z,11.1,11.125,,11.2,4,,
2026-05-17T10Z,11.1,11.1,,,4,,
2026-05-17T11Z,11.1,11.15,,11.2,4,,
2026-05-17T12Z,11.2,11.25,,11.3,4,,
2026-05-17T13Z,11.3,11.35,,11.4,4,,
2026-05-17T14Z,11.4,11.45,,11.5,4,,
2026-05-17T15Z,11.5,11.575,,11.6,4,,
2026-05-17T16Z,11.6,11.6,,,4,,
2026-05-17T17Z,11.6,11.6,,,4,,
2026-05-17T18Z,11.6,11.675,,11.7,4,,
2026-05-17T19Z,11.7,11.725,,11.8,4,,
2026-05-17T20Z,11.8,11.8,,,4,,
2026-05-17T21Z,11.8,11.8,,,4,,
2026-05-17T22Z,11.8,11.8,,,4,,
2026-05-17T23Z,11.8,11.8,,,4,,
2026-05-18T00Z,11.8,11.775,11.7,,4,,
2026-05-18T01Z,11.7,11.725,,11.8,4,,
2026-05-18T02Z,11.8,11.8,,,4,,
2026-05-18T03Z,11.7,11.7,,,4,,
2026-05-18T04Z,11.7,11.7,,,4,,
2026-05-18T05Z,11.7,11.7,,,4,,
2026-05-18T06Z,11.7,11.75,,11.8,4,,
2026-05-18T07Z,11.9,11.95,,12.0,4,,
2026-05-18T08Z,12.0,12.1,,12.2,4,,
2026-05-18T09Z,12.2,12.3,,12.4,4,,
2026-05-18T10Z,12.4,12.5,,12.6,4,,
2026-05-18T11Z,12.6,12.7,,12.8,4,,
2026-05-18T12Z,12.8,12.85,,12.9,4,,
2026-05-18T13Z,12.9,12.9,,,4,,
2026-05-18T14Z,12.9,12.9,,,4,,
2026-05-18T15Z,12.9,12.85,12.8,,4,,
2026-05-18T16Z,12.8,12.8,,,4,,
2026-05-18T17Z,12.8,12.775,12.7,,4,,
2026-05-18T18Z,12.7,12.675,12.6,,4,,
2026-05-18T19Z,12.6,12.6,,,4,,
2026-05-18T20Z,12.5,12.5,,,4,,
2026-05-18T21Z,12.5,12.5,,,4,,
2026-05-18T22Z,12.4,12.4,,,4,,
2026-05-18T23Z,12.4,12.35,12.3,,4,,
2026-05-19T00Z,12.3,12.3,,,4,,
2026-05-19T01Z,12.3,12.3,,,4,,
2026-05-19T02Z,12.3,12.3,,,4,,
2026-05-19T03Z,12.3,12.3,,,4,,
2026-05-19T04Z,12.3,12.375,,12.4,4,,
2026-05-19T05Z,12.5,12.525,,12.6,4,,
2026-05-19T06Z,12.6,12.65,,12.7,4,,
2026-05-19T07Z,12.7,12.775,,12.8,4,,
2026-05-19T08Z,12.9,12.9,,,4,,
2026-05-19T09Z,13.0,13.0,,,4,,
2026-05-19T10Z,13.1,13.15,,13.2,4,,
2026-05-19T11Z,13.2,13.275,,13.3,4,,
2026-05-19T12Z,13.3,13.375,,13.4,4,,
2026-05-19T13Z,13.4,13.475,,13.5,4,,
2026-05-19T14Z,13.5,13.5,,,4,,
2026-05-19T15Z,13.5,13.5,,,4,,
2026-05-19T16Z,13.5,13.5,,,4,,
2026-05-19T17Z,13.5,13.5,,,4,,
2026-05-19T18Z,13.5,13.5,,,4,,
2026-05-19T19Z,13.5,13.5,,,4,,
2026-05-19T20Z,13.5,13.5,,,4,,
2026-05-19T21Z,13.5,13.425,13.4,,4,,
2026-05-19T22Z,13.4,13.4,,,4,,
2026-05-19T23Z,13.4,13.4,,,4,,
2026-05-20T00Z,13.5,13.5,,,4,,
2026-05-20T01Z,13.6,13.6,,,4,,
2026-05-20T02Z,13.7,13.7,,,4,,
2026-05-20T03Z,13.7,13.725,,13.8,4,,
2026-05-20T04Z,13.8,13.85,,13.9,4,,
2026-05-20T05Z,13.9,13.975,,14.0,4,,
2026-05-20T06Z,14.0,14.075,,14.1,4,,
2026-05-20T07Z,14.1,14.1,,,4,,
2026-05-20T08Z,14.1,14.05,14.0,,4,,
2026-05-20T09Z,14.0,13.975,13.9,,4,,
2026-05-20T10Z,13.9,13.875,13.8,,4,,
2026-05-20T11Z,13.8,13.8,,,4,,
2026-05-20T12Z,13.8,13.8,,,4,,
2026-05-20T13Z,13.8,13.85,,13.9,4,,
2026-05-20T14Z,13.9,13.9,,,4,,
2026-05-20T15Z,13.9,13.9,,,4,,
2026-05-20T16Z,13.9,13.875,13.8,,4,,
2026-05-20T17Z,13.8,13.8,,,4,,
2026-05-20T18Z,13.7,13.7,,,4,,
2026-05-20T19Z,13.7,13.7,,,4,,
2026-05-20T20Z,13.7,13.7,,,4,,
2026-05-20T21Z,13.7,13.625,13.6,,4,,
2026-05-20T22Z,13.6,13.6,,,4,,
2026-05-20T23Z,13.6,13.6,,,4,,
2026-05-21T00Z,13.6,13.6,,,4,,
2026-05-21T01Z,13.6,13.575,13.5,,4,,
2026-05-21T02Z,13.5,13.5,,,4,,
2026-05-21T03Z,13.5,13.425,13.4,,4,,
2026-05-21T04Z,13.4,13.425,,13.5,4,,
2026-05-21T05Z,13.5,13.5,,,4,,
2026-05-21T06Z,13.5,13.55,,13.6,4,,
2026-05-21T07Z,13.6,13.675,,13.7,4,,
2026-05-21T08Z,13.8,13.8,,,4,,
2026-05-21T09Z,13.9,13.95,,14.0,4,,
2026-05-21T10Z,14.0,14.025,,14.1,4,,
2026-05-21T11Z,14.1,14.05,14.0,,4,,
2026-05-21T12Z,14.0,14.0,,,4,,
2026-05-21T13Z,14.0,14.0,,,4,,
2026-05-21T14Z,14.0,14.0,,,4,,
2026-05-21T15Z,14.0,14.0,,,4,,
2026-05-21T16Z,14.0,14.0,,,4,,
2026-05-21T17Z,14.1,14.125,,14.2,4,,
2026-05-21T18Z,14.2,14.25,,14.3,4,,
2026-05-21T19Z,14.3,14.3,,,4,,
2026-05-21T20Z,14.3,14.325,,14.4,4,,
2026-05-21T21Z,14.4,14.4,,,4,,
2026-05-21T22Z,14.4,14.425,,14.5,4,,
2026-05-21T23Z,14.5,14.5,,,4,,
2026-05-22T00Z,14.6,14.625,,14.7,4,,
2026-05-22T01Z,14.7,14.7,,,4,,
2026-05-22T02Z,14.7,14.7,,,4,,
2026-05-22T03Z,14.7,14.65,14.6,,4,,
2026-05-22T04Z,14.6,14.6,,,4,,
2026-05-22T05Z,14.6,14.55,14.5,,4,,
2026-05-22T06Z,14.5,14.475,14.4,,4,,
2026-05-22T07Z,14.4,14.375,14.3,,4,,
2026-05-22T08Z,14.3,14.225,14.2,,4,,
2026-05-22T09Z,14.1,14.1,,,4,,
2026-05-22T10Z,14.1,14.1,,,4,,
2026-05-22T11Z,14.1,14.1,,,4,,
2026-05-22T12Z,14.2,14.2,,,4,,
2026-05-22T13Z,14.2,14.275,,14.3,4,,
2026-05-22T14Z,14.3,14.375,,14.4,4,,
2026-05-22T15Z,14.5,14.525,,14.6,4,,
2026-05-22T16Z,14.6,14.6,,,4,,
2026-05-22T17Z,14.7,14.7,,,4,,
2026-05-22T18Z,14.7,14.7,,,4,,
2026-05-22T19Z,14.7,14.7,,,4,,
2026-05-22T20Z,14.7,14.7,,,4,,
