timestamp,raw_value,raw_mean,raw_min,raw_max,samples,duplicate_count,conflict
2026-07-05T10Z,19.9,19.825,19.8,,4,,
2026-07-05T11Z,19.8,19.8,,,4,,
2026-07-05T12Z,19.7,19.675,19.6,,4,,
2026-07-05T13Z,19.6,19.6,,,4,,
2026-07-05T14Z,19.6,19.55,19.5,,4,,
2026-07-05T15Z,19.5,19.5,,,4,,
2026-07-05T16Z,19.4,19.4,,,4,,
2026-07-05T17Z,19.4,19.4,,,4,,
2026-07-05T18Z,19.4,19.325,19.3,,4,,
2026-07-05T19Z,19.3,19.3,,,4,,
2026-07-05T20Z,19.3,19.3,,,4,,
2026-07-05T21Z,19.3,19.3,,,4,,
2026-07-05T22Z,19.3,19.225,19.2,,4,,
2026-07-05T23Z,19.2,19.2,,,4,,
2026-07-06T00Z,19.2,19.2,,,4,,
2026-07-06T01Z,19.2,19.125,19.1,,4,,
2026-07-06T02Z,19.1,19.1,,,4,,
2026-07-06T03Z,19.1,19.1,,,4,,
2026-07-06T04Z,19.1,19.1,,,4,,
2026-07-06T05Z,19.1,19.1,,,4,,
2026-07-06T06Z,19.1,19.125,,19.2,4,,
2026-07-06T07Z,19.2,19.275,,19.4,4,,
2026-07-06T08Z,19.4,19.4,,,4,,
2026-07-06T09Z,19.4,19.4,,,4,,
2026-07-06T10Z,19.4,19.4,,,4,,
2026-07-06T11Z,19.5,19.5,,,4,,
2026-07-06T12Z,19.5,19.55,,19.6,4,,
2026-07-06T13Z,19.6,19.6,,,4,,
2026-07-06T14Z,19.6,19.575000000000003,19.5,,4,,
2026-07-06T15Z,19.5,19.5,,,4,,
2026-07-06T16Z,19.5,19.425,19.4,,4,,
2026-07-06T17Z,19.4,19.4,,,4,,
2026-07-06T18Z,19.4,19.4,,,4,,
2026-07-06T19Z,19.4,19.325,19.3,,4,,
2026-07-06T20Z,19.3,19.275,19.2,,4,,
2026-07-06T21Z,19.2,19.2,,,4,,
2026-07-06T22Z,19.2,19.2,,,4,,
2026-07-06T23Z,19.2,19.2,,,4,,
2026-07-07T00Z,19.2,19.2,,,4,,
2026-07-07T01Z,19.2,19.2,,,4,,
2026-07-07T02Z,19.2,19.2,,,4,,
2026-07-07T03Z,19.2,19.275,,19.3,4,,
2026-07-07T04Z,19.3,19.3,,,4,,
2026-07-07T05Z,19.3,19.35,,19.4,4,,
2026-07-07T06Z,19.4,19.475,,19.5,4,,
2026-07-07T07Z,19.6,19.675,,19.8,4,,
2026-07-07T08Z,19.9,19.95,,20.0,4,,
2026-07-07T09Z,20.1,20.15,,20.2,4,,
2026-07-07T10Z,20.3,20.375,,20.4,4,,
2026-07-07T11Z,20.5,20.55,,20.6,4,,
2026-07-07T12Z,20.6,20.675,,20.7,4,,
2026-07-07T13Z,20.7,20.766666666666666,,20.8,3,,
2026-07-07T14Z,,,,,0,,
2026-07-07T15Z,,,,,0,,
2026-07-07T16Z,,,,,0,,
2026-07-07T17Z,,,,,0,,
2026-07-07T18Z,,,,,0,,
2026-07-07T19Z,,,,,0,,
2026-07-07T20Z,,,,,0,,
2026-07-07T21Z,,,,,0,,
2026-07-07T22Z,,,,,0,,
2026-07-07T23Z,20.2,20.2,,,4,,
2026-07-08T00Z,20.2,20.2,,,4,,
2026-07-08T01Z,20.3,20.3,,,4,,
2026-07-08T02Z,20.3,20.375,,20.4,4,,
2026-07-08T03Z,20.5,20.5,,,4,,
2026-07-08T04Z,20.5,20.5,,,4,,
2026-07-08T05Z,20.5,20.5,,,4,,
2026-07-08T06Z,20.5,20.475,20.4,,4,,
2026-07-08T07Z,20.4,20.4,,,4,,
2026-07-08T08Z,20.3,20.3,,,4,,
2026-07-08T09Z,20.2,20.175,20.1,,4,,
2026-07-08T10Z,20.1,20.025,20.0,,4,,
2026-07-08T11Z,19.9,19.85,19.8,,4,,
2026-07-08T12Z,19.8,19.75,19.7,,4,,
2026-07-08T13Z,19.8,19.75,19.7,,4,,
2026-07-08T14Z,19.7,19.7,,,4,,
2026-07-08T15Z,19.6,19.6,,,4,,
2026-07-08T16Z,19.6,19.6,,,4,,
2026-07-08T17Z,19.6,19.6,,,4,,
2026-07-08T18Z,19.6,19.525,19.5,,4,,
2026-07-08T19Z,19.5,19.45,19.4,,4,,
2026-07-08T20Z,19.4,19.4,,,4,,
2026-07-08T21Z,19.4,19.35,19.3,,4,,
2026-07-08T22Z,19.3,19.3,,,4,,
2026-07-08T23Z,,,,,0,,
2026-07-09T00Z,,,,,0,,
2026-07-09T01Z,,,,,0,,
2026-07-09T02Z,,,,,0,,
2026-07-09T03Z,,,,,0,,
2026-07-09T04Z,,,,,0,,
2026-07-09T05Z,,,,,0,,
2026-07-09T06Z,19.0,19.0,,,1,,
2026-07-09T07Z,19.0,19.025,,19.1,4,,
2026-07-09T08Z,19.1,19.1,,,4,,
2026-07-09T09Z,19.1,19.175,,19.2,4,,
2026-07-09T10Z,19.3,19.325,,19.4,4,,
2026-07-09T11Z,19.4,19.45,,19.5,4,,
2026-07-09T12Z,19.6,19.625,,19.7,4,,
2026-07-09T13Z,19.7,19.8,,19.9,4,,
2026-07-09T14Z,19.9,20.0,,20.1,4,,
2026-07-09T15Z,20.1,20.175,,20.2,4,,
2026-07-09T16Z,20.3,20.325,,20.4,4,,
2026-07-09T17Z,20.4,20.425,,20.5,4,,
2026-07-09T18Z,20.5,20.5,,,4,,
2026-07-09T19Z,20.5,20.5,,,4,,
2026-07-09T20Z,20.5,20.45,20.4,,4,,
2026-07-09T21Z,20.4,20.4,,,4,,
2026-07-09T22Z,20.4,20.4,,,4,,
2026-07-09T23Z,20.4,20.325,20.3,,4,,
2026-07-10T00Z,20.3,20.3,,,4,,
2026-07-10T01Z,20.3,20.3,,,4,,
2026-07-10T02Z,20.3,20.3,,,4,,
2026-07-10T03Z,20.3,20.3,,,4,,
2026-07-10T04Z,20.3,20.3,,,4,,
2026-07-10T05Z,20.3,20.3,,,4,,
2026-07-10T06Z,20.3,20.3,,,4,,
2026-07-10T07Z,20.4,20.4,,,4,,
2026-07-10T08Z,20.4,20.45,,20.5,4,,
2026-07-10T09Z,20.5,20.5,,,4,,
2026-07-10T10Z,20.5,20.5,,,4,,
2026-07-10T11Z,20.5,20.5,,,4,,
2026-07-10T12Z,20.5,20.5,,,4,,
2026-07-10T13Z,20.5,20.5,,,4,,
2026-07-10T14Z,20.5,20.525,,20.6,4,,
2026-07-10T15Z,20.6,20.625,,20.7,4,,
2026-07-10T16Z,20.7,20.725,,20.8,4,,
2026-07-10T17Z,20.8,20.825,,20.9,4,,
2026-07-10T18Z,20.9,20.9,,,4,,
2026-07-10T19Z,20.9,20.9,,,4,,
2026-07-10T20Z,20.9,20.825,20.8,,4,,
2026-07-10T21Z,20.8,20.75,20.7,,4,,
2026-07-10T22Z,20.7,20.65,20.6,,4,,
2026-07-10T23Z,20.6,20.525,20.5,,4,,
2026-07-11T00Z,20.5,20.5,,,4,,
2026-07-11T01Z,20.4,20.475,,20.5,4,,
2026-07-11T02Z,20.5,20.5,,,4,,
2026-07-11T03Z,20.5,20.525,,20.6,4,,
2026-07-11T04Z,20.6,20.6,,,4,,
2026-07-11T05Z,20.7,20.725,,20.8,4,,
2026-07-11T06Z,20.8,20.9,,21.0,4,,
2026-07-11T07Z,21.1,21.175,,21.3,4,,
2026-07-11T08Z,21.3,21.4,,21.5,4,,
2026-07-11T09Z,21.6,21.625,,21.7,4,,
2026-07-11T10Z,21.7,21.775,,21.8,4,,
2026-07-11T11Z,21.8,21.875,,21.9,4,,
2026-07-11T12Z,21.9,21.85,21.8,,4,,
2026-07-11T13Z,21.8,21.8,,,4,,
2026-07-11T14Z,21.8,21.8,,,4,,
2026-07-11T15Z,21.7,21.7,,,4,,
2026-07-11T16Z,21.7,21.7,,,4,,
2026-07-11T17Z,21.7,21.7,,,4,,
2026-07-11T18Z,21.7,21.7,,,4,,
2026-07-11T19Z,21.7,21.7,,,4,,
2026-07-11T20Z,21.7,21.7,,,4,,
2026-07-11T21Z,21.7,21.7,,,4,,
2026-07-11T22Z,21.6,21.6,,,4,,
2026-07-11T23Z,21.6,21.525,21.5,,4,,
2026-07-12T00Z,21.5,21.45,21.4,,4,,
2026-07-12T01Z,21.4,21.325,21.3,,4,,
2026-07-12T02Z,21.2,21.2,,,4,,
2026-07-12T03Z,21.1,21.1,,,4,,
2026-07-12T04Z,21.1,21.025,21.0,,4,,
2026-07-12T05Z,21.0,21.075000000000003,,21.1,4,,
2026-07-12T06Z,21.1,21.175,,21.2,4,,
2026-07-12T07Z,21.3,21.4,,21.5,4,,
2026-07-12T08Z,21.6,21.65,,21.7,4,,
2026-07-12T09Z,21.8,21.875,,22.0,4,,
2026-07-12T10Z,22.0,22.1,,22.2,4,,
2026-07-12T11Z,22.2,22.25,,22.3,4,,
2026-07-12T12Z,22.3,22.375,,22.4,4,,
2026-07-12T13Z,22.4,22.45,,22.5,4,,
2026-07-12T14Z,22.5,22.5,,,4,,
2026-07-12T15Z,22.5,22.5,,,4,,
2026-07-12T16Z,22.5,22.425,22.4,,4,,
2026-07-12T17Z,22.3,22.275,22.2,,4,,
2026-07-12T18Z,22.2,22.15,22.1,,4,,
2026-07-12T19Z,22.0,21.975,21.9,,4,,
2026-07-12T20Z,21.9,21.85,21.8,,4,,
2026-07-12T21Z,21.8,21.725,21.7,,4,,
2026-07-12T22Z,21.7,21.625,21.6,,4,,
2026-07-12T23Z,21.6,21.55,21.5,,4,,
2026-07-13T00Z,21.5,21.45,21.4,,4,,
2026-07-13T01Z,21.4,21.35,21.3,,4,,
2026-07-13T02Z,21.3,21.225,21.2,,4,,
2026-07-13T03Z,21.2,21.125,21.1,,4,,
2026-07-13T04Z,21.1,21.025,21.0,,4,,
2026-07-13T05Z,21.0,21.0,,,4,,
2026-07-13T06Z,21.0,21.075000000000003,,21.1,4,,
2026-07-13T07Z,21.2,21.3,,21.4,4,,
2026-07-13T08Z,21.4,21.45,,21.5,4,,
2026-07-13T09Z,21.6,21.625,,21.7,4,,
2026-07-13T10Z,21.7,21.8,,21.9,4,,
2026-07-13T11Z,21.9,22.0,,22.1,4,,
2026-07-13T12Z,22.1,22.2,,22.3,4,,
2026-07-13T13Z,22.3,22.375,,22.4,4,,
2026-07-13T14Z,22.5,22.55,,22.6,4,,
2026-07-13T15Z,22.6,22.6,,,4,,
2026-07-13T16Z,22.6,22.6,,,4,,
2026-07-13T17Z,22.6,22.575000000000003,22.5,,4,,
2026-07-13T18Z,22.5,22.475,22.4,,4,,
2026-07-13T19Z,22.4,22.375,22.3,,4,,
2026-07-13T20Z,22.3,22.25,22.2,,4,,
2026-07-13T21Z,22.2,22.15,22.1,,4,,
2026-07-13T22Z,22.1,22.025,22.0,,4,,
2026-07-13T23Z,22.0,21.925,21.9,,4,,
2026-07-14T00Z,21.8,21.775,21.7,,4,,
2026-07-14T01Z,21.7,21.675,21.6,,4,,
2026-07-14T02Z,21.6,21.6,,,4,,
2026-07-14T03Z,21.5,21.5,,,4,,
2026-07-14T04Z,21.5,21.5,,,4,,
2026-07-14T05Z,21.5,21.5,,,4,,
2026-07-14T06Z,21.6,21.6,,,4,,
2026-07-14T07Z,21.7,21.725,,21.8,4,,
2026-07-14T08Z,21.9,21.9,,,4,,
2026-07-14T09Z,21.9,21.95,,22.0,4,,
2026-07-14T10Z,22.0,22.075,,22.2,4,,
2026-07-14T11Z,22.3,22.35,,22.4,4,,
2026-07-14T12Z,22.4,22.475,,22.5,4,,
2026-07-14T13Z,22.5,22.575000000000003,,22.6,4,,
2026-07-14T14Z,22.6,22.6,,,4,,
2026-07-14T15Z,22.7,22.7,,,4,,
2026-07-14T16Z,22.7,22.775,,22.8,4,,
2026-07-14T17Z,22.8,22.825,,22.9,4,,
2026-07-14T18Z,22.9,22.9,,,4,,
2026-07-14T19Z,22.9,22.825,22.8,,4,,
2026-07-14T20Z,22.8,22.8,,,4,,
2026-07-14T21Z,22.8,22.775,22.7,,4,,
2026-07-14T22Z,22.7,22.7,,,4,,
2026-07-14T23Z,22.6,22.6,,,4,,
2026-07-15T00Z,22.5,22.45,22.4,,4,,
2026-07-15T01Z,22.3,22.25,22.2,,4,,
2026-07-15T02Z,22.2,22.125,22.1,,4,,
2026-07-15T03Z,22.1,22.025,22.0,,4,,
2026-07-15T04Z,22.0,21.9,21.8,,4,,
2026-07-15T05Z,21.8,21.7,21.6,,4,,
2026-07-15T06Z,21.6,21.55,21.5,,4,,
2026-07-15T07Z,21.5,21.5,,,4,,
2026-07-15T08Z,21.5,21.5,,,4,,
2026-07-15T09Z,21.5,21.525,,21.6,4,,
2026-07-15T10Z,21.5,21.55,,21.6,4,,
2026-07-15T11Z,21.6,21.675,,21.7,4,,
2026-07-15T12Z,21.8,21.85,,21.9,4,,
2026-07-15T13Z,21.9,21.95,,22.0,4,,
2026-07-15T14Z,22.0,22.0,,,4,,
2026-07-15T15Z,22.0,21.925,21.9,,4,,
2026-07-15T16Z,21.9,21.825,21.8,,4,,
2026-07-15T17Z,21.7,21.7,,,4,,
2026-07-15T18Z,21.6,21.575000000000003,21.5,,4,,
2026-07-15T19Z,21.5,21.45,21.4,,4,,
2026-07-15T20Z,21.3,21.275,21.2,,4,,
2026-07-15T21Z,21.2,21.1,21.0,,4,,
2026-07-15T22Z,21.0,20.9,20.8,,4,,
2026-07-15T23Z,20.8,20.75,20.7,,4,,
2026-07-16T00Z,20.6,20.575000000000003,20.5,,4,,
2026-07-16T01Z,20.5,20.425,20.4,,4,,
2026-07-16T02Z,20.3,20.275,20.2,,4,,
2026-07-16T03Z,20.2,20.125,20.1,,4,,
2026-07-16T04Z,20.0,20.0,,,4,,
2026-07-16T05Z,19.9,19.925,,20.0,4,,
2026-07-16T06Z,20.0,20.025,,20.1,4,,
2026-07-16T07Z,20.1,20.15,,20.2,4,,
2026-07-16T08Z,20.2,20.275,,20.3,4,,
2026-07-16T09Z,20.3,20.375,,20.4,4,,
2026-07-16T10Z,20.4,20.475,,20.5,4,,
2026-07-16T11Z,20.6,20.6,,,4,,
2026-07-16T12Z,20.7,20.75,,20.8,4,,
2026-07-16T13Z,20.8,20.875,,20.9,4,,
2026-07-16T14Z,21.0,21.025,,21.1,4,,
2026-07-16T15Z,21.1,21.15,,21.2,4,,
2026-07-16T16Z,21.2,21.225,,21.3,4,,
2026-07-16T17Z,21.3,21.3,,,4,,
2026-07-16T18Z,21.3,21.3,,,4,,
2026-07-16T19Z,21.3,21.3,,,4,,
2026-07-16T20Z,21.3,21.3,,,4,,
2026-07-16T21Z,21.3,21.3,,,4,,
2026-07-16T22Z,21.3,21.3,,,4,,
2026-07-16T23Z,21.3,21.3,,,4,,
2026-07-17T00Z,21.3,21.3,,,4,,
2026-07-17T01Z,21.3,21.3,,,4,,
2026-07-17T02Z,21.3,21.3,,,4,,
2026-07-17T03Z,21.3,21.3,,,4,,
2026-07-17T04Z,21.3,21.35,,21.4,4,,
2026-07-17T05Z,21.4,21.4,,,4,,
2026-07-17T06Z,21.5,21.5,,,4,,
2026-07-17T07Z,21.6,21.65,,21.7,4,,
2026-07-17T08Z,21.8,21.9,,22.0,4,,
2026-07-17T09Z,22.0,22.075000000000003,,22.1,4,,
2026-07-17T10Z,22.2,22.225,,22.3,4,,
2026-07-17T11Z,22.3,22.3,,,4,,
2026-07-17T12Z,22.3,22.3,,,4,,
2026-07-17T13Z,22.3,22.3,,,4,,
2026-07-17T14Z,22.3,22.3,,,4,,
2026-07-17T15Z,22.3,22.3,,,4,,
2026-07-17T16Z,22.3,22.275,22.2,,4,,
2026-07-17T17Z,22.2,22.2,,,4,,
2026-07-17T18Z,22.2,22.2,,,4,,
2026-07-17T19Z,22.2,22.2,,,4,,
2026-07-17T20Z,22.2,22.125,22.1,,4,,
2026-07-17T21Z,22.1,22.1,,,4,,
2026-07-17T22Z,22.1,22.1,,,4,,
2026-07-17T23Z,22.1,22.025,22.0,,4,,
2026-07-18T00Z,22.0,21.925,21.9,,4,,
2026-07-18T01Z,21.9,21.825,21.8,,4,,
2026-07-18T02Z,21.8,21.725,21.7,,4,,
2026-07-18T03Z,21.7,21.7,,,4,,
2026-07-18T04Z,21.6,21.6,,,4,,
2026-07-18T05Z,21.6,21.625,,21.7,4,,
2026-07-18T06Z,21.7,21.725,,21.8,4,,
2026-07-18T07Z,21.8,21.95,,22.1,4,,
2026-07-18T08Z,22.1,22.225,,22.3,4,,
2026-07-18T09Z,22.4,22.425,,22.5,4,,
2026-07-18T10Z,22.5,22.575000000000003,,22.6,4,,
2026-07-18T11Z,22.6,22.625,,22.7,4,,
2026-07-18T12Z,22.7,22.7,,,4,,
2026-07-18T13Z,22.7,22.7,,,4,,
2026-07-18T14Z,22.7,22.6,22.5,,4,,
2026-07-18T15Z,22.5,22.375,22.3,,4,,
2026-07-18T16Z,22.2,22.125,22.0,,4,,
2026-07-18T17Z,22.0,21.9,21.8,,4,,
2026-07-18T18Z,21.8,21.75,21.7,,4,,
2026-07-18T19Z,21.7,21.65,21.6,,4,,
2026-07-18T20Z,21.6,21.525,21.5,,4,,
2026-07-18T21Z,21.4,21.375,21.3,,4,,
2026-07-18T22Z,21.3,21.2,21.1,,4,,
2026-07-18T23Z,21.1,21.05,21.0,,4,,
2026-07-19T00Z,21.0,20.925,20.9,,4,,
2026-07-19T01Z,20.9,20.85,20.8,,4,,
2026-07-19T02Z,20.8,20.8,,,4,,
2026-07-19T03Z,20.8,20.75,20.7,,4,,
2026-07-19T04Z,20.7,20.7,,,4,,
2026-07-19T05Z,20.6,20.6,,,4,,
2026-07-19T06Z,20.6,20.6,,,4,,
2026-07-19T07Z,20.6,20.575000000000003,20.5,,4,,
2026-07-19T08Z,20.5,20.45,20.4,,4,,
2026-07-19T09Z,20.4,20.4,,,4,,
2026-07-19T10Z,20.4,20.325,20.3,,4,,
2026-07-19T11Z,20.3,20.3,,,4,,
2026-07-19T12Z,20.3,20.3,,,4,,
2026-07-19T13Z,20.3,20.3,,,4,,
2026-07-19T14Z,20.3,20.3,,,4,,
2026-07-19T15Z,20.3,20.25,20.2,,4,,
2026-07-19T16Z,20.1,20.025,19.9,,4,,
2026-07-19T17Z,19.9,19.75,19.6,,4,,
2026-07-19T18Z,19.5,19.45,19.4,,4,,
2026-07-19T19Z,19.3,19.3,,,4,,
2026-07-19T20Z,19.3,19.225,19.2,,4,,
2026-07-19T21Z,19.2,19.2,,,4,,
2026-07-19T22Z,19.2,19.275,,19.3,4,,
2026-07-19T23Z,19.3,19.3,,,4,,
2026-07-20T00Z,19.2,19.2,,,4,,
2026-07-20T01Z,19.2,19.2,,,4,,
2026-07-20T02Z,19.2,19.175,19.1,,4,,
2026-07-20T03Z,19.1,19.1,,,4,,
2026-07-20T04Z,19.0,19.0,,,4,,
2026-07-20T05Z,19.0,19.0,,,4,,
2026-07-20T06Z,19.0,19.05,,19.1,4,,
2026-07-20T07Z,19.2,19.25,,19.3,4,,
2026-07-20T08Z,19.3,19.375,,19.4,4,,
2026-07-20T09Z,19.5,19.55,,19.6,4,,
2026-07-20T10Z,19.7,19.8,,19.9,4,,
2026-07-20T11Z,19.9,19.975,,20.0,4,,
2026-07-20T12Z,20.0,20.075000000000003,,20.1,4,,
2026-07-20T13Z,20.2,20.2,,,4,,
2026-07-20T14Z,20.3,20.325,,20.4,4,,
2026-07-20T15Z,20.4,20.4,,,4,,
2026-07-20T16Z,20.5,20.5,,,4,,
2026-07-20T17Z,20.5,20.5,,,4,,
2026-07-20T18Z,20.6,20.6,,,4,,
2026-07-20T19Z,20.5,20.5,,,4,,
2026-07-20T20Z,20.5,20.5,,,4,,
2026-07-20T21Z,20.5,20.425,20.4,,4,,
2026-07-20T22Z,20.4,20.35,20.3,,4,,
2026-07-20T23Z,20.3,20.25,20.2,,4,,
2026-07-21T00Z,20.2,20.15,20.1,,4,,
2026-07-21T01Z,20.1,20.05,20.0,,4,,
2026-07-21T02Z,20.0,19.975,19.9,,4,,
2026-07-21T03Z,19.9,19.9,,,4,,
2026-07-21T04Z,19.9,19.9,,,4,,
2026-07-21T05Z,19.9,19.9,,,4,,
2026-07-21T06Z,19.9,19.925,,20.0,4,,
2026-07-21T07Z,20.0,20.075000000000003,,20.1,4,,
2026-07-21T08Z,20.2,20.25,,20.3,4,,
2026-07-21T09Z,20.3,20.325,,20.4,4,,
2026-07-21T10Z,20.4,20.475,,20.5,4,,
2026-07-21T11Z,20.6,20.6,,,4,,
2026-07-21T12Z,20.7,20.7,,,4,,
2026-07-21T13Z,20.8,20.8,,,4,,
2026-07-21T14Z,20.7,20.7,,,4,,
2026-07-21T15Z,20.7,20.7,,,4,,
2026-07-21T16Z,20.6,20.6,,,4,,
2026-07-21T17Z,20.6,20.55,20.5,,4,,
2026-07-21T18Z,20.5,20.5,,,4,,
2026-07-21T19Z,20.5,20.45,20.4,,4,,
2026-07-21T20Z,20.4,20.4,,,4,,
2026-07-21T21Z,20.3,20.3,,,4,,
2026-07-21T22Z,20.3,20.225,20.2,,4,,
2026-07-21T23Z,20.1,20.05,20.0,,4,,
2026-07-22T00Z,20.0,19.9,19.8,,4,,
2026-07-22T01Z,19.8,19.75,19.7,,4,,
2026-07-22T02Z,19.7,19.7,,,4,,
2026-07-22T03Z,19.7,19.7,,,4,,
2026-07-22T04Z,19.7,19.7,,,4,,
2026-07-22T05Z,19.7,19.7,,,4,,
2026-07-22T06Z,19.8,19.825,,19.9,4,,
2026-07-22T07Z,19.9,20.0,,20.1,4,,
2026-07-22T08Z,20.1,20.175,,20.2,4,,
2026-07-22T09Z,20.2,20.275,,20.3,4,,
2026-07-22T10Z,20.4,20.4,,,4,,
2026-07-22T11Z,20.4,20.475,,20.5,4,,
2026-07-22T12Z,20.5,20.525,,20.6,4,,
2026-07-22T13Z,20.6,20.6,,,4,,
2026-07-22T14Z,20.6,20.6,,,4,,
2026-07-22T15Z,20.6,20.6,,,4,,
2026-07-22T16Z,20.6,20.6,,,4,,
2026-07-22T17Z,20.6,20.575000000000003,20.5,,4,,
2026-07-22T18Z,20.5,20.5,,,4,,
