timestamp,raw_value,raw_mean,raw_min,raw_max,samples,duplicate_count,conflict
2007-12-01T00Z,,,,,0,,
2007-12-01T01Z,,,,,0,,
2007-12-01T02Z,,,,,0,,
2007-12-01T03Z,,,,,0,,
2007-12-01T04Z,,,,,0,,
2007-12-01T05Z,,,,,0,,
2007-12-01T06Z,,,,,0,,
2007-12-01T07Z,5.8,5.8,,,1,,
2007-12-01T08Z,,,,,0,,
2007-12-01T09Z,,,,,0,,
2007-12-01T10Z,,,,,0,,
2007-12-01T11Z,,,,,0,,
2007-12-01T12Z,,,,,0,,
2007-12-01T13Z,,,,,0,,
2007-12-01T14Z,,,,,0,,
2007-12-01T15Z,,,,,0,,
2007-12-01T16Z,,,,,0,,
2007-12-01T17Z,,,,,0,,
2007-12-01T18Z,,,,,0,,
2007-12-01T19Z,,,,,0,,
2007-12-01T20Z,,,,,0,,
2007-12-01T21Z,,,,,0,,
2007-12-01T22Z,,,,,0,,
2007-12-01T23Z,,,,,0,,
2007-12-02T00Z,,,,,0,,
2007-12-02T01Z,,,,,0,,
2007-12-02T02Z,,,,,0,,
2007-12-02T03Z,,,,,0,,
2007-12-02T04Z,,,,,0,,
2007-12-02T05Z,,,,,0,,
2007-12-02T06Z,,,,,0,,
2007-12-02T07Z,5.8,5.8,,,1,,
2007-12-02T08Z,,,,,0,,
2007-12-02T09Z,,,,,0,,
2007-12-02T10Z,,,,,0,,
2007-12-02T11Z,,,,,0,,
2007-12-02T12Z,,,,,0,,
2007-12-02T13Z,,,,,0,,
2007-12-02T14Z,,,,,0,,
2007-12-02T15Z,,,,,0,,
2007-12-02T16Z,,,,,0,,
2007-12-02T17Z,,,,,0,,
2007-12-02T18Z,,,,,0,,
2007-12-02T19Z,,,,,0,,
2007-12-02T20Z,,,,,0,,
2007-12-02T21Z,,,,,0,,
2007-12-02T22Z,,,,,0,,
2007-12-02T23Z,,,,,0,,
2007-12-03T00Z,,,,,0,,
2007-12-03T01Z,,,,,0,,
2007-12-03T02Z,,,,,0,,
2007-12-03T03Z,,,,,0,,
2007-12-03T04Z,,,,,0,,
2007-12-03T05Z,,,,,0,,
2007-12-03T06Z,,,,,0,,
2007-12-03T07Z,6.1,6.1,,,1,,
2007-12-03T08Z,,,,,0,,
2007-12-03T09Z,,,,,0,,
2007-12-03T10Z,,,,,0,,
2007-12-03T11Z,,,,,0,,
2007-12-03T12Z,,,,,0,,
2007-12-03T13Z,,,,,0,,
2007-12-03T14Z,,,,,0,,
2007-12-03T15Z,,,,,0,,
2007-12-03T16Z,,,,,0,,
2007-12-03T17Z,,,,,0,,
2007-12-03T18Z,,,,,0,,
2007-12-03T19Z,,,,,0,,
2007-12-03T20Z,,,,,0,,
2007-12-03T21Z,,,,,0,,
2007-12-03T22Z,,,,,0,,
2007-12-03T23Z,,,,,0,,
2007-12-04T00Z,,,,,0,,
2007-12-04T01Z,,,,,0,,
2007-12-04T02Z,,,,,0,,
2007-12-04T03Z,,,,,0,,
2007-12-04T04Z,,,,,0,,
2007-12-04T05Z,,,,,0,,
2007-12-04T06Z,,,,,0,,
2007-12-04T07Z,5.4,5.4,,,1,,
2007-12-04T08Z,,,,,0,,
2007-12-04T09Z,,,,,0,,
2007-12-04T10Z,,,,,0,,
2007-12-04T11Z,,,,,0,,
2007-12-04T12Z,,,,,0,,
2007-12-04T13Z,,,,,0,,
2007-12-04T14Z,,,,,0,,
2007-12-04T15Z,,,,,0,,
2007-12-04T16Z,,,,,0,,
2007-12-04T17Z,,,,,0,,
2007-12-04T18Z,,,,,0,,
2007-12-04T19Z,,,,,0,,
2007-12-04T20Z,,,,,0,,
2007-12-04T21Z,,,,,0,,
2007-12-04T22Z,,,,,0,,
2007-12-04T23Z,,,,,0,,
2007-12-05T00Z,,,,,0,,
2007-12-05T01Z,,,,,0,,
2007-12-05T02Z,,,,,0,,
2007-12-05T03Z,,,,,0,,
2007-12-05T04Z,,,,,0,,
2007-12-05T05Z,,,,,0,,
2007-12-05T06Z,,,,,0,,
2007-12-05T07Z,5.7,5.7,,,1,,
2007-12-05T08Z,,,,,0,,
2007-12-05T09Z,,,,,0,,
2007-12-05T10Z,,,,,0,,
2007-12-05T11Z,,,,,0,,
2007-12-05T12Z,,,,,0,,
2007-12-05T13Z,,,,,0,,
2007-12-05T14Z,,,,,0,,
2007-12-05T15Z,,,,,0,,
2007-12-05T16Z,,,,,0,,
2007-12-05T17Z,,,,,0,,
2007-12-05T18Z,,,,,0,,
2007-12-05T19Z,,,,,0,,
2007-12-05T20Z,,,,,0,,
2007-12-05T21Z,,,,,0,,
2007-12-05T22Z,,,,,0,,
2007-12-05T23Z,,,,,0,,
2007-12-06T00Z,,,,,0,,
2007-12-06T01Z,,,,,0,,
2007-12-06T02Z,,,,,0,,
2007-12-06T03Z,,,,,0,,
2007-12-06T04Z,,,,,0,,
2007-12-06T05Z,,,,,0,,
2007-12-06T06Z,,,,,0,,
2007-12-06T07Z,5.0,5.0,,,1,,
2007-12-06T08Z,,,,,0,,
2007-12-06T09Z,,,,,0,,
2007-12-06T10Z,,,,,0,,
2007-12-06T11Z,,,,,0,,
2007-12-06T12Z,,,,,0,,
2007-12-06T13Z,,,,,0,,
2007-12-06T14Z,,,,,0,,
2007-12-06T15Z,,,,,0,,
2007-12-06T16Z,,,,,0,,
2007-12-06T17Z,,,,,0,,
2007-12-06T18Z,,,,,0,,
2007-12-06T19Z,,,,,0,,
2007-12-06T20Z,,,,,0,,
2007-12-06T21Z,,,,,0,,
2007-12-06T22Z,,,,,0,,
2007-12-06T23Z,,,,,0,,
2007-12-07T00Z,,,,,0,,
2007-12-07T01Z,,,,,0,,
2007-12-07T02Z,,,,,0,,
2007-12-07T03Z,,,,,0,,
2007-12-07T04Z,,,,,0,,
2007-12-07T05Z,,,,,0,,
2007-12-07T06Z,,,,,0,,
2007-12-07T07Z,5.2,5.2,,,1,,
2007-12-07T08Z,,,,,0,,
2007-12-07T09Z,,,,,0,,
2007-12-07T10Z,,,,,0,,
2007-12-07T11Z,,,,,0,,
2007-12-07T12Z,,,,,0,,
2007-12-07T13Z,,,,,0,,
2007-12-07T14Z,,,,,0,,
2007-12-07T15Z,,,,,0,,
2007-12-07T16Z,,,,,0,,
2007-12-07T17Z,,,,,0,,
2007-12-07T18Z,,,,,0,,
2007-12-07T19Z,,,,,0,,
2007-12-07T20Z,,,,,0,,
2007-12-07T21Z,,,,,0,,
2007-12-07T22Z,,,,,0,,
2007-12-07T23Z,,,,,0,,
2007-12-08T00Z,,,,,0,,
2007-12-08T01Z,,,,,0,,
2007-12-08T02Z,,,,,0,,
2007-12-08T03Z,,,,,0,,
2007-12-08T04Z,,,,,0,,
2007-12-08T05Z,,,,,0,,
2007-12-08T06Z,,,,,0,,
2007-12-08T07Z,5.5,5.5,,,1,,
2007-12-08T08Z,,,,,0,,
2007-12-08T09Z,,,,,0,,
2007-12-08T10Z,,,,,0,,
2007-12-08T11Z,,,,,0,,
2007-12-08T12Z,,,,,0,,
2007-12-08T13Z,,,,,0,,
2007-12-08T14Z,,,,,0,,
2007-12-08T15Z,,,,,0,,
2007-12-08T16Z,,,,,0,,
2007-12-08T17Z,,,,,0,,
2007-12-08T18Z,,,,,0,,
2007-12-08T19Z,,,,,0,,
2007-12-08T20Z,,,,,0,,
2007-12-08T21Z,,,,,0,,
2007-12-08T22Z,,,,,0,,
2007-12-08T23Z,,,,,0,,
2007-12-09T00Z,,,,,0,,
2007-12-09T01Z,,,,,0,,
2007-12-09T02Z,,,,,0,,
2007-12-09T03Z,,,,,0,,
2007-12-09T04Z,,,,,0,,
2007-12-09T05Z,,,,,0,,
2007-12-09T06Z,,,,,0,,
2007-12-09T07Z,5.3,5.3,,,1,,
2007-12-09T08Z,,,,,0,,
2007-12-09T09Z,,,,,0,,
2007-12-09T10Z,,,,,0,,
2007-12-09T11Z,,,,,0,,
2007-12-09T12Z,,,,,0,,
2007-12-09T13Z,,,,,0,,
2007-12-09T14Z,,,,,0,,
2007-12-09T15Z,,,,,0,,
2007-12-09T16Z,,,,,0,,
2007-12-09T17Z,,,,,0,,
2007-12-09T18Z,,,,,0,,
2007-12-09T19Z,,,,,0,,
2007-12-09T20Z,,,,,0,,
2007-12-09T21Z,,,,,0,,
2007-12-09T22Z,,,,,0,,
2007-12-09T23Z,,,,,0,,
2007-12-10T00Z,,,,,0,,
2007-12-10T01Z,,,,,0,,
2007-12-10T02Z,,,,,0,,
2007-12-10T03Z,,,,,0,,
2007-12-10T04Z,,,,,0,,
2007-12-10T05Z,,,,,0,,
2007-12-10T06Z,,,,,0,,
2007-12-10T07Z,4.3,4.3,,,1,,
2007-12-10T08Z,,,,,0,,
2007-12-10T09Z,,,,,0,,
2007-12-10T10Z,,,,,0,,
2007-12-10T11Z,,,,,0,,
2007-12-10T12Z,,,,,0,,
2007-12-10T13Z,,,,,0,,
2007-12-10T14Z,,,,,0,,
2007-12-10T15Z,,,,,0,,
2007-12-10T16Z,,,,,0,,
2007-12-10T17Z,,,,,0,,
2007-12-10T18Z,,,,,0,,
2007-12-10T19Z,,,,,0,,
2007-12-10T20Z,,,,,0,,
2007-12-10T21Z,,,,,0,,
2007-12-10T22Z,,,,,0,,
2007-12-10T23Z,,,,,0,,
2007-12-11T00Z,,,,,0,,
2007-12-11T01Z,,,,,0,,
2007-12-11T02Z,,,,,0,,
2007-12-11T03Z,,,,,0,,
2007-12-11T04Z,,,,,0,,
2007-12-11T05Z,,,,,0,,
2007-12-11T06Z,,,,,0,,
2007-12-11T07Z,4.6,4.6,,,1,,
2007-12-11T08Z,,,,,0,,
2007-12-11T09Z,,,,,0,,
2007-12-11T10Z,,,,,0,,
2007-12-11T11Z,,,,,0,,
2007-12-11T12Z,,,,,0,,
2007-12-11T13Z,,,,,0,,
2007-12-11T14Z,,,,,0,,
2007-12-11T15Z,,,,,0,,
2007-12-11T16Z,,,,,0,,
2007-12-11T17Z,,,,,0,,
2007-12-11T18Z,,,,,0,,
2007-12-11T19Z,,,,,0,,
2007-12-11T20Z,,,,,0,,
2007-12-11T21Z,,,,,0,,
2007-12-11T22Z,,,,,0,,
2007-12-11T23Z,,,,,0,,
2007-12-12T00Z,,,,,0,,
2007-12-12T01Z,,,,,0,,
2007-12-12T02Z,,,,,0,,
2007-12-12T03Z,,,,,0,,
2007-12-12T04Z,,,,,0,,
2007-12-12T05Z,,,,,0,,
2007-12-12T06Z,,,,,0,,
2007-12-12T07Z,4.5,4.5,,,1,,
2007-12-12T08Z,,,,,0,,
2007-12-12T09Z,,,,,0,,
2007-12-12T10Z,,,,,0,,
2007-12-12T11Z,,,,,0,,
2007-12-12T12Z,,,,,0,,
2007-12-12T13Z,,,,,0,,
2007-12-12T14Z,,,,,0,,
2007-12-12T15Z,,,,,0,,
2007-12-12T16Z,,,,,0,,
2007-12-12T17Z,,,,,0,,
2007-12-12T18Z,,,,,0,,
2007-12-12T19Z,,,,,0,,
2007-12-12T20Z,,,,,0,,
2007-12-12T21Z,,,,,0,,
2007-12-12T22Z,,,,,0,,
2007-12-12T23Z,,,,,0,,
2007-12-13T00Z,,,,,0,,
2007-12-13T01Z,,,,,0,,
2007-12-13T02Z,,,,,0,,
2007-12-13T03Z,,,,,0,,
2007-12-13T04Z,,,,,0,,
2007-12-13T05Z,,,,,0,,
2007-12-13T06Z,,,,,0,,
2007-12-13T07Z,4.4,4.4,,,1,,
2007-12-13T08Z,,,,,0,,
2007-12-13T09Z,,,,,0,,
2007-12-13T10Z,,,,,0,,
2007-12-13T11Z,,,,,0,,
2007-12-13T12Z,,,,,0,,
2007-12-13T13Z,,,,,0,,
2007-12-13T14Z,,,,,0,,
2007-12-13T15Z,,,,,0,,
2007-12-13T16Z,,,,,0,,
2007-12-13T17Z,,,,,0,,
2007-12-13T18Z,,,,,0,,
2007-12-13T19Z,,,,,0,,
2007-12-13T20Z,,,,,0,,
2007-12-13T21Z,,,,,0,,
2007-12-13T22Z,,,,,0,,
2007-12-13T23Z,,,,,0,,
2007-12-14T00Z,,,,,0,,
2007-12-14T01Z,,,,,0,,
2007-12-14T02Z,,,,,0,,
2007-12-14T03Z,,,,,0,,
2007-12-14T04Z,,,,,0,,
2007-12-14T05Z,,,,,0,,
2007-12-14T06Z,,,,,0,,
2007-12-14T07Z,4.5,4.5,,,1,,
2007-12-14T08Z,,,,,0,,
2007-12-14T09Z,,,,,0,,
2007-12-14T10Z,,,,,0,,
2007-12-14T11Z,,,,,0,,
2007-12-14T12Z,,,,,0,,
2007-12-14T13Z,,,,,0,,
2007-12-14T14Z,,,,,0,,
2007-12-14T15Z,,,,,0,,
2007-12-14T16Z,,,,,0,,
2007-12-14T17Z,,,,,0,,
2007-12-14T18Z,,,,,0,,
2007-12-14T19Z,,,,,0,,
