timestamp,wassertemp,lufttemperatur_c,pressure
2026-07-26 06:00:00+00:00,19.9,,
2026-07-26 07:00:00+00:00,19.9,,
2026-07-26 08:00:00+00:00,19.9,,
2026-07-26 09:00:00+00:00,19.9,,
2026-07-26 10:00:00+00:00,19.9,,
2026-07-26 11:00:00+00:00,19.9,,
2026-07-26 12:00:00+00:00,19.8,,
2026-07-26 13:00:00+00:00,19.8,,
2026-07-26 14:00:00+00:00,20.1,,
2026-07-26 15:00:00+00:00,20.2,,
2026-07-26 16:00:00+00:00,20.3,25.4,1006.6
2026-07-26 17:00:00+00:00,20.3,25.3,1006.4
2026-07-26 18:00:00+00:00,20.1,24.8,1006.9
2026-07-26 19:00:00+00:00,19.9,23.8,1007.1
2026-07-26 20:00:00+00:00,19.7,23.0,1007.9
2026-07-26 21:00:00+00:00,19.5,22.6,1008.5
2026-07-26 22:00:00+00:00,19.3,22.7,1009.2
2026-07-26 23:00:00+00:00,19.2,22.2,1009.4
2026-07-27 00:00:00+00:00,19.1,21.5,1009.7
2026-07-27 01:00:00+00:00,19.0,21.1,1009.9
2026-07-27 02:00:00+00:00,18.9,21.2,1010.1
2026-07-27 03:00:00+00:00,18.9,21.0,1010.6
2026-07-27 04:00:00+00:00,18.8,21.1,1011.0
2026-07-27 05:00:00+00:00,18.8,21.1,1011.1
2026-07-27 06:00:00+00:00,18.8,21.7,1011.5
2026-07-27 07:00:00+00:00,18.9,16.2,1014.7
2026-07-27 08:00:00+00:00,18.9,15.0,1015.9
2026-07-27 09:00:00+00:00,18.9,16.0,1016.2
2026-07-27 10:00:00+00:00,18.9,16.5,1016.9
2026-07-27 11:00:00+00:00,19.0,18.1,1016.9
2026-07-27 12:00:00+00:00,19.3,21.2,1016.2
2026-07-27 13:00:00+00:00,19.8,22.8,1015.8
2026-07-27 14:00:00+00:00,19.9,23.7,1015.6
2026-07-27 15:00:00+00:00,20.1,23.8,1015.8
2026-07-27 16:00:00+00:00,20.1,23.5,1016.2
2026-07-27 17:00:00+00:00,20.0,23.2,1016.5
2026-07-27 18:00:00+00:00,19.9,22.5,1017.1
2026-07-27 19:00:00+00:00,19.8,21.9,1017.9
2026-07-27 20:00:00+00:00,19.6,20.1,1019.1
2026-07-27 21:00:00+00:00,19.5,19.1,1019.8
2026-07-27 22:00:00+00:00,19.3,18.8,1020.3
2026-07-27 23:00:00+00:00,19.1,18.0,1020.8
2026-07-28 00:00:00+00:00,19.0,16.8,1021.2
2026-07-28 01:00:00+00:00,18.8,17.3,1021.6
2026-07-28 02:00:00+00:00,18.7,16.5,1022.1
2026-07-28 03:00:00+00:00,18.6,15.3,1022.3
2026-07-28 04:00:00+00:00,18.4,14.4,1022.5
2026-07-28 05:00:00+00:00,18.4,15.3,1022.6
2026-07-28 06:00:00+00:00,18.4,18.2,1022.2
2026-07-28 07:00:00+00:00,18.5,20.6,1022.0
2026-07-28 08:00:00+00:00,18.8,22.2,1021.6
2026-07-28 09:00:00+00:00,19.2,23.6,1021.2
2026-07-28 10:00:00+00:00,19.6,24.4,1021.1
2026-07-28 11:00:00+00:00,20.1,24.9,1020.9
2026-07-28 12:00:00+00:00,20.5,26.9,1020.1
2026-07-28 13:00:00+00:00,20.9,27.1,1019.4
2026-07-28 14:00:00+00:00,21.0,28.3,1018.7
2026-07-28 15:00:00+00:00,21.5,28.8,1018.2
2026-07-28 16:00:00+00:00,21.6,28.7,1018.0
2026-07-28 17:00:00+00:00,21.3,28.5,1017.7
2026-07-28 18:00:00+00:00,21.2,26.9,1018.3
2026-07-28 19:00:00+00:00,20.9,25.1,1018.8
2026-07-28 20:00:00+00:00,20.5,22.4,1019.8
2026-07-28 21:00:00+00:00,20.2,21.2,1020.3
2026-07-28 22:00:00+00:00,19.9,19.8,1020.7
2026-07-28 23:00:00+00:00,19.7,18.6,1021.3
2026-07-29 00:00:00+00:00,19.5,18.0,1021.0
2026-07-29 01:00:00+00:00,19.3,17.5,1020.7
2026-07-29 02:00:00+00:00,19.1,17.7,1020.3
2026-07-29 03:00:00+00:00,19.0,16.3,1020.3
2026-07-29 04:00:00+00:00,19.1,15.8,1020.2
2026-07-29 05:00:00+00:00,19.1,16.5,1020.1
2026-07-29 06:00:00+00:00,19.2,19.8,1019.5
2026-07-29 07:00:00+00:00,19.3,24.4,1018.7
2026-07-29 08:00:00+00:00,19.6,25.9,1018.3
2026-07-29 09:00:00+00:00,19.9,28.5,1017.9
2026-07-29 10:00:00+00:00,20.4,30.0,1017.5
2026-07-29 11:00:00+00:00,20.8,30.6,1017.1
2026-07-29 12:00:00+00:00,21.4,32.1,1016.3
2026-07-29 13:00:00+00:00,21.7,32.7,1015.6
2026-07-29 14:00:00+00:00,21.9,34.2,1014.9
2026-07-29 15:00:00+00:00,22.2,33.5,1014.7
2026-07-29 16:00:00+00:00,22.2,33.6,1014.2
2026-07-29 17:00:00+00:00,22.3,33.1,1014.0
2026-07-29 18:00:00+00:00,22.0,32.0,1014.2
2026-07-29 19:00:00+00:00,21.7,30.4,1014.7
2026-07-29 20:00:00+00:00,21.5,29.1,1015.7
2026-07-29 21:00:00+00:00,21.2,28.6,1016.1
2026-07-29 22:00:00+00:00,21.0,27.7,1016.2
2026-07-29 23:00:00+00:00,20.7,26.1,1016.7
2026-07-30 00:00:00+00:00,20.5,25.7,1016.7
2026-07-30 01:00:00+00:00,20.4,24.7,1016.8
2026-07-30 02:00:00+00:00,20.3,24.6,1016.9
2026-07-30 03:00:00+00:00,20.3,24.0,1017.1
2026-07-30 04:00:00+00:00,20.4,23.6,1017.2
2026-07-30 05:00:00+00:00,20.4,23.9,1017.6
2026-07-30 06:00:00+00:00,20.5,25.3,1017.4
2026-07-30 07:00:00+00:00,20.6,28.7,1017.0
2026-07-30 08:00:00+00:00,20.8,31.1,1016.5
2026-07-30 09:00:00+00:00,21.2,32.3,1016.1
2026-07-30 10:00:00+00:00,21.5,34.0,1015.5
2026-07-30 11:00:00+00:00,21.9,35.2,1014.9
2026-07-30 12:00:00+00:00,22.4,34.8,1014.4
2026-07-30 13:00:00+00:00,22.6,35.9,1013.7
2026-07-30 14:00:00+00:00,23.0,35.8,1013.4
2026-07-30 15:00:00+00:00,23.1,36.7,1012.7
2026-07-30 16:00:00+00:00,23.2,36.0,1012.4
2026-07-30 17:00:00+00:00,23.3,35.3,1012.5
2026-07-30 18:00:00+00:00,23.1,33.8,1012.8
2026-07-30 19:00:00+00:00,22.8,29.3,1014.1
2026-07-30 20:00:00+00:00,22.4,27.6,1015.9
2026-07-30 21:00:00+00:00,22.0,26.1,1016.9
2026-07-30 22:00:00+00:00,21.8,24.9,1017.7
2026-07-30 23:00:00+00:00,21.6,23.9,1017.9
2026-07-31 00:00:00+00:00,21.4,22.2,1018.0
2026-07-31 01:00:00+00:00,21.3,20.9,1018.0
2026-07-31 02:00:00+00:00,21.2,20.4,1017.5
2026-07-31 03:00:00+00:00,21.1,21.0,1017.1
2026-07-31 04:00:00+00:00,21.2,19.3,1017.1
2026-07-31 05:00:00+00:00,21.2,19.9,1016.7
2026-07-31 06:00:00+00:00,21.2,23.3,1016.1
2026-07-31 07:00:00+00:00,21.3,26.3,1015.5
2026-07-31 08:00:00+00:00,21.4,28.2,1015.2
2026-07-31 09:00:00+00:00,21.8,31.0,1014.0
2026-07-31 10:00:00+00:00,22.2,32.7,1013.2
2026-07-31 11:00:00+00:00,22.8,33.8,1012.3
2026-07-31 12:00:00+00:00,23.2,35.4,1011.3
2026-07-31 13:00:00+00:00,23.6,35.9,1010.6
2026-07-31 14:00:00+00:00,23.8,35.4,1010.4
2026-07-31 15:00:00+00:00,23.8,35.4,1010.1
2026-07-31 16:00:00+00:00,23.8,34.0,1010.3
2026-07-31 17:00:00+00:00,23.5,28.3,1012.9
2026-07-31 18:00:00+00:00,23.4,28.0,1014.1
2026-07-31 19:00:00+00:00,23.1,21.2,1016.2
2026-07-31 20:00:00+00:00,22.7,21.6,1015.5
2026-07-31 21:00:00+00:00,22.3,22.1,1015.4
2026-07-31 22:00:00+00:00,22.0,21.3,1015.6
2026-07-31 23:00:00+00:00,21.7,21.3,1014.7
