timestamp,wassertemp,lufttemperatur_c,pressure
2026-08-09 02:00:00+00:00,20.6,17.0,1017.7
2026-08-09 03:00:00+00:00,20.5,16.2,1017.8
2026-08-09 04:00:00+00:00,20.4,15.7,1017.6
2026-08-09 05:00:00+00:00,20.4,16.2,1017.7
2026-08-09 06:00:00+00:00,20.3,20.0,1017.0
2026-08-09 07:00:00+00:00,20.3,23.5,1016.4
2026-08-09 08:00:00+00:00,20.6,26.2,1015.6
2026-08-09 09:00:00+00:00,21.0,28.1,1015.3
2026-08-09 10:00:00+00:00,21.5,29.8,1014.7
2026-08-09 11:00:00+00:00,22.0,31.2,1014.0
2026-08-09 12:00:00+00:00,22.6,32.9,1012.9
2026-08-09 13:00:00+00:00,22.8,33.1,1012.6
2026-08-09 14:00:00+00:00,22.9,33.3,1012.2
2026-08-09 15:00:00+00:00,23.1,33.9,1011.8
2026-08-09 16:00:00+00:00,23.2,33.5,1011.2
2026-08-09 17:00:00+00:00,23.4,32.7,1011.2
2026-08-09 18:00:00+00:00,23.4,30.0,1012.0
2026-08-09 19:00:00+00:00,23.0,29.5,1012.3
2026-08-09 20:00:00+00:00,22.7,28.1,1013.2
2026-08-09 21:00:00+00:00,22.4,26.4,1014.6
2026-08-09 22:00:00+00:00,22.0,25.8,1014.7
2026-08-09 23:00:00+00:00,21.8,24.4,1015.0
2026-08-10 00:00:00+00:00,21.6,24.1,1014.7
2026-08-10 01:00:00+00:00,21.3,23.2,1014.7
2026-08-10 02:00:00+00:00,21.2,20.9,1015.0
2026-08-10 03:00:00+00:00,21.0,20.3,1015.1
2026-08-10 04:00:00+00:00,21.1,20.4,1015.8
2026-08-10 05:00:00+00:00,21.1,21.7,1015.7
2026-08-10 06:00:00+00:00,21.2,22.4,1016.1
2026-08-10 07:00:00+00:00,21.2,24.9,1016.1
2026-08-10 08:00:00+00:00,21.5,27.1,1015.7
2026-08-10 09:00:00+00:00,21.8,29.0,1015.3
2026-08-10 10:00:00+00:00,22.0,30.5,1014.8
2026-08-10 11:00:00+00:00,22.4,31.8,1014.1
2026-08-10 12:00:00+00:00,22.7,32.2,1013.8
2026-08-10 13:00:00+00:00,22.9,32.6,1013.0
2026-08-10 14:00:00+00:00,23.4,32.3,1012.6
2026-08-10 15:00:00+00:00,23.4,33.9,1012.1
2026-08-10 16:00:00+00:00,23.3,29.1,1013.6
2026-08-10 17:00:00+00:00,23.4,28.3,1013.9
2026-08-10 18:00:00+00:00,23.1,27.8,1014.2
2026-08-10 19:00:00+00:00,22.8,27.4,1014.5
2026-08-10 20:00:00+00:00,22.6,26.9,1015.1
2026-08-10 21:00:00+00:00,22.4,26.0,1015.7
2026-08-10 22:00:00+00:00,22.2,25.7,1016.2
2026-08-10 23:00:00+00:00,22.0,25.7,1016.3
2026-08-11 00:00:00+00:00,21.8,25.3,1016.6
2026-08-11 01:00:00+00:00,21.7,23.7,1017.5
2026-08-11 02:00:00+00:00,21.5,22.5,1018.2
2026-08-11 03:00:00+00:00,21.5,21.7,1018.7
2026-08-11 04:00:00+00:00,21.4,20.2,1019.4
2026-08-11 05:00:00+00:00,21.3,19.7,1019.9
2026-08-11 06:00:00+00:00,21.3,20.1,1020.3
2026-08-11 07:00:00+00:00,21.3,20.8,1020.7
2026-08-11 08:00:00+00:00,21.4,23.3,1020.4
2026-08-11 09:00:00+00:00,21.7,26.1,1020.0
2026-08-11 10:00:00+00:00,22.1,26.8,1019.6
2026-08-11 11:00:00+00:00,22.4,27.9,1019.2
2026-08-11 12:00:00+00:00,22.8,29.7,1018.6
2026-08-11 13:00:00+00:00,23.2,30.3,1018.2
2026-08-11 14:00:00+00:00,23.3,30.1,1017.7
2026-08-11 15:00:00+00:00,23.6,29.7,1017.8
2026-08-11 16:00:00+00:00,23.6,29.6,1017.6
2026-08-11 17:00:00+00:00,23.5,28.7,1017.9
2026-08-11 18:00:00+00:00,23.4,27.7,1018.6
2026-08-11 19:00:00+00:00,23.1,26.4,1019.5
2026-08-11 20:00:00+00:00,22.8,25.2,1020.3
2026-08-11 21:00:00+00:00,22.4,24.0,1020.7
2026-08-11 22:00:00+00:00,22.1,23.1,1021.4
2026-08-11 23:00:00+00:00,21.9,21.9,1022.2
2026-08-12 00:00:00+00:00,21.7,20.7,1022.5
2026-08-12 01:00:00+00:00,21.5,19.4,1022.4
2026-08-12 02:00:00+00:00,21.3,18.8,1022.7
2026-08-12 03:00:00+00:00,21.0,18.0,1023.1
2026-08-12 04:00:00+00:00,21.0,17.4,1023.6
2026-08-12 05:00:00+00:00,20.9,17.3,1024.09
2026-08-12 06:00:00+00:00,21.0,18.1,1024.2
2026-08-12 07:00:00+00:00,21.1,20.4,1023.9
2026-08-12 08:00:00+00:00,21.2,21.4,1023.7
2026-08-12 09:00:00+00:00,21.6,23.6,1023.1
2026-08-12 10:00:00+00:00,21.8,25.4,1022.7
2026-08-12 11:00:00+00:00,22.2,27.4,1022.2
2026-08-12 12:00:00+00:00,22.6,27.9,1021.8
2026-08-12 13:00:00+00:00,22.8,29.8,1021.1
2026-08-12 14:00:00+00:00,23.2,30.3,1020.7
2026-08-12 15:00:00+00:00,23.3,30.4,1020.5
2026-08-12 16:00:00+00:00,23.2,29.5,1020.4
2026-08-12 17:00:00+00:00,23.0,28.8,1020.8
2026-08-12 18:00:00+00:00,23.0,27.5,1021.4
2026-08-12 19:00:00+00:00,22.7,25.8,1022.1
2026-08-12 20:00:00+00:00,22.3,23.6,1022.9
2026-08-12 21:00:00+00:00,22.0,21.9,1023.4
2026-08-12 22:00:00+00:00,21.7,21.3,1023.6
2026-08-12 23:00:00+00:00,21.5,21.3,1023.6
2026-08-13 00:00:00+00:00,21.2,18.4,1024.09
2026-08-13 01:00:00+00:00,21.0,17.0,1024.3
2026-08-13 02:00:00+00:00,20.7,16.3,1024.2
2026-08-13 03:00:00+00:00,20.6,15.2,1024.59
2026-08-13 04:00:00+00:00,20.4,14.6,1025.0
2026-08-13 05:00:00+00:00,20.6,14.9,1024.9
2026-08-13 06:00:00+00:00,20.4,17.8,1024.7
2026-08-13 07:00:00+00:00,20.5,19.6,1024.4
2026-08-13 08:00:00+00:00,20.7,21.8,1023.9
2026-08-13 09:00:00+00:00,21.0,23.8,1023.5
2026-08-13 10:00:00+00:00,21.1,26.1,1022.7
2026-08-13 11:00:00+00:00,21.7,27.7,1022.2
2026-08-13 12:00:00+00:00,22.1,29.7,1021.6
2026-08-13 13:00:00+00:00,22.4,30.3,1021.0
2026-08-13 14:00:00+00:00,22.5,30.3,1020.7
2026-08-13 15:00:00+00:00,22.6,30.9,1020.2
2026-08-13 16:00:00+00:00,22.8,30.2,1020.0
2026-08-13 17:00:00+00:00,22.5,29.1,1019.8
2026-08-13 18:00:00+00:00,22.5,27.7,1020.1
2026-08-13 19:00:00+00:00,22.2,25.8,1020.8
2026-08-13 20:00:00+00:00,21.9,22.9,1021.6
2026-08-13 21:00:00+00:00,21.6,20.8,1021.8
2026-08-13 22:00:00+00:00,21.3,19.6,1021.7
2026-08-13 23:00:00+00:00,21.0,18.1,1021.7
2026-08-14 00:00:00+00:00,20.7,17.4,1021.8
2026-08-14 01:00:00+00:00,20.5,16.7,1021.4
2026-08-14 02:00:00+00:00,20.2,15.6,1021.5
2026-08-14 03:00:00+00:00,20.1,14.8,1021.6
2026-08-14 04:00:00+00:00,20.0,14.1,1021.5
2026-08-14 05:00:00+00:00,20.2,14.4,1021.5
2026-08-14 06:00:00+00:00,20.1,18.1,1020.9
2026-08-14 07:00:00+00:00,20.0,21.2,1020.0
2026-08-14 08:00:00+00:00,20.3,23.9,1019.4
2026-08-14 09:00:00+00:00,20.6,24.8,1019.0
2026-08-14 10:00:00+00:00,21.0,26.9,1018.2
2026-08-14 11:00:00+00:00,21.5,29.0,1017.3
2026-08-14 12:00:00+00:00,21.9,30.7,1016.3
2026-08-14 13:00:00+00:00,22.2,31.9,1015.4
2026-08-14 14:00:00+00:00,22.3,32.4,1014.8
2026-08-14 15:00:00+00:00,22.8,32.6,1014.2
2026-08-14 16:00:00+00:00,22.6,31.9,1013.8
2026-08-14 17:00:00+00:00,22.7,31.1,1013.6
2026-08-14 18:00:00+00:00,22.7,29.6,1013.7
2026-08-14 19:00:00+00:00,22.3,25.4,1014.6
2026-08-14 20:00:00+00:00,22.0,23.2,1015.3
2026-08-14 21:00:00+00:00,21.7,21.7,1015.6
2026-08-14 22:00:00+00:00,21.3,20.0,1016.0
2026-08-14 23:00:00+00:00,21.1,18.9,1016.2
2026-08-15 00:00:00+00:00,20.8,17.9,1016.2
2026-08-15 01:00:00+00:00,20.5,17.4,1016.0
2026-08-15 02:00:00+00:00,20.3,16.7,1016.1
2026-08-15 03:00:00+00:00,20.3,15.9,1016.2
2026-08-15 04:00:00+00:00,20.3,15.7,1016.2
2026-08-15 05:00:00+00:00,20.2,15.9,1016.3
2026-08-15 06:00:00+00:00,20.3,19.5,1015.5
2026-08-15 07:00:00+00:00,20.4,23.8,1014.5
2026-08-15 08:00:00+00:00,20.6,26.4,1013.9
2026-08-15 09:00:00+00:00,21.0,28.6,1013.3
2026-08-15 10:00:00+00:00,21.4,31.1,1012.5
2026-08-15 11:00:00+00:00,21.8,32.0,1012.2
2026-08-15 12:00:00+00:00,22.2,33.2,1011.7
2026-08-15 13:00:00+00:00,22.5,34.5,1011.2
2026-08-15 14:00:00+00:00,22.8,34.0,1010.9
2026-08-15 15:00:00+00:00,23.1,34.6,1010.2
2026-08-15 16:00:00+00:00,23.0,33.5,1010.1
2026-08-15 17:00:00+00:00,22.9,32.7,1009.9
2026-08-15 18:00:00+00:00,22.8,30.7,1010.3
2026-08-15 19:00:00+00:00,22.5,26.6,1011.5
2026-08-15 20:00:00+00:00,22.2,24.6,1012.3
2026-08-15 21:00:00+00:00,21.9,26.2,1012.7
2026-08-15 22:00:00+00:00,21.5,24.7,1013.2
2026-08-15 23:00:00+00:00,21.3,24.3,1013.0
2026-08-16 00:00:00+00:00,21.1,23.6,1013.0
2026-08-16 01:00:00+00:00,20.9,22.3,1012.8
2026-08-16 02:00:00+00:00,20.7,23.2,1012.6
2026-08-16 03:00:00+00:00,20.6,23.0,1012.6
2026-08-16 04:00:00+00:00,20.6,21.5,1013.0
2026-08-16 05:00:00+00:00,20.7,22.2,1013.0
2026-08-16 06:00:00+00:00,20.7,22.4,1013.7
2026-08-16 07:00:00+00:00,20.8,23.2,1013.7
2026-08-16 08:00:00+00:00,21.0,25.2,1013.3
2026-08-16 09:00:00+00:00,21.2,27.7,1013.3
2026-08-16 10:00:00+00:00,21.7,26.9,1013.9
2026-08-16 11:00:00+00:00,22.1,28.8,1013.6
2026-08-16 12:00:00+00:00,22.5,30.3,1012.8
2026-08-16 13:00:00+00:00,22.7,30.6,1012.6
2026-08-16 14:00:00+00:00,22.7,31.1,1012.1
2026-08-16 15:00:00+00:00,23.0,30.4,1011.8
2026-08-16 16:00:00+00:00,22.8,30.5,1011.4
2026-08-16 17:00:00+00:00,22.8,29.9,1011.2
2026-08-16 18:00:00+00:00,22.7,28.8,1011.7
2026-08-16 19:00:00+00:00,22.6,27.5,1011.8
2026-08-16 20:00:00+00:00,22.3,26.8,1012.0
2026-08-16 21:00:00+00:00,22.1,26.1,1012.2
2026-08-16 22:00:00+00:00,21.8,25.6,1012.3
2026-08-16 23:00:00+00:00,21.6,23.8,1012.9
2026-08-17 00:00:00+00:00,21.4,24.1,1012.5
2026-08-17 01:00:00+00:00,21.2,23.4,1012.7
2026-08-17 02:00:00+00:00,21.0,22.8,1012.3
2026-08-17 03:00:00+00:00,21.0,21.7,1012.2
2026-08-17 04:00:00+00:00,20.9,21.3,1012.0
2026-08-17 05:00:00+00:00,20.8,21.3,1012.1
2026-08-17 06:00:00+00:00,20.8,22.3,1011.2
2026-08-17 07:00:00+00:00,20.7,23.0,1011.7
2026-08-17 08:00:00+00:00,20.8,24.0,1011.7
2026-08-17 09:00:00+00:00,21.0,24.3,1011.6
2026-08-17 10:00:00+00:00,21.3,25.3,1011.3
2026-08-17 11:00:00+00:00,21.4,20.8,1012.3
2026-08-17 12:00:00+00:00,21.3,18.9,1014.1
2026-08-17 13:00:00+00:00,21.3,17.9,1014.2
2026-08-17 14:00:00+00:00,21.1,17.7,1014.0
2026-08-17 15:00:00+00:00,21.1,19.1,1013.4
2026-08-17 16:00:00+00:00,21.1,20.6,1012.9
2026-08-17 17:00:00+00:00,21.0,21.0,1013.0
2026-08-17 18:00:00+00:00,21.0,20.4,1013.3
2026-08-17 19:00:00+00:00,20.9,19.5,1013.9
2026-08-17 20:00:00+00:00,20.7,18.9,1014.7
2026-08-17 21:00:00+00:00,20.6,18.2,1015.0
2026-08-17 22:00:00+00:00,20.4,18.0,1015.1
2026-08-17 23:00:00+00:00,20.5,17.6,1015.1
2026-08-18 00:00:00+00:00,20.3,16.9,1015.0
2026-08-18 01:00:00+00:00,20.2,17.2,1014.7
2026-08-18 02:00:00+00:00,20.1,17.4,1014.7
2026-08-18 03:00:00+00:00,20.0,17.4,1014.1
2026-08-18 04:00:00+00:00,19.9,17.1,1013.9
2026-08-18 05:00:00+00:00,19.9,17.4,1013.8
2026-08-18 06:00:00+00:00,19.8,18.3,1013.6
2026-08-18 07:00:00+00:00,19.8,19.2,1013.1
2026-08-18 08:00:00+00:00,19.8,20.0,1012.6
2026-08-18 09:00:00+00:00,19.8,20.4,1012.2
2026-08-18 10:00:00+00:00,19.8,21.1,1011.9
2026-08-18 11:00:00+00:00,19.9,19.3,1012.0
2026-08-18 12:00:00+00:00,19.8,17.1,1013.0
2026-08-18 13:00:00+00:00,19.7,17.1,1012.8
2026-08-18 14:00:00+00:00,19.7,18.1,1012.1
2026-08-18 15:00:00+00:00,19.8,19.1,1011.8
2026-08-18 16:00:00+00:00,19.9,19.2,1011.6
2026-08-18 17:00:00+00:00,19.9,19.4,1011.2
2026-08-18 18:00:00+00:00,20.4,19.2,1011.8
2026-08-18 19:00:00+00:00,20.0,18.4,1012.6
2026-08-18 20:00:00+00:00,19.9,17.3,1012.8
2026-08-18 21:00:00+00:00,19.9,17.3,1013.2
2026-08-18 22:00:00+00:00,19.7,17.6,1013.0
2026-08-18 23:00:00+00:00,19.6,17.4,1013.4
2026-08-19 00:00:00+00:00,19.7,17.6,1013.0
2026-08-19 01:00:00+00:00,19.3,17.4,1012.6
2026-08-19 02:00:00+00:00,19.2,17.6,1012.2
2026-08-19 03:00:00+00:00,19.2,17.7,1011.9
2026-08-19 04:00:00+00:00,19.2,17.8,1011.7
2026-08-19 05:00:00+00:00,19.0,17.6,1011.8
2026-08-19 06:00:00+00:00,18.9,18.2,1011.5
2026-08-19 07:00:00+00:00,18.9,20.6,1010.9
2026-08-19 08:00:00+00:00,18.9,22.6,1010.5
2026-08-19 09:00:00+00:00,18.8,24.1,1009.9
2026-08-19 10:00:00+00:00,18.7,26.1,1009.0
2026-08-19 11:00:00+00:00,19.0,27.5,1008.3
2026-08-19 12:00:00+00:00,19.1,27.4,1007.7
2026-08-19 13:00:00+00:00,19.5,28.3,1006.9
2026-08-19 14:00:00+00:00,19.7,29.4,1005.7
2026-08-19 15:00:00+00:00,19.9,30.3,1004.6
2026-08-19 16:00:00+00:00,19.9,30.2,1004.0
2026-08-19 17:00:00+00:00,19.9,29.7,1003.5
2026-08-19 18:00:00+00:00,20.0,28.5,1003.6
2026-08-19 19:00:00+00:00,19.9,26.7,1003.8
2026-08-19 20:00:00+00:00,19.8,26.0,1003.9
2026-08-19 21:00:00+00:00,19.8,25.1,1004.1
2026-08-19 22:00:00+00:00,19.8,24.6,1004.3
2026-08-19 23:00:00+00:00,19.8,24.2,1005.3
2026-08-20 00:00:00+00:00,19.8,23.6,1005.1
2026-08-20 01:00:00+00:00,19.8,24.2,1005.3
2026-08-20 02:00:00+00:00,19.8,20.7,1007.6
2026-08-20 03:00:00+00:00,19.7,18.9,1008.4
2026-08-20 04:00:00+00:00,19.7,18.0,1008.6
2026-08-20 05:00:00+00:00,19.7,18.0,1009.0
2026-08-20 06:00:00+00:00,19.6,19.2,1009.8
2026-08-20 07:00:00+00:00,19.7,22.7,1009.0
2026-08-20 08:00:00+00:00,19.8,24.0,1009.1
