timestamp,raw_value,raw_mean,raw_min,raw_max,samples,duplicate_count,conflict,station,unit
2026-05-01 00:00:00+00:00,8.8,8.6,8.4,8.8,4,0,0,bad-toelz-b472-16003207,degC
2026-05-01 01:00:00+00:00,8.3,8.225,8.1,8.3,4,0,0,bad-toelz-b472-16003207,degC
2026-05-01 02:00:00+00:00,8.0,7.925,7.8,8.0,4,0,0,bad-toelz-b472-16003207,degC
2026-05-01 03:00:00+00:00,7.8,7.7,7.6,7.8,4,0,0,bad-toelz-b472-16003207,degC
2026-05-01 04:00:00+00:00,7.6,7.5,7.4,7.6,4,0,0,bad-toelz-b472-16003207,degC
2026-05-01 05:00:00+00:00,7.4,7.325,7.3,7.4,4,0,0,bad-toelz-b472-16003207,degC
2026-05-01 06:00:00+00:00,7.3,7.3,7.3,7.3,4,0,0,bad-toelz-b472-16003207,degC
2026-05-01 07:00:00+00:00,7.4,7.475,7.4,7.6,4,0,0,bad-toelz-b472-16003207,degC
2026-05-01 08:00:00+00:00,7.7,7.85,7.7,8.0,4,0,0,bad-toelz-b472-16003207,degC
2026-05-01 09:00:00+00:00,8.1,8.35,8.1,8.6,4,0,0,bad-toelz-b472-16003207,degC
2026-05-01 10:00:00+00:00,8.7,9.0,8.7,9.3,4,0,0,bad-toelz-b472-16003207,degC
2026-05-01 11:00:00+00:00,9.5,9.8,9.5,10.1,4,0,0,bad-toelz-b472-16003207,degC
2026-05-01 12:00:00+00:00,10.2,10.5,10.2,10.8,4,0,0,bad-toelz-b472-16003207,degC
2026-05-01 13:00:00+00:00,11.0,11.2,11.0,11.4,4,0,0,bad-toelz-b472-16003207,degC
2026-05-01 14:00:00+00:00,11.6,11.8,11.6,12.0,4,0,0,bad-toelz-b472-16003207,degC
2026-05-01 15:00:00+00:00,12.1,12.2,12.1,12.3,4,0,0,bad-toelz-b472-16003207,degC
2026-05-01 16:00:00+00:00,12.4,12.4,12.4,12.4,4,0,0,bad-toelz-b472-16003207,degC
2026-05-01 17:00:00+00:00,12.4,12.350000000000001,12.3,12.4,4,0,0,bad-toelz-b472-16003207,degC
2026-05-01 18:00:00+00:00,12.2,12.05,11.9,12.2,4,0,0,bad-toelz-b472-16003207,degC
2026-05-01 19:00:00+00:00,11.8,11.65,11.5,11.8,4,0,0,bad-toelz-b472-16003207,degC
2026-05-01 20:00:00+00:00,11.4,11.25,11.1,11.4,4,0,0,bad-toelz-b472-16003207,degC
2026-05-01 21:00:00+00:00,11.0,10.85,10.7,11.0,4,0,0,bad-toelz-b472-16003207,degC
2026-05-01 22:00:00+00:00,10.5,10.35,10.2,10.5,4,0,0,bad-toelz-b472-16003207,degC
2026-05-01 23:00:00+00:00,10.1,9.875,9.7,10.1,4,0,0,bad-toelz-b472-16003207,degC
2026-05-02 00:00:00+00:00,9.6,9.375,9.2,9.6,4,0,0,bad-toelz-b472-16003207,degC
2026-05-02 01:00:00+00:00,9.1,8.95,8.8,9.1,4,0,0,bad-toelz-b472-16003207,degC
2026-05-02 02:00:00+00:00,8.7,8.649999999999999,8.6,8.7,4,0,0,bad-toelz-b472-16003207,degC
2026-05-02 03:00:00+00:00,8.5,8.45,8.4,8.5,4,0,0,bad-toelz-b472-16003207,degC
2026-05-02 04:00:00+00:00,8.3,8.275,8.2,8.3,4,0,0,bad-toelz-b472-16003207,degC
2026-05-02 05:00:00+00:00,8.2,8.174999999999999,8.1,8.2,4,0,0,bad-toelz-b472-16003207,degC
2026-05-02 06:00:00+00:00,8.1,8.149999999999999,8.1,8.2,4,0,0,bad-toelz-b472-16003207,degC
2026-05-02 07:00:00+00:00,8.2,8.3,8.2,8.4,4,0,0,bad-toelz-b472-16003207,degC
2026-05-02 08:00:00+00:00,8.5,8.65,8.5,8.8,4,0,0,bad-toelz-b472-16003207,degC
2026-05-02 09:00:00+00:00,9.0,9.2,9.0,9.4,4,0,0,bad-toelz-b472-16003207,degC
2026-05-02 10:00:00+00:00,9.6,9.825,9.6,10.1,4,0,0,bad-toelz-b472-16003207,degC
2026-05-02 11:00:00+00:00,10.3,10.6,10.3,10.9,4,0,0,bad-toelz-b472-16003207,degC
2026-05-02 12:00:00+00:00,11.1,11.375,11.1,11.6,4,0,0,bad-toelz-b472-16003207,degC
2026-05-02 13:00:00+00:00,11.8,12.05,11.8,12.3,4,0,0,bad-toelz-b472-16003207,degC
2026-05-02 14:00:00+00:00,12.4,12.625,12.4,12.8,4,0,0,bad-toelz-b472-16003207,degC
2026-05-02 15:00:00+00:00,12.9,13.025,12.9,13.1,4,0,0,bad-toelz-b472-16003207,degC
2026-05-02 16:00:00+00:00,13.2,13.2,13.2,13.2,4,0,0,bad-toelz-b472-16003207,degC
2026-05-02 17:00:00+00:00,13.2,13.149999999999999,13.1,13.2,4,0,0,bad-toelz-b472-16003207,degC
2026-05-02 18:00:00+00:00,13.0,12.9,12.8,13.0,4,0,0,bad-toelz-b472-16003207,degC
2026-05-02 19:00:00+00:00,12.7,12.55,12.4,12.7,4,0,0,bad-toelz-b472-16003207,degC
2026-05-02 20:00:00+00:00,12.2,12.05,11.9,12.2,4,0,0,bad-toelz-b472-16003207,degC
2026-05-02 21:00:00+00:00,11.8,11.6,11.4,11.8,4,0,0,bad-toelz-b472-16003207,degC
2026-05-02 22:00:00+00:00,11.3,11.1,10.9,11.3,4,0,0,bad-toelz-b472-16003207,degC
2026-05-02 23:00:00+00:00,10.8,10.6,10.4,10.8,4,0,0,bad-toelz-b472-16003207,degC
2026-05-03 00:00:00+00:00,10.3,10.15,10.0,10.3,4,0,0,bad-toelz-b472-16003207,degC
2026-05-03 01:00:00+00:00,9.9,9.75,9.6,9.9,4,0,0,bad-toelz-b472-16003207,degC
2026-05-03 02:00:00+00:00,9.5,9.425,9.3,9.5,4,0,0,bad-toelz-b472-16003207,degC
2026-05-03 03:00:00+00:00,9.3,9.2,9.1,9.3,4,0,0,bad-toelz-b472-16003207,degC
2026-05-03 04:00:00+00:00,9.1,9.025,9.0,9.1,4,0,0,bad-toelz-b472-16003207,degC
2026-05-03 05:00:00+00:00,8.9,8.9,8.9,8.9,4,0,0,bad-toelz-b472-16003207,degC
2026-05-03 06:00:00+00:00,8.9,8.9,8.9,8.9,4,0,0,bad-toelz-b472-16003207,degC
2026-05-03 07:00:00+00:00,8.9,9.0,8.9,9.1,4,0,0,bad-toelz-b472-16003207,degC
