timestamp,raw_value,raw_mean,raw_min,raw_max,samples,duplicate_count,conflict
2009-09-06T23Z,14.6,14.6,,,1,,
2009-09-07T00Z,14.4,14.4,,,1,,
2009-09-07T01Z,14.3,14.3,,,1,,
2009-09-07T02Z,14.1,14.1,,,1,,
2009-09-07T03Z,14.0,14.0,,,1,,
2009-09-07T04Z,13.9,13.9,,,1,,
2009-09-07T05Z,13.9,13.9,,,1,,
2009-09-07T06Z,13.8,13.8,,,1,,
2009-09-07T07Z,13.8,13.8,,,1,,
2009-09-07T08Z,13.8,13.8,,,1,,
2009-09-07T09Z,13.9,13.9,,,1,,
2009-09-07T10Z,14.1,14.1,,,1,,
2009-09-07T11Z,14.3,14.3,,,1,,
2009-09-07T12Z,14.7,14.7,,,1,,
2009-09-07T13Z,15.0,15.0,,,1,,
2009-09-07T14Z,15.3,15.3,,,1,,
2009-09-07T15Z,15.6,15.6,,,1,,
2009-09-07T16Z,15.8,15.8,,,1,,
2009-09-07T17Z,15.9,15.9,,,1,,
2009-09-07T18Z,15.8,15.8,,,1,,
2009-09-07T19Z,15.7,15.7,,,1,,
2009-09-07T20Z,15.5,15.5,,,1,,
2009-09-07T21Z,15.2,15.2,,,1,,
2009-09-07T22Z,15.0,15.0,,,1,,
2009-09-07T23Z,14.7,14.7,,,1,,
2009-09-08T00Z,14.5,14.5,,,1,,
2009-09-08T01Z,14.3,14.3,,,1,,
2009-09-08T02Z,14.2,14.2,,,1,,
2009-09-08T03Z,14.1,14.1,,,1,,
2009-09-08T04Z,14.0,14.0,,,1,,
2009-09-08T05Z,13.9,13.9,,,1,,
2009-09-08T06Z,13.8,13.8,,,1,,
2009-09-08T07Z,13.8,13.8,,,1,,
2009-09-08T08Z,13.8,13.8,,,1,,
2009-09-08T09Z,13.9,13.9,,,1,,
2009-09-08T10Z,14.0,14.0,,,1,,
2009-09-08T11Z,14.3,14.3,,,1,,
2009-09-08T12Z,14.6,14.6,,,1,,
2009-09-08T13Z,15.0,15.0,,,1,,
2009-09-08T14Z,15.3,15.3,,,1,,
2009-09-08T15Z,15.6,15.6,,,1,,
2009-09-08T16Z,15.8,15.8,,,1,,
2009-09-08T17Z,15.8,15.8,,,1,,
2009-09-08T18Z,15.8,15.8,,,1,,
2009-09-08T19Z,15.6,15.6,,,1,,
2009-09-08T20Z,15.4,15.4,,,1,,
2009-09-08T21Z,15.2,15.2,,,1,,
2009-09-08T22Z,14.9,14.9,,,1,,
2009-09-08T23Z,14.6,14.6,,,1,,
2009-09-09T00Z,14.4,14.4,,,1,,
2009-09-09T01Z,14.1,14.1,,,1,,
2009-09-09T02Z,13.9,13.9,,,1,,
2009-09-09T03Z,13.7,13.7,,,1,,
2009-09-09T04Z,13.6,13.6,,,1,,
2009-09-09T05Z,13.4,13.4,,,1,,
2009-09-09T06Z,13.3,13.3,,,1,,
2009-09-09T07Z,13.3,13.3,,,1,,
2009-09-09T08Z,13.3,13.3,,,1,,
2009-09-09T09Z,13.4,13.4,,,1,,
2009-09-09T10Z,12.1,12.1,,,1,,
2009-09-09T11Z,12.0,12.0,,,1,,
2009-09-09T12Z,12.3,12.3,,,1,,
2009-09-09T13Z,12.6,12.6,,,1,,
2009-09-09T14Z,13.0,13.0,,,1,,
2009-09-09T15Z,13.3,13.3,,,1,,
2009-09-09T16Z,13.5,13.5,,,1,,
2009-09-09T17Z,13.6,13.6,,,1,,
2009-09-09T18Z,13.6,13.6,,,1,,
2009-09-09T19Z,13.5,13.5,,,1,,
2009-09-09T20Z,13.4,13.4,,,1,,
2009-09-09T21Z,13.2,13.2,,,1,,
2009-09-09T22Z,13.0,13.0,,,1,,
2009-09-09T23Z,12.8,12.8,,,1,,
2009-09-10T00Z,12.5,12.5,,,1,,
2009-09-10T01Z,12.4,12.4,,,1,,
2009-09-10T02Z,12.2,12.2,,,1,,
2009-09-10T03Z,12.0,12.0,,,1,,
2009-09-10T04Z,11.9,11.9,,,1,,
2009-09-10T05Z,11.8,11.8,,,1,,
2009-09-10T06Z,11.8,11.8,,,1,,
2009-09-10T07Z,11.7,11.7,,,1,,
2009-09-10T08Z,11.7,11.7,,,1,,
2009-09-10T09Z,11.8,11.8,,,1,,
2009-09-10T10Z,12.0,12.0,,,1,,
2009-09-10T11Z,12.2,12.2,,,1,,
2009-09-10T12Z,12.6,12.6,,,1,,
2009-09-10T13Z,12.9,12.9,,,1,,
2009-09-10T14Z,13.3,13.3,,,1,,
2009-09-10T15Z,13.6,13.6,,,1,,
2009-09-10T16Z,13.8,13.8,,,1,,
2009-09-10T17Z,13.9,13.9,,,1,,
2009-09-10T18Z,13.9,13.9,,,1,,
2009-09-10T19Z,13.8,13.8,,,1,,
2009-09-10T20Z,13.7,13.7,,,1,,
2009-09-10T21Z,13.5,13.5,,,1,,
2009-09-10T22Z,13.3,13.3,,,1,,
2009-09-10T23Z,13.1,13.1,,,1,,
2009-09-11T00Z,12.9,12.9,,,1,,
2009-09-11T01Z,12.7,12.7,,,1,,
2009-09-11T02Z,12.6,12.6,,,1,,
2009-09-11T03Z,12.5,12.5,,,1,,
2009-09-11T04Z,12.4,12.4,,,1,,
2009-09-11T05Z,12.3,12.3,,,1,,
2009-09-11T06Z,12.2,12.2,,,1,,
2009-09-11T07Z,12.2,12.2,,,1,,
2009-09-11T08Z,12.2,12.2,,,1,,
2009-09-11T09Z,12.2,12.2,,,1,,
2009-09-11T10Z,12.2,12.2,,,1,,
2009-09-11T11Z,12.3,12.3,,,1,,
2009-09-11T12Z,12.4,12.4,,,1,,
2009-09-11T13Z,12.5,12.5,,,1,,
2009-09-11T14Z,12.6,12.6,,,1,,
2009-09-11T15Z,12.7,12.7,,,1,,
2009-09-11T16Z,12.8,12.8,,,1,,
2009-09-11T17Z,12.8,12.8,,,1,,
2009-09-11T18Z,12.8,12.8,,,1,,
2009-09-11T19Z,12.8,12.8,,,1,,
2009-09-11T20Z,12.7,12.7,,,1,,
2009-09-11T21Z,12.7,12.7,,,1,,
2009-09-11T22Z,12.6,12.6,,,1,,
2009-09-11T23Z,12.5,12.5,,,1,,
2009-09-12T00Z,12.4,12.4,,,1,,
2009-09-12T01Z,12.3,12.3,,,1,,
2009-09-12T02Z,12.3,12.3,,,1,,
2009-09-12T03Z,12.2,12.2,,,1,,
2009-09-12T04Z,12.2,12.2,,,1,,
2009-09-12T05Z,12.1,12.1,,,1,,
2009-09-12T06Z,12.1,12.1,,,1,,
2009-09-12T07Z,12.1,12.1,,,1,,
2009-09-12T08Z,12.1,12.1,,,1,,
2009-09-12T09Z,12.1,12.1,,,1,,
2009-09-12T10Z,12.3,12.3,,,1,,
2009-09-12T11Z,12.5,12.5,,,1,,
2009-09-12T12Z,12.7,12.7,,,1,,
2009-09-12T13Z,12.9,12.9,,,1,,
2009-09-12T14Z,13.0,13.0,,,1,,
2009-09-12T15Z,13.1,13.1,,,1,,
2009-09-12T16Z,13.2,13.2,,,1,,
2009-09-12T17Z,13.2,13.2,,,1,,
2009-09-12T18Z,13.2,13.2,,,1,,
2009-09-12T19Z,13.1,13.1,,,1,,
2009-09-12T20Z,13.0,13.0,,,1,,
2009-09-12T21Z,13.0,13.0,,,1,,
2009-09-12T22Z,12.9,12.9,,,1,,
2009-09-12T23Z,12.7,12.7,,,1,,
2009-09-13T00Z,12.6,12.6,,,1,,
2009-09-13T01Z,12.5,12.5,,,1,,
2009-09-13T02Z,12.4,12.4,,,1,,
2009-09-13T03Z,12.3,12.3,,,1,,
2009-09-13T04Z,12.2,12.2,,,1,,
2009-09-13T05Z,12.1,12.1,,,1,,
2009-09-13T06Z,12.1,12.1,,,1,,
2009-09-13T07Z,12.1,12.1,,,1,,
2009-09-13T08Z,12.1,12.1,,,1,,
2009-09-13T09Z,12.1,12.1,,,1,,
2009-09-13T10Z,12.1,12.1,,,1,,
2009-09-13T11Z,12.2,12.2,,,1,,
2009-09-13T12Z,12.3,12.3,,,1,,
2009-09-13T13Z,12.4,12.4,,,1,,
2009-09-13T14Z,12.5,12.5,,,1,,
2009-09-13T15Z,12.6,12.6,,,1,,
2009-09-13T16Z,12.7,12.7,,,1,,
2009-09-13T17Z,12.7,12.7,,,1,,
2009-09-13T18Z,12.6,12.6,,,1,,
2009-09-13T19Z,12.5,12.5,,,1,,
2009-09-13T20Z,12.5,12.5,,,1,,
2009-09-13T21Z,12.4,12.4,,,1,,
2009-09-13T22Z,12.3,12.3,,,1,,
2009-09-13T23Z,12.2,12.2,,,1,,
2009-09-14T00Z,12.1,12.1,,,1,,
2009-09-14T01Z,12.0,12.0,,,1,,
2009-09-14T02Z,11.9,11.9,,,1,,
2009-09-14T03Z,11.8,11.8,,,1,,
2009-09-14T04Z,11.8,11.8,,,1,,
2009-09-14T05Z,11.7,11.7,,,1,,
2009-09-14T06Z,11.7,11.7,,,1,,
2009-09-14T07Z,11.6,11.6,,,1,,
2009-09-14T08Z,11.6,11.6,,,1,,
2009-09-14T09Z,11.6,11.6,,,1,,
2009-09-14T10Z,11.7,11.7,,,1,,
2009-09-14T11Z,11.7,11.7,,,1,,
2009-09-14T12Z,11.8,11.8,,,1,,
2009-09-14T13Z,11.8,11.8,,,1,,
2009-09-14T14Z,11.8,11.8,,,1,,
2009-09-14T15Z,11.8,11.8,,,1,,
2009-09-14T16Z,11.9,11.9,,,1,,
2009-09-14T17Z,11.9,11.9,,,1,,
2009-09-14T18Z,11.8,11.8,,,1,,
2009-09-14T19Z,11.8,11.8,,,1,,
2009-09-14T20Z,11.7,11.7,,,1,,
2009-09-14T21Z,11.7,11.7,,,1,,
2009-09-14T22Z,11.7,11.7,,,1,,
2009-09-14T23Z,11.7,11.7,,,1,,
2009-09-15T00Z,11.6,11.6,,,1,,
2009-09-15T01Z,11.6,11.6,,,1,,
2009-09-15T02Z,11.5,11.5,,,1,,
2009-09-15T03Z,11.4,11.4,,,1,,
2009-09-15T04Z,11.4,11.4,,,1,,
2009-09-15T05Z,11.3,11.3,,,1,,
2009-09-15T06Z,11.3,11.3,,,1,,
2009-09-15T07Z,11.3,11.3,,,1,,
2009-09-15T08Z,11.3,11.3,,,1,,
2009-09-15T09Z,11.4,11.4,,,1,,
2009-09-15T10Z,11.5,11.5,,,1,,
2009-09-15T11Z,11.7,11.7,,,1,,
2009-09-15T12Z,12.1,12.1,,,1,,
2009-09-15T13Z,12.4,12.4,,,1,,
2009-09-15T14Z,12.7,12.7,,,1,,
2009-09-15T15Z,13.0,13.0,,,1,,
2009-09-15T16Z,13.2,13.2,,,1,,
2009-09-15T17Z,13.4,13.4,,,1,,
2009-09-15T18Z,13.4,13.4,,,1,,
2009-09-15T19Z,13.3,13.3,,,1,,
2009-09-15T20Z,13.1,13.1,,,1,,
2009-09-15T21Z,12.9,12.9,,,1,,
2009-09-15T22Z,12.7,12.7,,,1,,
2009-09-15T23Z,12.4,12.4,,,1,,
2009-09-16T00Z,12.2,12.2,,,1,,
2009-09-16T01Z,12.0,12.0,,,1,,
2009-09-16T02Z,11.9,11.9,,,1,,
2009-09-16T03Z,,,,,0,,
2009-09-16T04Z,11.7,11.7,,,1,,
2009-09-16T05Z,11.6,11.6,,,1,,
2009-09-16T06Z,11.5,11.5,,,1,,
2009-09-16T07Z,11.5,11.5,,,1,,
2009-09-16T08Z,11.5,11.5,,,1,,
2009-09-16T09Z,11.7,11.7,,,1,,
2009-09-16T10Z,11.9,11.9,,,1,,
2009-09-16T11Z,12.1,12.1,,,1,,
2009-09-16T12Z,12.4,12.4,,,1,,
2009-09-16T13Z,12.6,12.6,,,1,,
2009-09-16T14Z,12.9,12.9,,,1,,
2009-09-16T15Z,13.2,13.2,,,1,,
2009-09-16T16Z,13.4,13.4,,,1,,
2009-09-16T17Z,13.4,13.4,,,1,,
2009-09-16T18Z,13.4,13.4,,,1,,
2009-09-16T19Z,13.3,13.3,,,1,,
2009-09-16T20Z,13.1,13.1,,,1,,
2009-09-16T21Z,12.9,12.9,,,1,,
2009-09-16T22Z,12.8,12.8,,,1,,
2009-09-16T23Z,12.6,12.6,,,1,,
2009-09-17T00Z,12.5,12.5,,,1,,
2009-09-17T01Z,12.3,12.3,,,1,,
2009-09-17T02Z,12.2,12.2,,,1,,
2009-09-17T03Z,12.2,12.2,,,1,,
2009-09-17T04Z,12.1,12.1,,,1,,
2009-09-17T05Z,12.0,12.0,,,1,,
2009-09-17T06Z,12.0,12.0,,,1,,
2009-09-17T07Z,11.9,11.9,,,1,,
2009-09-17T08Z,11.9,11.9,,,1,,
2009-09-17T09Z,12.0,12.0,,,1,,
2009-09-17T10Z,12.0,12.0,,,1,,
2009-09-17T11Z,12.1,12.1,,,1,,
2009-09-17T12Z,12.2,12.2,,,1,,
2009-09-17T13Z,12.3,12.3,,,1,,
2009-09-17T14Z,12.4,12.4,,,1,,
2009-09-17T15Z,12.4,12.4,,,1,,
2009-09-17T16Z,12.5,12.5,,,1,,
2009-09-17T17Z,12.5,12.5,,,1,,
2009-09-17T18Z,12.4,12.4,,,1,,
2009-09-17T19Z,12.4,12.4,,,1,,
2009-09-17T20Z,12.4,12.4,,,1,,
2009-09-17T21Z,12.3,12.3,,,1,,
2009-09-17T22Z,12.3,12.3,,,1,,
2009-09-17T23Z,12.2,12.2,,,1,,
2009-09-18T00Z,12.1,12.1,,,1,,
2009-09-18T01Z,12.1,12.1,,,1,,
2009-09-18T02Z,12.0,12.0,,,1,,
2009-09-18T03Z,12.0,12.0,,,1,,
2009-09-18T04Z,11.9,11.9,,,1,,
2009-09-18T05Z,11.9,11.9,,,1,,
2009-09-18T06Z,11.8,11.8,,,1,,
2009-09-18T07Z,11.8,11.8,,,1,,
2009-09-18T08Z,11.8,11.8,,,1,,
2009-09-18T09Z,11.9,11.9,,,1,,
2009-09-18T10Z,12.1,12.1,,,1,,
2009-09-18T11Z,12.3,12.3,,,1,,
2009-09-18T12Z,12.7,12.7,,,1,,
2009-09-18T13Z,13.0,13.0,,,1,,
2009-09-18T14Z,13.4,13.4,,,1,,
2009-09-18T15Z,13.6,13.6,,,1,,
2009-09-18T16Z,13.8,13.8,,,1,,
2009-09-18T17Z,13.8,13.8,,,1,,
2009-09-18T18Z,13.8,13.8,,,1,,
2009-09-18T19Z,13.7,13.7,,,1,,
2009-09-18T20Z,13.6,13.6,,,1,,
2009-09-18T21Z,13.4,13.4,,,1,,
2009-09-18T22Z,13.2,13.2,,,1,,
2009-09-18T23Z,13.1,13.1,,,1,,
2009-09-19T00Z,12.9,12.9,,,1,,
2009-09-19T01Z,12.7,12.7,,,1,,
2009-09-19T02Z,12.5,12.5,,,1,,
2009-09-19T03Z,12.3,12.3,,,1,,
2009-09-19T04Z,12.2,12.2,,,1,,
2009-09-19T05Z,12.1,12.1,,,1,,
2009-09-19T06Z,12.0,12.0,,,1,,
2009-09-19T07Z,11.9,11.9,,,1,,
2009-09-19T08Z,11.9,11.9,,,1,,
2009-09-19T09Z,12.0,12.0,,,1,,
2009-09-19T10Z,12.1,12.1,,,1,,
2009-09-19T11Z,12.4,12.4,,,1,,
2009-09-19T12Z,12.6,12.6,,,1,,
2009-09-19T13Z,12.9,12.9,,,1,,
2009-09-19T14Z,13.2,13.2,,,1,,
2009-09-19T15Z,13.4,13.4,,,1,,
2009-09-19T16Z,13.5,13.5,,,1,,
2009-09-19T17Z,13.6,13.6,,,1,,
2009-09-19T18Z,13.6,13.6,,,1,,
2009-09-19T19Z,13.5,13.5,,,1,,
2009-09-19T20Z,13.3,13.3,,,1,,
2009-09-19T21Z,13.2,13.2,,,1,,
2009-09-19T22Z,13.0,13.0,,,1,,
2009-09-19T23Z,12.8,12.8,,,1,,
2009-09-20T00Z,12.6,12.6,,,1,,
2009-09-20T01Z,12.4,12.4,,,1,,
2009-09-20T02Z,12.2,12.2,,,1,,
2009-09-20T03Z,12.1,12.1,,,1,,
2009-09-20T04Z,12.1,12.1,,,1,,
2009-09-20T05Z,12.0,12.0,,,1,,
2009-09-20T06Z,11.9,11.9,,,1,,
2009-09-20T07Z,11.9,11.9,,,1,,
2009-09-20T08Z,11.9,11.9,,,1,,
2009-09-20T09Z,12.0,12.0,,,1,,
2009-09-20T10Z,12.1,12.1,,,1,,
2009-09-20T11Z,12.2,12.2,,,1,,
2009-09-20T12Z,12.5,12.5,,,1,,
2009-09-20T13Z,12.8,12.8,,,1,,
2009-09-20T14Z,13.0,13.0,,,1,,
2009-09-20T15Z,13.3,13.3,,,1,,
2009-09-20T16Z,13.4,13.4,,,1,,
2009-09-20T17Z,13.5,13.5,,,1,,
2009-09-20T18Z,13.5,13.5,,,1,,
2009-09-20T19Z,13.4,13.4,,,1,,
2009-09-20T20Z,13.2,13.2,,,1,,
2009-09-20T21Z,13.1,13.1,,,1,,
2009-09-20T22Z,12.9,12.9,,,1,,
2009-09-20T23Z,12.7,12.7,,,1,,
2009-09-21T00Z,12.5,12.5,,,1,,
2009-09-21T01Z,12.3,12.3,,,1,,
2009-09-21T02Z,12.2,12.2,,,1,,
2009-09-21T03Z,12.1,12.1,,,1,,
2009-09-21T04Z,12.0,12.0,,,1,,
2009-09-21T05Z,11.9,11.9,,,1,,
2009-09-21T06Z,11.8,11.8,,,1,,
2009-09-21T07Z,11.8,11.8,,,1,,
2009-09-21T08Z,11.8,11.8,,,1,,
2009-09-21T09Z,11.8,11.8,,,1,,
2009-09-21T10Z,12.0,12.0,,,1,,
2009-09-21T11Z,12.2,12.2,,,1,,
2009-09-21T12Z,12.5,12.5,,,1,,
2009-09-21T13Z,12.8,12.8,,,1,,
2009-09-21T14Z,13.1,13.1,,,1,,
2009-09-21T15Z,13.4,13.4,,,1,,
2009-09-21T16Z,13.5,13.5,,,1,,
2009-09-21T17Z,13.6,13.6,,,1,,
2009-09-21T18Z,13.5,13.5,,,1,,
2009-09-21T19Z,13.4,13.4,,,1,,
2009-09-21T20Z,13.3,13.3,,,1,,
2009-09-21T21Z,13.1,13.1,,,1,,
2009-09-21T22Z,12.9,12.9,,,1,,
2009-09-21T23Z,12.7,12.7,,,1,,
2009-09-22T00Z,12.5,12.5,,,1,,
2009-09-22T01Z,12.3,12.3,,,1,,
2009-09-22T02Z,12.1,12.1,,,1,,
2009-09-22T03Z,11.9,11.9,,,1,,
2009-09-22T04Z,11.8,11.8,,,1,,
2009-09-22T05Z,11.7,11.7,,,1,,
2009-09-22T06Z,11.6,11.6,,,1,,
2009-09-22T07Z,11.6,11.6,,,1,,
2009-09-22T08Z,11.6,11.6,,,1,,
2009-09-22T09Z,11.6,11.6,,,1,,
2009-09-22T10Z,11.8,11.8,,,1,,
2009-09-22T11Z,12.0,12.0,,,1,,
2009-09-22T12Z,12.4,12.4,,,1,,
2009-09-22T13Z,12.7,12.7,,,1,,
2009-09-22T14Z,13.0,13.0,,,1,,
2009-09-22T15Z,13.3,13.3,,,1,,
2009-09-22T16Z,13.5,13.5,,,1,,
2009-09-22T17Z,13.6,13.6,,,1,,
2009-09-22T18Z,13.6,13.6,,,1,,
2009-09-22T19Z,13.5,13.5,,,1,,
2009-09-22T20Z,13.4,13.4,,,1,,
2009-09-22T21Z,13.2,13.2,,,1,,
2009-09-22T22Z,13.0,13.0,,,1,,
2009-09-22T23Z,12.8,12.8,,,1,,
2009-09-23T00Z,12.6,12.6,,,1,,
2009-09-23T01Z,12.3,12.3,,,1,,
2009-09-23T02Z,12.1,12.1,,,1,,
2009-09-23T03Z,12.0,12.0,,,1,,
2009-09-23T04Z,11.9,11.9,,,1,,
2009-09-23T05Z,11.8,11.8,,,1,,
2009-09-23T06Z,11.7,11.7,,,1,,
2009-09-23T07Z,11.6,11.6,,,1,,
2009-09-23T08Z,11.6,11.6,,,1,,
2009-09-23T09Z,11.3,11.3,,,1,,
2009-09-23T10Z,11.4,11.4,,,1,,
2009-09-23T11Z,11.6,11.6,,,1,,
2009-09-23T12Z,12.0,12.0,,,1,,
2009-09-23T13Z,12.3,12.3,,,1,,
2009-09-23T14Z,12.7,12.7,,,1,,
2009-09-23T15Z,13.0,13.0,,,1,,
2009-09-23T16Z,13.1,13.1,,,1,,
2009-09-23T17Z,13.2,13.2,,,1,,
2009-09-23T18Z,13.2,13.2,,,1,,
2009-09-23T19Z,13.1,13.1,,,1,,
2009-09-23T20Z,12.9,12.9,,,1,,
2009-09-23T21Z,12.8,12.8,,,1,,
2009-09-23T22Z,12.6,12.6,,,1,,
2009-09-23T23Z,12.3,12.3,,,1,,
2009-09-24T00Z,12.1,12.1,,,1,,
2009-09-24T01Z,11.9,11.9,,,1,,
2009-09-24T02Z,11.7,11.7,,,1,,
2009-09-24T03Z,11.5,11.5,,,1,,
2009-09-24T04Z,11.4,11.4,,,1,,
