timestamp,raw_value,raw_mean,raw_min,raw_max,samples,duplicate_count,conflict,station,unit
2026-08-01 00:00:00+00:00,15.7,15.55,15.4,15.7,4,0,0,bad-toelz-b472-16003207,degC
2026-08-01 01:00:00+00:00,15.3,15.2,15.1,15.3,4,0,0,bad-toelz-b472-16003207,degC
2026-08-01 02:00:00+00:00,15.0,14.95,14.9,15.0,4,0,0,bad-toelz-b472-16003207,degC
2026-08-01 03:00:00+00:00,14.8,14.75,14.7,14.8,4,0,0,bad-toelz-b472-16003207,degC
2026-08-01 04:00:00+00:00,14.6,14.55,14.5,14.6,4,0,0,bad-toelz-b472-16003207,degC
2026-08-01 05:00:00+00:00,14.5,14.425,14.4,14.5,4,0,0,bad-toelz-b472-16003207,degC
2026-08-01 06:00:00+00:00,14.4,14.375,14.3,14.4,4,0,0,bad-toelz-b472-16003207,degC
2026-08-01 07:00:00+00:00,14.4,14.4,14.4,14.4,4,0,0,bad-toelz-b472-16003207,degC
2026-08-01 08:00:00+00:00,14.5,14.6,14.5,14.7,4,0,0,bad-toelz-b472-16003207,degC
2026-08-01 09:00:00+00:00,14.8,14.95,14.8,15.1,4,0,0,bad-toelz-b472-16003207,degC
2026-08-01 10:00:00+00:00,15.3,15.475,15.3,15.7,4,0,0,bad-toelz-b472-16003207,degC
2026-08-01 11:00:00+00:00,15.8,16.025,15.8,16.2,4,0,0,bad-toelz-b472-16003207,degC
2026-08-01 12:00:00+00:00,16.4,16.65,16.4,16.9,4,0,0,bad-toelz-b472-16003207,degC
2026-08-01 13:00:00+00:00,16.9,17.0,16.9,17.1,4,0,0,bad-toelz-b472-16003207,degC
2026-08-01 14:00:00+00:00,17.1,17.25,17.1,17.4,4,0,0,bad-toelz-b472-16003207,degC
2026-08-01 15:00:00+00:00,17.5,17.625,17.5,17.7,4,0,0,bad-toelz-b472-16003207,degC
2026-08-01 16:00:00+00:00,17.8,17.8,17.8,17.8,4,0,0,bad-toelz-b472-16003207,degC
2026-08-01 17:00:00+00:00,17.8,17.725,17.7,17.8,4,0,0,bad-toelz-b472-16003207,degC
2026-08-01 18:00:00+00:00,17.6,17.525,17.4,17.6,4,0,0,bad-toelz-b472-16003207,degC
2026-08-01 19:00:00+00:00,17.4,17.25,17.1,17.4,4,0,0,bad-toelz-b472-16003207,degC
2026-08-01 20:00:00+00:00,17.0,16.85,16.7,17.0,4,0,0,bad-toelz-b472-16003207,degC
2026-08-01 21:00:00+00:00,16.6,16.45,16.3,16.6,4,0,0,bad-toelz-b472-16003207,degC
2026-08-01 22:00:00+00:00,16.3,16.15,16.0,16.3,4,0,0,bad-toelz-b472-16003207,degC
2026-08-01 23:00:00+00:00,16.0,15.875,15.8,16.0,4,0,0,bad-toelz-b472-16003207,degC
2026-08-02 00:00:00+00:00,15.7,15.575,15.5,15.7,4,0,0,bad-toelz-b472-16003207,degC
2026-08-02 01:00:00+00:00,15.4,15.3,15.2,15.4,4,0,0,bad-toelz-b472-16003207,degC
2026-08-02 02:00:00+00:00,15.2,15.1,15.0,15.2,4,0,0,bad-toelz-b472-16003207,degC
2026-08-02 03:00:00+00:00,15.0,14.9,14.8,15.0,4,0,0,bad-toelz-b472-16003207,degC
2026-08-02 04:00:00+00:00,14.8,14.7,14.6,14.8,4,0,0,bad-toelz-b472-16003207,degC
2026-08-02 05:00:00+00:00,14.6,14.525,14.5,14.6,4,0,0,bad-toelz-b472-16003207,degC
2026-08-02 06:00:00+00:00,14.4,14.4,14.4,14.4,4,0,0,bad-toelz-b472-16003207,degC
2026-08-02 07:00:00+00:00,14.5,14.55,14.5,14.6,4,0,0,bad-toelz-b472-16003207,degC
2026-08-02 08:00:00+00:00,14.7,14.825,14.7,15.0,4,0,0,bad-toelz-b472-16003207,degC
2026-08-02 09:00:00+00:00,15.1,15.275,15.1,15.5,4,0,0,bad-toelz-b472-16003207,degC
2026-08-02 10:00:00+00:00,15.7,15.925,15.7,16.2,4,0,0,bad-toelz-b472-16003207,degC
2026-08-02 11:00:00+00:00,16.3,16.6,16.3,16.9,4,0,0,bad-toelz-b472-16003207,degC
2026-08-02 12:00:00+00:00,17.1,17.375,17.1,17.6,4,0,0,bad-toelz-b472-16003207,degC
2026-08-02 13:00:00+00:00,17.8,18.0,17.8,18.2,4,0,0,bad-toelz-b472-16003207,degC
2026-08-02 14:00:00+00:00,18.4,18.55,18.4,18.7,4,0,0,bad-toelz-b472-16003207,degC
2026-08-02 15:00:00+00:00,18.8,18.925,18.8,19.0,4,0,0,bad-toelz-b472-16003207,degC
2026-08-02 16:00:00+00:00,19.0,18.925,18.8,19.0,4,0,0,bad-toelz-b472-16003207,degC
2026-08-02 17:00:00+00:00,18.7,18.625,18.5,18.7,4,0,0,bad-toelz-b472-16003207,degC
2026-08-02 18:00:00+00:00,18.4,18.25,18.1,18.4,4,0,0,bad-toelz-b472-16003207,degC
2026-08-02 19:00:00+00:00,18.0,17.85,17.7,18.0,4,0,0,bad-toelz-b472-16003207,degC
2026-08-02 20:00:00+00:00,17.6,17.45,17.3,17.6,4,0,0,bad-toelz-b472-16003207,degC
2026-08-02 21:00:00+00:00,17.2,17.05,16.9,17.2,4,0,0,bad-toelz-b472-16003207,degC
2026-08-02 22:00:00+00:00,16.8,16.625,16.4,16.8,4,0,0,bad-toelz-b472-16003207,degC
2026-08-02 23:00:00+00:00,16.3,16.15,16.0,16.3,4,0,0,bad-toelz-b472-16003207,degC
2026-08-03 00:00:00+00:00,15.9,15.75,15.6,15.9,4,0,0,bad-toelz-b472-16003207,degC
2026-08-03 01:00:00+00:00,15.5,15.35,15.2,15.5,4,0,0,bad-toelz-b472-16003207,degC
2026-08-03 02:00:00+00:00,15.2,15.075,15.0,15.2,4,0,0,bad-toelz-b472-16003207,degC
2026-08-03 03:00:00+00:00,14.9,14.850000000000001,14.8,14.9,4,0,0,bad-toelz-b472-16003207,degC
2026-08-03 04:00:00+00:00,14.7,14.674999999999999,14.6,14.7,4,0,0,bad-toelz-b472-16003207,degC
2026-08-03 05:00:00+00:00,14.6,14.55,14.5,14.6,4,0,0,bad-toelz-b472-16003207,degC
2026-08-03 06:00:00+00:00,14.5,14.5,14.5,14.5,4,0,0,bad-toelz-b472-16003207,degC
2026-08-03 07:00:00+00:00,14.5,14.625,14.5,14.7,4,0,0,bad-toelz-b472-16003207,degC
2026-08-03 08:00:00+00:00,14.8,14.95,14.8,15.1,4,0,0,bad-toelz-b472-16003207,degC
2026-08-03 09:00:00+00:00,15.2,15.425,15.2,15.6,4,0,0,bad-toelz-b472-16003207,degC
2026-08-03 10:00:00+00:00,15.8,16.025000000000002,15.8,16.3,4,0,0,bad-toelz-b472-16003207,degC
2026-08-03 11:00:00+00:00,16.4,16.65,16.4,16.9,4,0,0,bad-toelz-b472-16003207,degC
2026-08-03 12:00:00+00:00,17.1,17.35,17.1,17.6,4,0,0,bad-toelz-b472-16003207,degC
2026-08-03 13:00:00+00:00,17.7,17.95,17.7,18.2,4,0,0,bad-toelz-b472-16003207,degC
2026-08-03 14:00:00+00:00,18.3,18.5,18.3,18.7,4,0,0,bad-toelz-b472-16003207,degC
