timestamp,raw_value,raw_min,raw_max,samples,duplicate_count,conflict,station,unit
2025-07-01 00:00:00+00:00,14.525,14.3,14.7,4,0,0,bad-toelz-b472-16003207,degC
2025-07-01 01:00:00+00:00,14.075,14.0,14.2,4,0,0,bad-toelz-b472-16003207,degC
2025-07-01 02:00:00+00:00,13.8,13.7,13.9,4,0,0,bad-toelz-b472-16003207,degC
2025-07-01 03:00:00+00:00,13.6,13.5,13.7,4,0,0,bad-toelz-b472-16003207,degC
2025-07-01 04:00:00+00:00,13.475,13.4,13.5,4,0,0,bad-toelz-b472-16003207,degC
2025-07-01 05:00:00+00:00,13.425,13.4,13.5,4,0,0,bad-toelz-b472-16003207,degC
2025-07-01 06:00:00+00:00,13.6,13.5,13.7,4,0,0,bad-toelz-b472-16003207,degC
2025-07-01 07:00:00+00:00,13.95,13.8,14.1,4,0,0,bad-toelz-b472-16003207,degC
2025-07-01 08:00:00+00:00,14.5,14.3,14.7,4,0,0,bad-toelz-b472-16003207,degC
2025-07-01 09:00:00+00:00,15.225,14.9,15.6,4,0,0,bad-toelz-b472-16003207,degC
2025-07-01 10:00:00+00:00,16.125,15.8,16.5,4,0,0,bad-toelz-b472-16003207,degC
2025-07-01 11:00:00+00:00,17.0,16.7,17.3,4,0,0,bad-toelz-b472-16003207,degC
2025-07-01 12:00:00+00:00,17.775,17.5,18.0,4,0,0,bad-toelz-b472-16003207,degC
2025-07-01 13:00:00+00:00,18.4,18.2,18.6,4,0,0,bad-toelz-b472-16003207,degC
2025-07-01 14:00:00+00:00,18.9,18.7,19.0,4,0,0,bad-toelz-b472-16003207,degC
2025-07-01 15:00:00+00:00,19.15,19.1,19.2,4,0,0,bad-toelz-b472-16003207,degC
2025-07-01 16:00:00+00:00,19.05,19.0,19.1,4,0,0,bad-toelz-b472-16003207,degC
2025-07-01 17:00:00+00:00,18.7,18.5,18.9,4,0,0,bad-toelz-b472-16003207,degC
2025-07-01 18:00:00+00:00,18.075,17.8,18.3,4,0,0,bad-toelz-b472-16003207,degC
2025-07-01 19:00:00+00:00,17.425,17.2,17.7,4,0,0,bad-toelz-b472-16003207,degC
2025-07-01 20:00:00+00:00,16.775,16.5,17.0,4,0,0,bad-toelz-b472-16003207,degC
2025-07-01 21:00:00+00:00,16.15,15.9,16.4,4,0,0,bad-toelz-b472-16003207,degC
2025-07-01 22:00:00+00:00,15.55,15.3,15.8,4,0,0,bad-toelz-b472-16003207,degC
2025-07-01 23:00:00+00:00,14.95,14.7,15.2,4,0,0,bad-toelz-b472-16003207,degC
2025-07-02 00:00:00+00:00,14.375,14.2,14.6,4,0,0,bad-toelz-b472-16003207,degC
2025-07-02 01:00:00+00:00,13.85,13.7,14.0,4,0,0,bad-toelz-b472-16003207,degC
2025-07-02 02:00:00+00:00,13.6,13.5,13.7,4,0,0,bad-toelz-b472-16003207,degC
2025-07-02 03:00:00+00:00,13.425,13.4,13.5,4,0,0,bad-toelz-b472-16003207,degC
2025-07-02 04:00:00+00:00,13.3,13.3,13.3,4,0,0,bad-toelz-b472-16003207,degC
2025-07-02 05:00:00+00:00,13.350000000000001,13.3,13.4,4,0,0,bad-toelz-b472-16003207,degC
2025-07-02 06:00:00+00:00,13.55,13.5,13.6,4,0,0,bad-toelz-b472-16003207,degC
2025-07-02 07:00:00+00:00,13.85,13.7,14.0,4,0,0,bad-toelz-b472-16003207,degC
2025-07-02 08:00:00+00:00,14.45,14.2,14.7,4,0,0,bad-toelz-b472-16003207,degC
2025-07-02 09:00:00+00:00,15.3,15.0,15.6,4,0,0,bad-toelz-b472-16003207,degC
2025-07-02 10:00:00+00:00,16.25,15.9,16.6,4,0,0,bad-toelz-b472-16003207,degC
2025-07-02 11:00:00+00:00,17.200000000000003,16.8,17.6,4,0,0,bad-toelz-b472-16003207,degC
2025-07-02 12:00:00+00:00,18.075,17.8,18.3,4,0,0,bad-toelz-b472-16003207,degC
2025-07-02 13:00:00+00:00,18.225,18.2,18.3,4,0,0,bad-toelz-b472-16003207,degC
2025-07-02 14:00:00+00:00,18.525,18.3,18.7,4,0,0,bad-toelz-b472-16003207,degC
2025-07-02 15:00:00+00:00,18.675,18.6,18.7,4,0,0,bad-toelz-b472-16003207,degC
2025-07-02 16:00:00+00:00,18.35,18.2,18.5,4,0,0,bad-toelz-b472-16003207,degC
2025-07-02 17:00:00+00:00,17.95,17.8,18.1,4,0,0,bad-toelz-b472-16003207,degC
2025-07-02 18:00:00+00:00,17.525,17.3,17.7,4,0,0,bad-toelz-b472-16003207,degC
2025-07-02 19:00:00+00:00,17.0,16.8,17.2,4,0,0,bad-toelz-b472-16003207,degC
2025-07-02 20:00:00+00:00,16.425,16.2,16.6,4,0,0,bad-toelz-b472-16003207,degC
2025-07-02 21:00:00+00:00,15.9,15.7,16.1,4,0,0,bad-toelz-b472-16003207,degC
2025-07-02 22:00:00+00:00,15.4,15.2,15.6,4,0,0,bad-toelz-b472-16003207,degC
2025-07-02 23:00:00+00:00,14.95,14.8,15.1,4,0,0,bad-toelz-b472-16003207,degC
2025-07-03 00:00:00+00:00,14.625,14.5,14.7,4,0,0,bad-toelz-b472-16003207,degC
2025-07-03 01:00:00+00:00,14.4,14.3,14.5,4,0,0,bad-toelz-b472-16003207,degC
2025-07-03 02:00:00+00:00,14.25,14.2,14.3,4,0,0,bad-toelz-b472-16003207,degC
2025-07-03 03:00:00+00:00,14.125,14.1,14.2,4,0,0,bad-toelz-b472-16003207,degC
2025-07-03 04:00:00+00:00,14.025,14.0,14.1,4,0,0,bad-toelz-b472-16003207,degC
2025-07-03 05:00:00+00:00,14.025,14.0,14.1,4,0,0,bad-toelz-b472-16003207,degC
2025-07-03 06:00:00+00:00,14.1,14.1,14.1,4,0,0,bad-toelz-b472-16003207,degC
2025-07-03 07:00:00+00:00,14.275,14.2,14.4,4,0,0,bad-toelz-b472-16003207,degC
2025-07-03 08:00:00+00:00,14.775,14.6,15.0,4,0,0,bad-toelz-b472-16003207,degC
2025-07-03 09:00:00+00:00,15.5,15.2,15.8,4,0,0,bad-toelz-b472-16003207,degC
2025-07-03 10:00:00+00:00,16.35,16.0,16.7,4,0,0,bad-toelz-b472-16003207,degC
2025-07-03 11:00:00+00:00,17.275,16.9,17.6,4,0,0,bad-toelz-b472-16003207,degC
2025-07-03 12:00:00+00:00,17.925,17.7,18.1,4,0,0,bad-toelz-b472-16003207,degC
2025-07-03 13:00:00+00:00,18.450000000000003,18.1,18.8,4,0,0,bad-toelz-b472-16003207,degC
2025-07-03 14:00:00+00:00,18.575,18.3,18.8,4,0,0,bad-toelz-b472-16003207,degC
2025-07-03 15:00:00+00:00,17.9,17.7,18.1,4,0,0,bad-toelz-b472-16003207,degC
2025-07-03 16:00:00+00:00,17.525,17.5,17.6,4,0,0,bad-toelz-b472-16003207,degC
2025-07-03 17:00:00+00:00,17.25,17.1,17.4,4,0,0,bad-toelz-b472-16003207,degC
2025-07-03 18:00:00+00:00,16.65,16.4,16.9,4,0,0,bad-toelz-b472-16003207,degC
2025-07-03 19:00:00+00:00,15.95,15.7,16.2,4,0,0,bad-toelz-b472-16003207,degC
