timestamp,raw_value,raw_min,raw_max,samples,duplicate_count,conflict,station,unit
2021-06-01 00:00:00+00:00,13.325,13.2,13.4,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-01 01:00:00+00:00,12.95,12.8,13.1,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-01 02:00:00+00:00,12.55,12.4,12.7,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-01 03:00:00+00:00,12.15,12.0,12.3,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-01 04:00:00+00:00,11.775,11.7,11.9,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-01 05:00:00+00:00,11.55,11.5,11.6,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-01 06:00:00+00:00,11.45,11.4,11.5,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-01 07:00:00+00:00,11.425,11.4,11.5,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-01 08:00:00+00:00,11.775,11.6,11.9,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-01 09:00:00+00:00,12.1,12.0,12.2,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-01 10:00:00+00:00,12.275,12.2,12.4,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-01 11:00:00+00:00,12.95,12.6,13.2,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-01 12:00:00+00:00,13.45,13.3,13.6,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-01 13:00:00+00:00,13.8,13.7,13.9,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-01 14:00:00+00:00,13.850000000000001,13.8,13.9,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-01 15:00:00+00:00,14.025,14.0,14.1,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-01 16:00:00+00:00,14.1,14.1,14.1,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-01 17:00:00+00:00,14.174999999999999,14.1,14.2,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-01 18:00:00+00:00,14.149999999999999,14.1,14.2,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-01 19:00:00+00:00,14.0,13.9,14.1,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-01 20:00:00+00:00,13.850000000000001,13.8,13.9,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-01 21:00:00+00:00,13.7,13.6,13.8,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-01 22:00:00+00:00,13.55,13.5,13.6,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-01 23:00:00+00:00,13.375,13.3,13.4,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-02 00:00:00+00:00,13.125,13.0,13.2,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-02 01:00:00+00:00,12.825,12.7,12.9,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-02 02:00:00+00:00,12.525,12.4,12.6,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-02 03:00:00+00:00,12.2,12.1,12.3,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-02 04:00:00+00:00,11.9,11.8,12.0,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-02 05:00:00+00:00,11.725,11.7,11.8,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-02 06:00:00+00:00,11.7,11.7,11.7,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-02 07:00:00+00:00,11.7,11.7,11.7,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-02 08:00:00+00:00,11.875,11.8,12.0,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-02 09:00:00+00:00,12.25,12.1,12.4,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-02 10:00:00+00:00,12.65,12.5,12.8,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-02 11:00:00+00:00,13.1,12.9,13.3,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-02 12:00:00+00:00,13.55,13.4,13.7,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-02 13:00:00+00:00,13.95,13.8,14.1,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-02 14:00:00+00:00,14.275,14.2,14.4,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-02 15:00:00+00:00,14.45,14.4,14.5,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-02 16:00:00+00:00,14.575,14.5,14.6,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-02 17:00:00+00:00,14.6,14.6,14.6,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-02 18:00:00+00:00,14.6,14.6,14.6,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-02 19:00:00+00:00,14.6,14.6,14.6,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-02 20:00:00+00:00,14.6,14.6,14.6,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-02 21:00:00+00:00,14.525,14.5,14.6,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-02 22:00:00+00:00,14.4,14.4,14.4,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-02 23:00:00+00:00,14.275,14.2,14.3,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-03 00:00:00+00:00,14.149999999999999,14.1,14.2,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-03 01:00:00+00:00,13.95,13.9,14.0,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-03 02:00:00+00:00,13.725,13.6,13.8,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-03 03:00:00+00:00,13.425,13.3,13.5,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-03 04:00:00+00:00,13.175,13.1,13.3,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-03 05:00:00+00:00,12.95,12.9,13.0,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-03 06:00:00+00:00,12.8,12.8,12.8,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-03 07:00:00+00:00,12.8,12.8,12.8,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-03 08:00:00+00:00,12.825000000000001,12.8,12.9,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-03 09:00:00+00:00,13.0,12.9,13.1,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-03 10:00:00+00:00,13.275,13.2,13.4,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-03 11:00:00+00:00,13.675,13.5,13.9,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-03 12:00:00+00:00,14.0,13.9,14.1,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-03 13:00:00+00:00,14.325,14.2,14.5,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-03 14:00:00+00:00,14.649999999999999,14.6,14.7,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-03 15:00:00+00:00,14.8,14.7,14.9,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-03 16:00:00+00:00,14.95,14.9,15.0,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2021-06-03 17:00:00+00:00,15.149999999999999,15.1,15.2,4,0,0,muenchen-himmelreichbruecke-16515005,degC
