timestamp,raw_value,raw_min,raw_max,samples,duplicate_count,conflict,station,unit
2025-05-01 00:00:00+00:00,14.149999999999999,14.0,14.2,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2025-05-01 01:00:00+00:00,14.1,14.0,14.2,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2025-05-01 02:00:00+00:00,13.975,13.9,14.0,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2025-05-01 03:00:00+00:00,13.925,13.8,14.0,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2025-05-01 04:00:00+00:00,13.850000000000001,13.8,13.9,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2025-05-01 05:00:00+00:00,13.8,13.8,13.8,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2025-05-01 06:00:00+00:00,13.875,13.8,13.9,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2025-05-01 07:00:00+00:00,14.0,13.9,14.1,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2025-05-01 08:00:00+00:00,14.25,14.1,14.4,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2025-05-01 09:00:00+00:00,14.6,14.5,14.7,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2025-05-01 10:00:00+00:00,15.0,14.8,15.1,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2025-05-01 11:00:00+00:00,15.425,15.3,15.5,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2025-05-01 12:00:00+00:00,15.775,15.6,16.0,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2025-05-01 13:00:00+00:00,16.2,16.0,16.4,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2025-05-01 14:00:00+00:00,16.3,16.1,16.5,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2025-05-01 15:00:00+00:00,16.325,16.1,16.5,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2025-05-01 16:00:00+00:00,16.325,16.2,16.4,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2025-05-01 17:00:00+00:00,16.325,16.2,16.4,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2025-05-01 18:00:00+00:00,16.025,15.9,16.2,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2025-05-01 19:00:00+00:00,15.65,15.5,15.8,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2025-05-01 20:00:00+00:00,15.275,15.2,15.4,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2025-05-01 21:00:00+00:00,14.975,14.9,15.1,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2025-05-01 22:00:00+00:00,14.725,14.6,14.8,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2025-05-01 23:00:00+00:00,14.5,14.4,14.6,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2025-05-02 00:00:00+00:00,14.3,14.2,14.4,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2025-05-02 01:00:00+00:00,14.325000000000001,14.3,14.4,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2025-05-02 02:00:00+00:00,14.325000000000001,14.3,14.4,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2025-05-02 03:00:00+00:00,14.25,14.2,14.3,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2025-05-02 04:00:00+00:00,14.2,14.2,14.2,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2025-05-02 05:00:00+00:00,14.125,14.1,14.2,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2025-05-02 06:00:00+00:00,14.125,14.1,14.2,4,0,0,muenchen-himmelreichbruecke-16515005,degC
