timestamp,raw_value,raw_mean,raw_min,raw_max,samples,duplicate_count,conflict
2018-02-07T06Z,3.4,3.45,,3.5,4,,
2018-02-07T07Z,3.6,3.575,3.5,,4,,
2018-02-07T08Z,3.5,3.5,,,4,,
2018-02-07T09Z,3.5,3.5,,,4,,
2018-02-07T10Z,3.5,3.5,,,4,,
2018-02-07T11Z,3.5,3.525,,3.6,4,,
2018-02-07T12Z,3.5,3.575,,3.6,4,,
2018-02-07T13Z,3.6,3.55,3.5,,4,,
2018-02-07T14Z,3.5,3.5,,,4,,
2018-02-07T15Z,3.5,3.5,,,4,,
2018-02-07T16Z,3.5,3.5,,,4,,
2018-02-07T17Z,3.6,3.6,,,4,,
2018-02-07T18Z,3.6,3.6,,,4,,
2018-02-07T19Z,3.6,3.65,,3.7,4,,
2018-02-07T20Z,3.7,3.7,,,4,,
2018-02-07T21Z,3.6,3.6,3.5,3.7,4,,
2018-02-07T22Z,3.3,3.3,3.2,3.4,4,,
2018-02-07T23Z,3.3,3.25,3.2,,4,,
2018-02-08T00Z,3.2,3.1500000000000004,3.1,,4,,
2018-02-08T01Z,3.1,3.1,,,4,,
2018-02-08T02Z,3.1,3.1,,,4,,
2018-02-08T03Z,3.1,3.1,,,4,,
2018-02-08T04Z,3.1,3.1,,,4,,
2018-02-08T05Z,3.1,3.2,,3.3,4,,
2018-02-08T06Z,3.3,3.3,,,4,,
2018-02-08T07Z,3.3,3.325,,3.4,4,,
2018-02-08T08Z,3.5,3.575,,3.6,4,,
2018-02-08T09Z,3.6,3.625,,3.7,4,,
2018-02-08T10Z,3.7,3.625,3.6,,4,,
2018-02-08T11Z,3.5,3.575,,3.6,4,,
2018-02-08T12Z,3.6,3.675,,3.7,4,,
2018-02-08T13Z,3.7,3.725,,3.8,4,,
2018-02-08T14Z,3.8,3.775,3.7,,4,,
2018-02-08T15Z,3.8,3.8,,,4,,
2018-02-08T16Z,3.8,3.85,,3.9,4,,
2018-02-08T17Z,3.9,4.0,,4.1,4,,
2018-02-08T18Z,4.1,4.1,,,4,,
2018-02-08T19Z,4.1,4.1,,,4,,
2018-02-08T20Z,4.1,4.2,,4.4,4,,
2018-02-08T21Z,4.0,4.025,,4.1,4,,
2018-02-08T22Z,4.0,3.925,3.8,,4,,
2018-02-08T23Z,3.8,3.8,,,4,,
2018-02-09T00Z,3.8,3.8,,,4,,
2018-02-09T01Z,3.8,3.8,,,4,,
2018-02-09T02Z,3.8,3.8,,,4,,
2018-02-09T03Z,3.8,3.775,3.7,,4,,
2018-02-09T04Z,3.7,3.7,,,4,,
2018-02-09T05Z,3.7,3.7,,,4,,
2018-02-09T06Z,3.7,3.825,,4.0,4,,
2018-02-09T07Z,3.9,3.9,,,4,,
2018-02-09T08Z,3.9,3.875,3.8,,4,,
2018-02-09T09Z,3.8,3.8,,,4,,
2018-02-09T10Z,3.8,3.9,,4.0,4,,
2018-02-09T11Z,4.1,4.075,4.0,4.2,4,,
2018-02-09T12Z,4.0,4.0,,,4,,
2018-02-09T13Z,4.0,4.0,,,4,,
2018-02-09T14Z,4.0,4.025,,4.1,4,,
2018-02-09T15Z,4.0,4.074999999999999,,4.1,4,,
2018-02-09T16Z,4.1,4.1,,,4,,
2018-02-09T17Z,4.1,4.1,,,4,,
2018-02-09T18Z,4.1,4.1,,,4,,
2018-02-09T19Z,4.1,4.1,,,4,,
2018-02-09T20Z,4.1,4.1,,,4,,
2018-02-09T21Z,4.2,4.075,3.9,,4,,
2018-02-09T22Z,3.9,3.9,,,4,,
2018-02-09T23Z,3.9,3.9,,,4,,
2018-02-10T00Z,3.9,3.9,,,4,,
2018-02-10T01Z,3.9,3.825,3.8,,4,,
2018-02-10T02Z,3.8,3.8,,,4,,
2018-02-10T03Z,3.8,3.8,,,4,,
2018-02-10T04Z,3.8,3.75,3.7,,4,,
2018-02-10T05Z,3.7,3.7,,,4,,
2018-02-10T06Z,3.7,3.675,3.6,,4,,
2018-02-10T07Z,3.6,3.6,,,4,,
2018-02-10T08Z,3.6,3.6,,,4,,
2018-02-10T09Z,3.6,3.65,,3.7,4,,
2018-02-10T10Z,3.7,3.7,,,4,,
2018-02-10T11Z,3.7,3.75,,3.8,4,,
2018-02-10T12Z,3.8,3.825,,3.9,4,,
2018-02-10T13Z,3.9,3.9,,,4,,
2018-02-10T14Z,3.9,3.975,,4.0,4,,
2018-02-10T15Z,4.0,4.0,,,4,,
2018-02-10T16Z,4.1,4.1,,,4,,
2018-02-10T17Z,4.1,4.1,,,4,,
2018-02-10T18Z,4.1,4.1,,,4,,
2018-02-10T19Z,4.1,4.1,,,4,,
2018-02-10T20Z,4.1,4.15,,4.2,4,,
2018-02-10T21Z,4.1,4.1,,,4,,
2018-02-10T22Z,4.1,4.1,,,4,,
2018-02-10T23Z,4.1,4.1,,,4,,
2018-02-11T00Z,4.1,4.074999999999999,4.0,,4,,
2018-02-11T01Z,4.0,4.0,,,4,,
2018-02-11T02Z,4.0,4.0,,,4,,
2018-02-11T03Z,3.9,3.9,,,4,,
2018-02-11T04Z,3.9,3.9,,,4,,
2018-02-11T05Z,3.8,3.8,,,4,,
2018-02-11T06Z,3.8,3.725,3.7,,4,,
2018-02-11T07Z,3.7,3.7,,,4,,
2018-02-11T08Z,3.7,3.7,,,4,,
2018-02-11T09Z,3.8,3.75,3.7,,4,,
2018-02-11T10Z,3.8,3.8,,,4,,
2018-02-11T11Z,3.9,3.875,3.8,,4,,
2018-02-11T12Z,3.9,3.9,,,4,,
2018-02-11T13Z,3.9,3.95,,4.0,4,,
2018-02-11T14Z,4.0,4.025,,4.1,4,,
2018-02-11T15Z,4.1,4.1,,,4,,
2018-02-11T16Z,4.1,4.1,,,4,,
2018-02-11T17Z,4.2,4.2,,,4,,
2018-02-11T18Z,4.2,4.2,,,4,,
2018-02-11T19Z,4.2,4.275,,4.3,4,,
2018-02-11T20Z,4.3,4.3,,,4,,
2018-02-11T21Z,4.3,4.3,,,4,,
2018-02-11T22Z,4.3,4.3,,,4,,
2018-02-11T23Z,4.3,4.3,,,4,,
2018-02-12T00Z,4.3,4.3,,,4,,
2018-02-12T01Z,4.3,4.3,,,4,,
2018-02-12T02Z,4.3,4.3,,,4,,
2018-02-12T03Z,4.3,4.3,,,4,,
2018-02-12T04Z,4.2,4.2,,,4,,
2018-02-12T05Z,4.2,4.175,4.1,,4,,
2018-02-12T06Z,4.1,4.1,,,4,,
2018-02-12T07Z,4.1,4.074999999999999,4.0,,4,,
2018-02-12T08Z,4.0,4.0,,,4,,
2018-02-12T09Z,4.0,4.125,,4.3,4,,
2018-02-12T10Z,4.2,4.075,4.0,,4,,
2018-02-12T11Z,4.0,4.25,,4.5,4,,
2018-02-12T12Z,4.4,4.5,,4.6,4,,
2018-02-12T13Z,4.4,4.375,4.3,,4,,
2018-02-12T14Z,4.4,4.3,4.2,,4,,
2018-02-12T15Z,4.2,4.125,4.1,,4,,
2018-02-12T16Z,4.1,4.1,,,4,,
2018-02-12T17Z,4.2,4.15,4.1,,4,,
2018-02-12T18Z,4.1,4.175,,4.2,4,,
2018-02-12T19Z,4.2,4.2,,,4,,
2018-02-12T20Z,4.2,4.2,,,4,,
2018-02-12T21Z,4.2,4.125,4.1,,4,,
2018-02-12T22Z,4.1,4.074999999999999,4.0,,4,,
2018-02-12T23Z,4.0,4.0,,,4,,
2018-02-13T00Z,4.0,3.975,3.9,,4,,
2018-02-13T01Z,3.9,3.9,,,4,,
2018-02-13T02Z,3.9,3.9,,,4,,
2018-02-13T03Z,3.9,3.825,3.8,,4,,
2018-02-13T04Z,3.8,3.75,3.7,,4,,
2018-02-13T05Z,3.7,3.675,3.6,,4,,
2018-02-13T06Z,3.6,3.6,,,4,,
2018-02-13T07Z,3.6,3.525,3.5,,4,,
2018-02-13T08Z,3.5,3.425,3.4,,4,,
2018-02-13T09Z,3.4,3.475,,3.5,4,,
2018-02-13T10Z,3.5,3.5,,,4,,
2018-02-13T11Z,3.5,3.5,,,4,,
2018-02-13T12Z,3.5,3.575,,3.6,4,,
2018-02-13T13Z,3.6,3.525,3.5,,4,,
2018-02-13T14Z,3.6,3.65,,3.7,4,,
2018-02-13T15Z,3.7,3.65,3.6,,4,,
2018-02-13T16Z,3.6,3.6,,,4,,
2018-02-13T17Z,3.6,3.6,,,4,,
2018-02-13T18Z,3.6,3.675,,3.7,4,,
2018-02-13T19Z,3.7,3.675,3.6,,4,,
2018-02-13T20Z,3.6,3.575,3.5,,4,,
2018-02-13T21Z,3.5,3.5,,,4,,
2018-02-13T22Z,3.5,3.575,,3.7,4,,
2018-02-13T23Z,3.4,3.45,,3.5,4,,
2018-02-14T00Z,3.5,3.45,3.4,,4,,
2018-02-14T01Z,3.4,3.35,3.3,,4,,
2018-02-14T02Z,3.3,3.25,3.2,,4,,
2018-02-14T03Z,3.2,3.125,3.1,,4,,
2018-02-14T04Z,3.1,3.125,,3.2,4,,
2018-02-14T05Z,3.0,3.0,2.9,3.1,4,,
2018-02-14T06Z,2.9,2.825,2.7,,4,,
2018-02-14T07Z,2.7,2.775,,2.8,4,,
2018-02-14T08Z,2.8,2.8,,,4,,
2018-02-14T09Z,2.7,2.7,,,4,,
2018-02-14T10Z,2.8,2.8,,,4,,
2018-02-14T11Z,2.8,2.875,,2.9,4,,
2018-02-14T12Z,2.9,2.975,,3.0,4,,
2018-02-14T13Z,3.0,3.075,,3.1,4,,
2018-02-14T14Z,3.1,3.1,,,4,,
2018-02-14T15Z,3.1,3.1750000000000003,,3.2,4,,
2018-02-14T16Z,3.2,3.2,,,4,,
2018-02-14T17Z,3.2,3.225,,3.3,4,,
2018-02-14T18Z,3.3,3.3,,,4,,
2018-02-14T19Z,3.4,3.4,,,4,,
2018-02-14T20Z,3.4,3.375,3.3,,4,,
2018-02-14T21Z,3.2,3.2,,,4,,
2018-02-14T22Z,3.2,3.1750000000000003,3.1,,4,,
2018-02-14T23Z,3.4,3.15,3.0,,4,,
2018-02-15T00Z,3.0,2.9,2.8,,4,,
2018-02-15T01Z,2.8,2.75,2.7,,4,,
2018-02-15T02Z,2.7,2.625,2.6,,4,,
2018-02-15T03Z,2.6,2.525,2.5,,4,,
2018-02-15T04Z,2.5,2.45,2.4,,4,,
2018-02-15T05Z,2.4,2.375,2.3,,4,,
2018-02-15T06Z,2.3,2.25,2.2,,4,,
2018-02-15T07Z,2.2,2.1500000000000004,2.1,,4,,
2018-02-15T08Z,2.1,2.1,,,4,,
2018-02-15T09Z,2.1,2.1,,,4,,
2018-02-15T10Z,2.1,2.1750000000000003,,2.2,4,,
2018-02-15T11Z,2.2,2.275,,2.3,4,,
2018-02-15T12Z,2.3,2.325,,2.4,4,,
2018-02-15T13Z,2.4,2.45,,2.5,4,,
2018-02-15T14Z,2.5,2.575,,2.6,4,,
2018-02-15T15Z,2.6,2.6500000000000004,,2.7,4,,
2018-02-15T16Z,2.7,2.75,,2.8,4,,
2018-02-15T17Z,2.8,2.85,,2.9,4,,
2018-02-15T18Z,2.9,2.9,,,4,,
2018-02-15T19Z,3.0,3.0,,,4,,
2018-02-15T20Z,3.1,3.125,,3.2,4,,
2018-02-15T21Z,3.1,3.075,3.0,,4,,
2018-02-15T22Z,3.1,3.1,,,4,,
2018-02-15T23Z,3.0,3.025,,3.1,4,,
2018-02-16T00Z,3.0,3.075,,3.1,4,,
2018-02-16T01Z,3.1,3.125,,3.2,4,,
2018-02-16T02Z,3.0,3.0,,,4,,
2018-02-16T03Z,3.0,3.0,,,4,,
2018-02-16T04Z,3.0,3.0,,,4,,
2018-02-16T05Z,3.0,2.975,2.9,,4,,
2018-02-16T06Z,2.9,2.9,,,4,,
2018-02-16T07Z,3.0,3.0,,,4,,
2018-02-16T08Z,3.0,3.0,,,4,,
2018-02-16T09Z,3.0,3.075,,3.1,4,,
2018-02-16T10Z,3.1,3.125,,3.2,4,,
2018-02-16T11Z,3.2,3.2,,,4,,
2018-02-16T12Z,3.2,3.275,,3.3,4,,
2018-02-16T13Z,3.3,3.375,,3.4,4,,
2018-02-16T14Z,3.5,3.5,,,4,,
2018-02-16T15Z,3.6,3.6,,,4,,
2018-02-16T16Z,3.6,3.65,,3.7,4,,
2018-02-16T17Z,3.7,3.7,,,4,,
2018-02-16T18Z,3.7,3.7,,,4,,
2018-02-16T19Z,3.6,3.6,,,4,,
2018-02-16T20Z,3.5,3.475,3.4,,4,,
2018-02-16T21Z,3.4,3.325,3.3,,4,,
2018-02-16T22Z,3.2,3.1750000000000003,3.1,,4,,
2018-02-16T23Z,3.1,3.075,3.0,,4,,
2018-02-17T00Z,3.0,2.95,2.9,,4,,
2018-02-17T01Z,2.9,2.9,,,4,,
2018-02-17T02Z,2.9,2.9,,,4,,
2018-02-17T03Z,2.9,2.9,,,4,,
2018-02-17T04Z,2.9,2.925,,3.0,4,,
2018-02-17T05Z,3.0,3.0,,,4,,
2018-02-17T06Z,3.0,3.0,,,4,,
2018-02-17T07Z,3.0,3.0,,,4,,
2018-02-17T08Z,3.1,3.1,,,4,,
2018-02-17T09Z,3.1,3.1,,,4,,
2018-02-17T10Z,3.1,3.1500000000000004,,3.2,4,,
2018-02-17T11Z,3.2,3.2,,,4,,
2018-02-17T12Z,3.2,3.2,,,4,,
2018-02-17T13Z,3.2,3.2,,,4,,
2018-02-17T14Z,3.2,3.2,,,4,,
2018-02-17T15Z,3.2,3.2,,,4,,
2018-02-17T16Z,3.2,3.2,,,4,,
2018-02-17T17Z,3.2,3.275,,3.3,4,,
2018-02-17T18Z,3.3,3.325,,3.4,4,,
2018-02-17T19Z,3.4,3.4,,,4,,
2018-02-17T20Z,3.4,3.4,,,4,,
2018-02-17T21Z,3.5,3.375,3.3,,4,,
2018-02-17T22Z,3.2,3.2,,,4,,
2018-02-17T23Z,3.2,3.2,,,4,,
2018-02-18T00Z,3.2,3.225,,3.3,4,,
2018-02-18T01Z,3.2,3.25,,3.3,4,,
2018-02-18T02Z,3.3,3.3,,,4,,
2018-02-18T03Z,3.3,3.3,,,4,,
2018-02-18T04Z,3.3,3.3,,,4,,
2018-02-18T05Z,3.3,3.3,,,4,,
2018-02-18T06Z,3.3,3.3,,,4,,
2018-02-18T07Z,3.3,3.325,,3.4,4,,
2018-02-18T08Z,3.4,3.4,,,4,,
2018-02-18T09Z,3.4,3.4,,,4,,
2018-02-18T10Z,3.5,3.5,,,4,,
2018-02-18T11Z,3.5,3.5,,,4,,
2018-02-18T12Z,3.5,3.5,,,4,,
2018-02-18T13Z,3.5,3.55,,3.6,4,,
2018-02-18T14Z,3.6,3.6,,,4,,
2018-02-18T15Z,3.6,3.625,,3.7,4,,
2018-02-18T16Z,3.7,3.7,,,4,,
2018-02-18T17Z,3.7,3.7,,,4,,
2018-02-18T18Z,3.6,3.675,,3.7,4,,
2018-02-18T19Z,3.7,3.7,,,4,,
2018-02-18T20Z,3.7,3.7,,,4,,
2018-02-18T21Z,3.7,3.675,3.6,,4,,
2018-02-18T22Z,3.6,3.6,,,4,,
2018-02-18T23Z,3.6,3.525,3.5,,4,,
2018-02-19T00Z,3.5,3.5,,,4,,
2018-02-19T01Z,3.5,3.5,,,4,,
2018-02-19T02Z,3.5,3.475,3.4,,4,,
2018-02-19T03Z,3.4,3.4,,,4,,
2018-02-19T04Z,3.4,3.375,3.3,,4,,
2018-02-19T05Z,3.4,3.375,3.3,,4,,
2018-02-19T06Z,3.3,3.45,,3.7,4,,
2018-02-19T07Z,3.8,3.65,3.5,,4,,
2018-02-19T08Z,3.5,3.5,,,4,,
2018-02-19T09Z,3.5,3.5,,,4,,
2018-02-19T10Z,3.5,3.5,,,4,,
2018-02-19T11Z,3.5,3.55,,3.6,4,,
2018-02-19T12Z,3.6,3.625,,3.7,4,,
2018-02-19T13Z,3.7,3.7,,,4,,
2018-02-19T14Z,3.7,3.675,3.6,,4,,
2018-02-19T15Z,3.7,3.75,,3.8,4,,
2018-02-19T16Z,3.8,3.8,,,4,,
2018-02-19T17Z,3.8,3.75,3.7,,4,,
2018-02-19T18Z,3.8,3.825,,3.9,4,,
2018-02-19T19Z,3.9,3.9,,,4,,
2018-02-19T20Z,3.9,3.95,3.8,4.1,4,,
2018-02-19T21Z,3.7,3.625,3.6,,4,,
2018-02-19T22Z,3.6,3.575,3.5,,4,,
2018-02-19T23Z,3.6,3.466666666666667,3.4,,3,,
2018-02-20T00Z,3.4,3.375,3.3,,4,,
2018-02-20T01Z,3.3,3.3,,,4,,
2018-02-20T02Z,3.3,3.3,,,4,,
2018-02-20T03Z,3.3,3.225,3.2,,4,,
2018-02-20T04Z,3.2,3.2,,,4,,
2018-02-20T05Z,3.2,3.2,,,4,,
2018-02-20T06Z,3.2,3.35,,3.5,4,,
2018-02-20T07Z,3.4,3.4,,,4,,
2018-02-20T08Z,3.4,3.375,3.3,,4,,
2018-02-20T09Z,3.4,3.4,,,4,,
2018-02-20T10Z,3.4,3.4,,,4,,
2018-02-20T11Z,3.5,3.5,,,4,,
2018-02-20T12Z,3.5,3.575,,3.6,4,,
2018-02-20T13Z,3.6,3.6,,,4,,
2018-02-20T14Z,3.6,3.6,,,4,,
2018-02-20T15Z,3.6,3.675,,3.7,4,,
2018-02-20T16Z,3.6,3.65,,3.7,4,,
2018-02-20T17Z,3.6,3.65,,3.7,4,,
2018-02-20T18Z,3.7,3.7,,,4,,
2018-02-20T19Z,3.7,3.675,3.6,,4,,
2018-02-20T20Z,3.6,3.6,,,4,,
2018-02-20T21Z,3.6,3.575,3.5,3.7,4,,
2018-02-20T22Z,3.5,3.475,3.4,,4,,
2018-02-20T23Z,3.3,3.3,,,4,,
2018-02-21T00Z,3.3,3.3,,,4,,
2018-02-21T01Z,3.3,3.225,3.2,,4,,
2018-02-21T02Z,3.2,3.2,,,4,,
2018-02-21T03Z,3.2,3.2,,,4,,
2018-02-21T04Z,3.2,3.2,,,4,,
2018-02-21T05Z,3.2,3.1750000000000003,3.1,,4,,
2018-02-21T06Z,3.1,3.25,,3.4,4,,
2018-02-21T07Z,3.3,3.225,3.2,,4,,
2018-02-21T08Z,3.2,3.2,,,4,,
2018-02-21T09Z,3.2,3.25,,3.3,4,,
2018-02-21T10Z,3.3,3.375,,3.4,4,,
2018-02-21T11Z,3.5,3.5,,,4,,
2018-02-21T12Z,3.8,3.85,,4.0,4,,
2018-02-21T13Z,3.7,3.75,,3.8,4,,
2018-02-21T14Z,3.8,3.875,,3.9,4,,
2018-02-21T15Z,3.9,3.9,,,4,,
2018-02-21T16Z,3.9,3.95,,4.0,4,,
2018-02-21T17Z,3.9,4.0,,4.1,4,,
2018-02-21T18Z,4.1,4.05,4.0,,4,,
2018-02-21T19Z,4.0,4.0,,,4,,
2018-02-21T20Z,4.0,4.0,,,4,,
2018-02-21T21Z,4.0,3.975,3.8,4.1,4,,
2018-02-21T22Z,3.7,3.725,3.6,3.8,4,,
2018-02-21T23Z,3.5,3.5,,,4,,
2018-02-22T00Z,3.5,3.425,3.4,,4,,
2018-02-22T01Z,3.3,3.275,3.2,,4,,
2018-02-22T02Z,3.2,3.2,,,4,,
2018-02-22T03Z,3.2,3.2,,,4,,
2018-02-22T04Z,3.2,3.125,3.1,,4,,
2018-02-22T05Z,3.1,3.1,,,4,,
2018-02-22T06Z,3.0,3.15,,3.3,4,,
2018-02-22T07Z,3.3,3.3,,,4,,
2018-02-22T08Z,3.3,3.3,,,4,,
2018-02-22T09Z,3.3,3.3,,,4,,
2018-02-22T10Z,3.3,3.275,3.2,,4,,
2018-02-22T11Z,3.2,3.2,,,4,,
2018-02-22T12Z,3.2,3.225,,3.3,4,,
2018-02-22T13Z,3.3,3.3,,,4,,
2018-02-22T14Z,3.3,3.3,,,4,,
2018-02-22T15Z,3.3,3.3,,,4,,
2018-02-22T16Z,3.3,3.3,,,4,,
2018-02-22T17Z,3.3,3.275,3.2,,4,,
