timestamp,raw_value,raw_min,raw_max,samples,duplicate_count,conflict,station,unit
2024-07-01 00:00:00+00:00,16.625,16.6,16.7,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-01 01:00:00+00:00,16.525,16.5,16.6,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-01 02:00:00+00:00,16.424999999999997,16.4,16.5,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-01 03:00:00+00:00,16.3,16.2,16.4,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-01 04:00:00+00:00,16.2,16.2,16.2,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-01 05:00:00+00:00,16.15,16.1,16.2,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-01 06:00:00+00:00,16.1,16.1,16.1,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-01 07:00:00+00:00,16.025,16.0,16.1,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-01 08:00:00+00:00,15.925,15.9,16.0,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-01 09:00:00+00:00,15.875,15.8,15.9,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-01 10:00:00+00:00,15.8,15.8,15.8,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-01 11:00:00+00:00,15.8,15.8,15.8,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-01 12:00:00+00:00,15.9,15.9,15.9,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-01 13:00:00+00:00,16.0,16.0,16.0,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-01 14:00:00+00:00,16.075000000000003,16.0,16.1,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-01 15:00:00+00:00,16.1,16.1,16.1,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-01 16:00:00+00:00,16.1,16.1,16.1,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-01 17:00:00+00:00,16.15,16.1,16.2,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-01 18:00:00+00:00,16.2,16.2,16.2,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-01 19:00:00+00:00,16.3,16.3,16.3,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-01 20:00:00+00:00,16.3,16.3,16.3,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-01 21:00:00+00:00,16.3,16.3,16.3,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-01 22:00:00+00:00,16.175,16.1,16.2,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-01 23:00:00+00:00,16.025,16.0,16.1,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-02 00:00:00+00:00,15.925,15.9,16.0,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-02 01:00:00+00:00,15.875,15.8,15.9,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-02 02:00:00+00:00,15.825000000000001,15.8,15.9,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-02 03:00:00+00:00,15.7,15.6,15.8,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-02 04:00:00+00:00,15.625,15.6,15.7,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-02 05:00:00+00:00,15.55,15.5,15.6,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-02 06:00:00+00:00,15.5,15.5,15.5,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-02 07:00:00+00:00,15.5,15.5,15.5,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-02 08:00:00+00:00,15.5,15.5,15.5,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-02 09:00:00+00:00,15.55,15.5,15.6,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-02 10:00:00+00:00,15.649999999999999,15.6,15.7,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-02 11:00:00+00:00,15.7,15.7,15.7,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-02 12:00:00+00:00,15.625,15.6,15.7,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-02 13:00:00+00:00,15.75,15.7,15.8,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-02 14:00:00+00:00,15.850000000000001,15.8,15.9,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-02 15:00:00+00:00,15.775,15.7,15.8,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-02 16:00:00+00:00,15.674999999999999,15.6,15.7,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-02 17:00:00+00:00,15.575,15.5,15.6,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-02 18:00:00+00:00,15.4,15.3,15.5,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-02 19:00:00+00:00,15.3,15.3,15.3,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-02 20:00:00+00:00,15.3,15.3,15.3,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-02 21:00:00+00:00,15.225,15.2,15.3,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-02 22:00:00+00:00,15.2,15.2,15.2,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-02 23:00:00+00:00,15.149999999999999,15.1,15.2,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2024-07-03 00:00:00+00:00,15.1,15.1,15.1,4,0,0,muenchen-himmelreichbruecke-16515005,degC
