timestamp,raw_value,raw_mean,raw_min,raw_max,samples,duplicate_count,conflict,station,unit
2017-01-01 00:00:00+00:00,3.0,3.025,3.0,3.1,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2017-01-01 01:00:00+00:00,3.0,3.0,3.0,3.0,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2017-01-01 02:00:00+00:00,3.0,3.025,3.0,3.1,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2017-01-01 03:00:00+00:00,3.3,3.1,3.0,3.3,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2017-01-01 04:00:00+00:00,3.0,3.0,3.0,3.0,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2017-01-01 05:00:00+00:00,3.0,2.925,2.9,3.0,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2017-01-01 06:00:00+00:00,2.9,2.9,2.9,2.9,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2017-01-01 07:00:00+00:00,2.9,2.8499999999999996,2.8,2.9,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2017-01-01 08:00:00+00:00,2.8,2.8,2.8,2.8,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2017-01-01 09:00:00+00:00,2.8,2.8,2.8,2.8,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2017-01-01 10:00:00+00:00,2.8,2.8249999999999997,2.8,2.9,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2017-01-01 11:00:00+00:00,2.9,2.925,2.9,3.0,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2017-01-01 12:00:00+00:00,3.0,3.0,3.0,3.0,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2017-01-01 13:00:00+00:00,3.0,3.0,3.0,3.0,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2017-01-01 14:00:00+00:00,3.0,3.0,3.0,3.0,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2017-01-01 15:00:00+00:00,3.0,3.0,3.0,3.0,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2017-01-01 16:00:00+00:00,3.2,3.225,3.1,3.4,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2017-01-01 17:00:00+00:00,3.0,2.9,2.8,3.0,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2017-01-01 18:00:00+00:00,2.8,2.8,2.8,2.8,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2017-01-01 19:00:00+00:00,2.8,2.8,2.8,2.8,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2017-01-01 20:00:00+00:00,2.8,2.8,2.8,2.8,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2017-01-01 21:00:00+00:00,2.8,2.8,2.8,2.8,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2017-01-01 22:00:00+00:00,2.8,2.8,2.8,2.8,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2017-01-01 23:00:00+00:00,2.7,2.7,2.7,2.7,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2017-01-02 00:00:00+00:00,2.7,2.7,2.7,2.7,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2017-01-02 01:00:00+00:00,2.7,2.7,2.7,2.7,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2017-01-02 02:00:00+00:00,2.7,2.7,2.7,2.7,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2017-01-02 03:00:00+00:00,2.7,2.7,2.7,2.7,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2017-01-02 04:00:00+00:00,2.7,2.775,2.7,2.8,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2017-01-02 05:00:00+00:00,2.8,2.8,2.8,2.8,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2017-01-02 06:00:00+00:00,2.8,2.8,2.8,2.8,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2017-01-02 07:00:00+00:00,2.8,2.8499999999999996,2.8,2.9,4,0,0,muenchen-himmelreichbruecke-16515005,degC
