timestamp,raw_value,raw_min,raw_max,samples,duplicate_count,conflict,source_id
2019-04-01T00Z,1020.0,,,1,,,46586
2019-04-01T01Z,1019.8,,,1,,,46586
2019-04-01T02Z,1019.9,,,1,,,46586
2019-04-01T03Z,1020.0,,,1,,,46586
2019-04-01T04Z,1020.2,,,1,,,46586
2019-04-01T05Z,1020.2,,,1,,,46586
2019-04-01T06Z,1020.3,,,1,,,46586
2019-04-01T07Z,1020.2,,,1,,,46586
2019-04-01T08Z,1019.7,,,1,,,46586
2019-04-01T09Z,1019.5,,,1,,,46586
2019-04-01T10Z,1018.9,,,1,,,46586
2019-04-01T11Z,1018.3,,,1,,,46586
2019-04-01T12Z,1017.5,,,1,,,46586
2019-04-01T13Z,1016.6,,,1,,,46586
2019-04-01T14Z,1015.9,,,1,,,46586
2019-04-01T15Z,1015.3,,,1,,,46586
2019-04-01T16Z,1014.9,,,1,,,46586
2019-04-01T17Z,1014.9,,,1,,,46586
2019-04-01T18Z,1015.2,,,1,,,46586
2019-04-01T19Z,1015.9,,,1,,,46586
2019-04-01T20Z,1016.1,,,1,,,46586
2019-04-01T21Z,1016.3,,,1,,,46586
2019-04-01T22Z,1016.2,,,1,,,46586
2019-04-01T23Z,1015.9,,,1,,,46586
2019-04-02T00Z,1015.9,,,1,,,46586
2019-04-02T01Z,1015.8,,,1,,,46586
2019-04-02T02Z,1015.7,,,1,,,46586
2019-04-02T03Z,1015.6,,,1,,,46586
2019-04-02T04Z,1015.5,,,1,,,46586
2019-04-02T05Z,1015.0,,,1,,,46586
2019-04-02T06Z,1014.8,,,1,,,46586
2019-04-02T07Z,1013.7,,,1,,,46586
2019-04-02T08Z,1012.8,,,1,,,46586
2019-04-02T09Z,1012.0,,,1,,,46586
2019-04-02T10Z,1011.0,,,1,,,46586
2019-04-02T11Z,1010.0,,,1,,,46586
2019-04-02T12Z,1008.9,,,1,,,46586
2019-04-02T13Z,1007.8,,,1,,,46586
2019-04-02T14Z,1006.9,,,1,,,46586
2019-04-02T15Z,1006.4,,,1,,,46586
2019-04-02T16Z,1005.8,,,1,,,46586
2019-04-02T17Z,1005.8,,,1,,,46586
2019-04-02T18Z,1005.9,,,1,,,46586
2019-04-02T19Z,1006.1,,,1,,,46586
2019-04-02T20Z,1006.3,,,1,,,46586
2019-04-02T21Z,1006.0,,,1,,,46586
2019-04-02T22Z,1006.1,,,1,,,46586
2019-04-02T23Z,1006.2,,,1,,,46586
2019-04-03T00Z,1006.5,,,1,,,46586
2019-04-03T01Z,1006.2,,,1,,,46586
2019-04-03T02Z,1005.6,,,1,,,46586
2019-04-03T03Z,1005.5,,,1,,,46586
2019-04-03T04Z,1005.1,,,1,,,46586
2019-04-03T05Z,1005.3,,,1,,,46586
2019-04-03T06Z,1004.8,,,1,,,46586
2019-04-03T07Z,1004.5,,,1,,,46586
2019-04-03T08Z,1004.0,,,1,,,46586
2019-04-03T09Z,1003.0,,,1,,,46586
2019-04-03T10Z,1002.0,,,1,,,46586
2019-04-03T11Z,1000.5,,,1,,,46586
2019-04-03T12Z,999.2,,,1,,,46586
2019-04-03T13Z,997.9,,,1,,,46586
2019-04-03T14Z,997.1,,,1,,,46586
2019-04-03T15Z,996.9,,,1,,,46586
2019-04-03T16Z,996.7,,,1,,,46586
