timestamp,raw_value,raw_min,raw_max,samples,duplicate_count,conflict,source_id,station,unit
2022-11-01 00:00:00+00:00,1018.1,1018.1,1018.1,1,0,0,46586,03379,hPa
2022-11-01 01:00:00+00:00,1018.4,1018.4,1018.4,1,0,0,46586,03379,hPa
2022-11-01 02:00:00+00:00,1018.2,1018.2,1018.2,1,0,0,46586,03379,hPa
2022-11-01 03:00:00+00:00,1018.2,1018.2,1018.2,1,0,0,46586,03379,hPa
2022-11-01 04:00:00+00:00,1018.8,1018.8,1018.8,1,0,0,46586,03379,hPa
2022-11-01 05:00:00+00:00,1019.6,1019.6,1019.6,1,0,0,46586,03379,hPa
2022-11-01 06:00:00+00:00,1019.9,1019.9,1019.9,1,0,0,46586,03379,hPa
2022-11-01 07:00:00+00:00,1020.9,1020.9,1020.9,1,0,0,46586,03379,hPa
2022-11-01 08:00:00+00:00,1021.1,1021.1,1021.1,1,0,0,46586,03379,hPa
2022-11-01 09:00:00+00:00,1020.6,1020.6,1020.6,1,0,0,46586,03379,hPa
2022-11-01 10:00:00+00:00,1020.1,1020.1,1020.1,1,0,0,46586,03379,hPa
2022-11-01 11:00:00+00:00,1020.3,1020.3,1020.3,1,0,0,46586,03379,hPa
2022-11-01 12:00:00+00:00,1020.1,1020.1,1020.1,1,0,0,46586,03379,hPa
2022-11-01 13:00:00+00:00,1020.3,1020.3,1020.3,1,0,0,46586,03379,hPa
2022-11-01 14:00:00+00:00,1020.4,1020.4,1020.4,1,0,0,46586,03379,hPa
2022-11-01 15:00:00+00:00,1020.5,1020.5,1020.5,1,0,0,46586,03379,hPa
2022-11-01 16:00:00+00:00,1020.8,1020.8,1020.8,1,0,0,46586,03379,hPa
2022-11-01 17:00:00+00:00,1021.5,1021.5,1021.5,1,0,0,46586,03379,hPa
2022-11-01 18:00:00+00:00,1022.2,1022.2,1022.2,1,0,0,46586,03379,hPa
2022-11-01 19:00:00+00:00,1022.5,1022.5,1022.5,1,0,0,46586,03379,hPa
2022-11-01 20:00:00+00:00,1022.5,1022.5,1022.5,1,0,0,46586,03379,hPa
2022-11-01 21:00:00+00:00,1023.3,1023.3,1023.3,1,0,0,46586,03379,hPa
2022-11-01 22:00:00+00:00,1023.7,1023.7,1023.7,1,0,0,46586,03379,hPa
2022-11-01 23:00:00+00:00,1023.6,1023.6,1023.6,1,0,0,46586,03379,hPa
2022-11-02 00:00:00+00:00,1023.9,1023.9,1023.9,1,0,0,46586,03379,hPa
2022-11-02 01:00:00+00:00,1024.3,1024.3,1024.3,1,0,0,46586,03379,hPa
2022-11-02 02:00:00+00:00,1024.0,1024.0,1024.0,1,0,0,46586,03379,hPa
2022-11-02 03:00:00+00:00,1024.3,1024.3,1024.3,1,0,0,46586,03379,hPa
2022-11-02 04:00:00+00:00,1024.7,1024.7,1024.7,1,0,0,46586,03379,hPa
2022-11-02 05:00:00+00:00,1024.7,1024.7,1024.7,1,0,0,46586,03379,hPa
2022-11-02 06:00:00+00:00,1024.8,1024.8,1024.8,1,0,0,46586,03379,hPa
2022-11-02 07:00:00+00:00,1025.3,1025.3,1025.3,1,0,0,46586,03379,hPa
2022-11-02 08:00:00+00:00,1025.3,1025.3,1025.3,1,0,0,46586,03379,hPa
2022-11-02 09:00:00+00:00,1025.2,1025.2,1025.2,1,0,0,46586,03379,hPa
2022-11-02 10:00:00+00:00,1025.4,1025.4,1025.4,1,0,0,46586,03379,hPa
2022-11-02 11:00:00+00:00,1025.59,1025.59,1025.59,1,0,0,46586,03379,hPa
2022-11-02 12:00:00+00:00,1025.5,1025.5,1025.5,1,0,0,46586,03379,hPa
2022-11-02 13:00:00+00:00,1025.3,1025.3,1025.3,1,0,0,46586,03379,hPa
2022-11-02 14:00:00+00:00,1025.0,1025.0,1025.0,1,0,0,46586,03379,hPa
2022-11-02 15:00:00+00:00,1024.8,1024.8,1024.8,1,0,0,46586,03379,hPa
2022-11-02 16:00:00+00:00,1025.0,1025.0,1025.0,1,0,0,46586,03379,hPa
2022-11-02 17:00:00+00:00,1025.3,1025.3,1025.3,1,0,0,46586,03379,hPa
2022-11-02 18:00:00+00:00,1025.59,1025.59,1025.59,1,0,0,46586,03379,hPa
2022-11-02 19:00:00+00:00,1025.09,1025.09,1025.09,1,0,0,46586,03379,hPa
2022-11-02 20:00:00+00:00,1024.7,1024.7,1024.7,1,0,0,46586,03379,hPa
2022-11-02 21:00:00+00:00,1024.4,1024.4,1024.4,1,0,0,46586,03379,hPa
2022-11-02 22:00:00+00:00,1024.2,1024.2,1024.2,1,0,0,46586,03379,hPa
