timestamp,raw_value,raw_min,raw_max,samples,duplicate_count,conflict,source_id
2016-05-01T00Z,1010.8,,,1,,,46586
2016-05-01T01Z,1011.5,,,1,,,46586
2016-05-01T02Z,1011.7,,,1,,,46586
2016-05-01T03Z,1012.1,,,1,,,46586
2016-05-01T04Z,1012.1,,,1,,,46586
2016-05-01T05Z,1012.8,,,1,,,46586
2016-05-01T06Z,1013.5,,,1,,,46586
2016-05-01T07Z,1013.7,,,1,,,46586
2016-05-01T08Z,1013.8,,,1,,,46586
2016-05-01T09Z,1014.7,,,1,,,46586
2016-05-01T10Z,1014.8,,,1,,,46586
2016-05-01T11Z,1015.4,,,1,,,46586
2016-05-01T12Z,1015.8,,,1,,,46586
2016-05-01T13Z,1016.2,,,1,,,46586
2016-05-01T14Z,1016.3,,,1,,,46586
2016-05-01T15Z,1017.3,,,1,,,46586
2016-05-01T16Z,1018.8,,,1,,,46586
2016-05-01T17Z,1019.3,,,1,,,46586
2016-05-01T18Z,1020.0,,,1,,,46586
2016-05-01T19Z,1020.4,,,1,,,46586
2016-05-01T20Z,1021.0,,,1,,,46586
2016-05-01T21Z,1021.1,,,1,,,46586
2016-05-01T22Z,1021.2,,,1,,,46586
2016-05-01T23Z,1021.2,,,1,,,46586
2016-05-02T00Z,1021.1,,,1,,,46586
2016-05-02T01Z,1021.2,,,1,,,46586
2016-05-02T02Z,1021.3,,,1,,,46586
2016-05-02T03Z,1021.9,,,1,,,46586
2016-05-02T04Z,1022.1,,,1,,,46586
2016-05-02T05Z,1022.4,,,1,,,46586
2016-05-02T06Z,1022.5,,,1,,,46586
2016-05-02T07Z,1022.3,,,1,,,46586
2016-05-02T08Z,1022.1,,,1,,,46586
2016-05-02T09Z,1021.7,,,1,,,46586
2016-05-02T10Z,1020.9,,,1,,,46586
2016-05-02T11Z,1020.3,,,1,,,46586
2016-05-02T12Z,1019.8,,,1,,,46586
2016-05-02T13Z,1019.5,,,1,,,46586
2016-05-02T14Z,1018.9,,,1,,,46586
2016-05-02T15Z,1018.8,,,1,,,46586
2016-05-02T16Z,1018.6,,,1,,,46586
2016-05-02T17Z,1018.4,,,1,,,46586
2016-05-02T18Z,1018.6,,,1,,,46586
2016-05-02T19Z,1019.2,,,1,,,46586
2016-05-02T20Z,1019.7,,,1,,,46586
2016-05-02T21Z,1019.5,,,1,,,46586
2016-05-02T22Z,1019.4,,,1,,,46586
2016-05-02T23Z,1019.7,,,1,,,46586
2016-05-03T00Z,1019.7,,,1,,,46586
2016-05-03T01Z,1019.4,,,1,,,46586
2016-05-03T02Z,1019.1,,,1,,,46586
2016-05-03T03Z,1019.3,,,1,,,46586
2016-05-03T04Z,1019.2,,,1,,,46586
2016-05-03T05Z,1019.2,,,1,,,46586
2016-05-03T06Z,1019.1,,,1,,,46586
2016-05-03T07Z,1018.8,,,1,,,46586
2016-05-03T08Z,1018.2,,,1,,,46586
2016-05-03T09Z,1017.6,,,1,,,46586
2016-05-03T10Z,1017.7,,,1,,,46586
2016-05-03T11Z,1016.6,,,1,,,46586
2016-05-03T12Z,1016.7,,,1,,,46586
2016-05-03T13Z,1017.4,,,1,,,46586
2016-05-03T14Z,1016.8,,,1,,,46586
2016-05-03T15Z,1017.4,,,1,,,46586
2016-05-03T16Z,1019.9,,,1,,,46586
2016-05-03T17Z,1020.3,,,1,,,46586
2016-05-03T18Z,1021.3,,,1,,,46586
2016-05-03T19Z,1022.3,,,1,,,46586
2016-05-03T20Z,1023.3,,,1,,,46586
2016-05-03T21Z,1024.09,,,1,,,46586
2016-05-03T22Z,1024.9,,,1,,,46586
2016-05-03T23Z,1025.5,,,1,,,46586
2016-05-04T00Z,1025.8,,,1,,,46586
2016-05-04T01Z,1026.2,,,1,,,46586
2016-05-04T02Z,1026.4,,,1,,,46586
2016-05-04T03Z,1026.8,,,1,,,46586
2016-05-04T04Z,1027.2,,,1,,,46586
2016-05-04T05Z,1027.59,,,1,,,46586
2016-05-04T06Z,1027.8,,,1,,,46586
2016-05-04T07Z,1027.7,,,1,,,46586
2016-05-04T08Z,1027.5,,,1,,,46586
2016-05-04T09Z,1027.2,,,1,,,46586
2016-05-04T10Z,1026.9,,,1,,,46586
2016-05-04T11Z,1026.8,,,1,,,46586
2016-05-04T12Z,1026.59,,,1,,,46586
2016-05-04T13Z,1025.8,,,1,,,46586
2016-05-04T14Z,1025.2,,,1,,,46586
2016-05-04T15Z,1025.4,,,1,,,46586
2016-05-04T16Z,1025.4,,,1,,,46586
2016-05-04T17Z,1025.0,,,1,,,46586
2016-05-04T18Z,1025.7,,,1,,,46586
2016-05-04T19Z,1026.4,,,1,,,46586
2016-05-04T20Z,1027.09,,,1,,,46586
2016-05-04T21Z,1027.8,,,1,,,46586
2016-05-04T22Z,1027.7,,,1,,,46586
2016-05-04T23Z,1027.8,,,1,,,46586
2016-05-05T00Z,1027.59,,,1,,,46586
2016-05-05T01Z,1027.59,,,1,,,46586
2016-05-05T02Z,1027.5,,,1,,,46586
2016-05-05T03Z,1027.4,,,1,,,46586
2016-05-05T04Z,1027.59,,,1,,,46586
2016-05-05T05Z,1027.4,,,1,,,46586
2016-05-05T06Z,1026.7,,,1,,,46586
2016-05-05T07Z,1026.0,,,1,,,46586
2016-05-05T08Z,1025.09,,,1,,,46586
2016-05-05T09Z,1024.5,,,1,,,46586
2016-05-05T10Z,1024.4,,,1,,,46586
2016-05-05T11Z,1023.6,,,1,,,46586
2016-05-05T12Z,1022.9,,,1,,,46586
2016-05-05T13Z,1022.1,,,1,,,46586
2016-05-05T14Z,1020.9,,,1,,,46586
2016-05-05T15Z,1020.7,,,1,,,46586
2016-05-05T16Z,1020.3,,,1,,,46586
2016-05-05T17Z,1019.9,,,1,,,46586
2016-05-05T18Z,1020.0,,,1,,,46586
2016-05-05T19Z,1020.2,,,1,,,46586
2016-05-05T20Z,1020.3,,,1,,,46586
2016-05-05T21Z,1020.4,,,1,,,46586
2016-05-05T22Z,1020.0,,,1,,,46586
2016-05-05T23Z,1020.0,,,1,,,46586
2016-05-06T00Z,1019.7,,,1,,,46586
2016-05-06T01Z,1019.4,,,1,,,46586
2016-05-06T02Z,1019.5,,,1,,,46586
2016-05-06T03Z,1019.5,,,1,,,46586
2016-05-06T04Z,1019.4,,,1,,,46586
2016-05-06T05Z,1019.3,,,1,,,46586
2016-05-06T06Z,1019.0,,,1,,,46586
2016-05-06T07Z,1018.3,,,1,,,46586
2016-05-06T08Z,1017.8,,,1,,,46586
2016-05-06T09Z,1017.1,,,1,,,46586
2016-05-06T10Z,1016.4,,,1,,,46586
2016-05-06T11Z,1015.5,,,1,,,46586
2016-05-06T12Z,1014.5,,,1,,,46586
2016-05-06T13Z,1013.7,,,1,,,46586
2016-05-06T14Z,1012.9,,,1,,,46586
2016-05-06T15Z,1012.2,,,1,,,46586
2016-05-06T16Z,1011.9,,,1,,,46586
2016-05-06T17Z,1011.7,,,1,,,46586
2016-05-06T18Z,1011.8,,,1,,,46586
2016-05-06T19Z,1012.3,,,1,,,46586
2016-05-06T20Z,1013.0,,,1,,,46586
2016-05-06T21Z,1013.0,,,1,,,46586
2016-05-06T22Z,1013.1,,,1,,,46586
2016-05-06T23Z,1013.1,,,1,,,46586
2016-05-07T00Z,1013.4,,,1,,,46586
2016-05-07T01Z,1013.7,,,1,,,46586
2016-05-07T02Z,1013.7,,,1,,,46586
2016-05-07T03Z,1013.8,,,1,,,46586
2016-05-07T04Z,1013.9,,,1,,,46586
2016-05-07T05Z,1014.0,,,1,,,46586
2016-05-07T06Z,1013.5,,,1,,,46586
2016-05-07T07Z,1013.0,,,1,,,46586
2016-05-07T08Z,1012.3,,,1,,,46586
2016-05-07T09Z,1012.0,,,1,,,46586
2016-05-07T10Z,1011.6,,,1,,,46586
2016-05-07T11Z,1010.9,,,1,,,46586
2016-05-07T12Z,1010.3,,,1,,,46586
2016-05-07T13Z,1009.8,,,1,,,46586
2016-05-07T14Z,1009.2,,,1,,,46586
2016-05-07T15Z,1008.6,,,1,,,46586
2016-05-07T16Z,1008.5,,,1,,,46586
2016-05-07T17Z,1008.6,,,1,,,46586
2016-05-07T18Z,1009.2,,,1,,,46586
2016-05-07T19Z,1009.8,,,1,,,46586
2016-05-07T20Z,1010.3,,,1,,,46586
2016-05-07T21Z,1010.8,,,1,,,46586
2016-05-07T22Z,1010.9,,,1,,,46586
2016-05-07T23Z,1011.3,,,1,,,46586
2016-05-08T00Z,1011.6,,,1,,,46586
2016-05-08T01Z,1011.7,,,1,,,46586
2016-05-08T02Z,1012.1,,,1,,,46586
2016-05-08T03Z,1012.3,,,1,,,46586
2016-05-08T04Z,1012.8,,,1,,,46586
2016-05-08T05Z,1012.8,,,1,,,46586
2016-05-08T06Z,1012.7,,,1,,,46586
2016-05-08T07Z,1012.4,,,1,,,46586
2016-05-08T08Z,1012.0,,,1,,,46586
2016-05-08T09Z,1011.9,,,1,,,46586
2016-05-08T10Z,1011.2,,,1,,,46586
2016-05-08T11Z,1010.6,,,1,,,46586
2016-05-08T12Z,1010.3,,,1,,,46586
2016-05-08T13Z,1009.9,,,1,,,46586
2016-05-08T14Z,1009.6,,,1,,,46586
2016-05-08T15Z,1009.5,,,1,,,46586
2016-05-08T16Z,1009.6,,,1,,,46586
2016-05-08T17Z,1009.7,,,1,,,46586
2016-05-08T18Z,1010.2,,,1,,,46586
2016-05-08T19Z,1010.9,,,1,,,46586
2016-05-08T20Z,1011.7,,,1,,,46586
2016-05-08T21Z,1012.4,,,1,,,46586
2016-05-08T22Z,1012.5,,,1,,,46586
2016-05-08T23Z,1012.8,,,1,,,46586
2016-05-09T00Z,1012.7,,,1,,,46586
2016-05-09T01Z,1012.9,,,1,,,46586
2016-05-09T02Z,1012.6,,,1,,,46586
2016-05-09T03Z,1013.2,,,1,,,46586
2016-05-09T04Z,1013.3,,,1,,,46586
2016-05-09T05Z,1013.4,,,1,,,46586
2016-05-09T06Z,1013.3,,,1,,,46586
2016-05-09T07Z,1013.2,,,1,,,46586
2016-05-09T08Z,1012.6,,,1,,,46586
2016-05-09T09Z,1012.3,,,1,,,46586
2016-05-09T10Z,1011.6,,,1,,,46586
2016-05-09T11Z,1011.3,,,1,,,46586
2016-05-09T12Z,1010.9,,,1,,,46586
2016-05-09T13Z,1011.0,,,1,,,46586
2016-05-09T14Z,1010.8,,,1,,,46586
2016-05-09T15Z,1010.7,,,1,,,46586
2016-05-09T16Z,1010.7,,,1,,,46586
2016-05-09T17Z,1010.9,,,1,,,46586
2016-05-09T18Z,1011.1,,,1,,,46586
2016-05-09T19Z,1011.7,,,1,,,46586
2016-05-09T20Z,1012.4,,,1,,,46586
2016-05-09T21Z,1012.7,,,1,,,46586
2016-05-09T22Z,1012.5,,,1,,,46586
2016-05-09T23Z,1012.7,,,1,,,46586
2016-05-10T00Z,1013.0,,,1,,,46586
2016-05-10T01Z,1012.4,,,1,,,46586
2016-05-10T02Z,1012.1,,,1,,,46586
2016-05-10T03Z,1012.0,,,1,,,46586
2016-05-10T04Z,1011.4,,,1,,,46586
2016-05-10T05Z,1011.0,,,1,,,46586
2016-05-10T06Z,1010.5,,,1,,,46586
2016-05-10T07Z,1009.7,,,1,,,46586
2016-05-10T08Z,1009.5,,,1,,,46586
2016-05-10T09Z,1008.9,,,1,,,46586
2016-05-10T10Z,1008.7,,,1,,,46586
2016-05-10T11Z,1009.1,,,1,,,46586
2016-05-10T12Z,1009.2,,,1,,,46586
2016-05-10T13Z,1008.9,,,1,,,46586
2016-05-10T14Z,1009.4,,,1,,,46586
2016-05-10T15Z,1009.3,,,1,,,46586
2016-05-10T16Z,1009.2,,,1,,,46586
2016-05-10T17Z,1008.9,,,1,,,46586
2016-05-10T18Z,1009.3,,,1,,,46586
2016-05-10T19Z,1009.4,,,1,,,46586
2016-05-10T20Z,1010.2,,,1,,,46586
2016-05-10T21Z,1010.4,,,1,,,46586
2016-05-10T22Z,1010.2,,,1,,,46586
2016-05-10T23Z,1009.5,,,1,,,46586
2016-05-11T00Z,1009.3,,,1,,,46586
2016-05-11T01Z,1008.8,,,1,,,46586
2016-05-11T02Z,1008.6,,,1,,,46586
2016-05-11T03Z,1008.2,,,1,,,46586
2016-05-11T04Z,1007.9,,,1,,,46586
2016-05-11T05Z,1007.8,,,1,,,46586
2016-05-11T06Z,1007.1,,,1,,,46586
2016-05-11T07Z,1006.7,,,1,,,46586
2016-05-11T08Z,1005.6,,,1,,,46586
2016-05-11T09Z,1004.8,,,1,,,46586
2016-05-11T10Z,1004.0,,,1,,,46586
2016-05-11T11Z,1003.1,,,1,,,46586
2016-05-11T12Z,1002.3,,,1,,,46586
2016-05-11T13Z,1001.9,,,1,,,46586
2016-05-11T14Z,1000.9,,,1,,,46586
2016-05-11T15Z,1000.9,,,1,,,46586
2016-05-11T16Z,1000.9,,,1,,,46586
2016-05-11T17Z,1000.6,,,1,,,46586
2016-05-11T18Z,1000.3,,,1,,,46586
2016-05-11T19Z,999.8,,,1,,,46586
2016-05-11T20Z,999.9,,,1,,,46586
2016-05-11T21Z,1000.1,,,1,,,46586
2016-05-11T22Z,999.9,,,1,,,46586
2016-05-11T23Z,999.6,,,1,,,46586
2016-05-12T00Z,999.4,,,1,,,46586
2016-05-12T01Z,998.8,,,1,,,46586
2016-05-12T02Z,998.6,,,1,,,46586
2016-05-12T03Z,998.4,,,1,,,46586
2016-05-12T04Z,998.1,,,1,,,46586
2016-05-12T05Z,998.2,,,1,,,46586
2016-05-12T06Z,998.0,,,1,,,46586
2016-05-12T07Z,997.4,,,1,,,46586
2016-05-12T08Z,997.8,,,1,,,46586
2016-05-12T09Z,997.8,,,1,,,46586
2016-05-12T10Z,997.7,,,1,,,46586
2016-05-12T11Z,997.6,,,1,,,46586
2016-05-12T12Z,997.0,,,1,,,46586
2016-05-12T13Z,997.3,,,1,,,46586
2016-05-12T14Z,997.4,,,1,,,46586
2016-05-12T15Z,997.6,,,1,,,46586
2016-05-12T16Z,998.0,,,1,,,46586
2016-05-12T17Z,997.8,,,1,,,46586
2016-05-12T18Z,998.2,,,1,,,46586
2016-05-12T19Z,998.2,,,1,,,46586
2016-05-12T20Z,998.2,,,1,,,46586
2016-05-12T21Z,998.3,,,1,,,46586
2016-05-12T22Z,998.1,,,1,,,46586
2016-05-12T23Z,998.1,,,1,,,46586
2016-05-13T00Z,998.1,,,1,,,46586
2016-05-13T01Z,998.0,,,1,,,46586
2016-05-13T02Z,997.6,,,1,,,46586
2016-05-13T03Z,997.1,,,1,,,46586
2016-05-13T04Z,997.1,,,1,,,46586
2016-05-13T05Z,997.1,,,1,,,46586
2016-05-13T06Z,997.4,,,1,,,46586
2016-05-13T07Z,997.8,,,1,,,46586
2016-05-13T08Z,998.0,,,1,,,46586
2016-05-13T09Z,998.3,,,1,,,46586
2016-05-13T10Z,998.7,,,1,,,46586
2016-05-13T11Z,999.0,,,1,,,46586
2016-05-13T12Z,999.2,,,1,,,46586
2016-05-13T13Z,999.4,,,1,,,46586
2016-05-13T14Z,999.2,,,1,,,46586
2016-05-13T15Z,998.9,,,1,,,46586
2016-05-13T16Z,999.3,,,1,,,46586
2016-05-13T17Z,1000.6,,,1,,,46586
2016-05-13T18Z,1000.9,,,1,,,46586
2016-05-13T19Z,1001.4,,,1,,,46586
2016-05-13T20Z,1002.1,,,1,,,46586
2016-05-13T21Z,1002.8,,,1,,,46586
2016-05-13T22Z,1003.0,,,1,,,46586
2016-05-13T23Z,1003.2,,,1,,,46586
2016-05-14T00Z,1003.1,,,1,,,46586
2016-05-14T01Z,1003.1,,,1,,,46586
2016-05-14T02Z,1003.3,,,1,,,46586
2016-05-14T03Z,1003.5,,,1,,,46586
2016-05-14T04Z,1004.0,,,1,,,46586
2016-05-14T05Z,1004.6,,,1,,,46586
2016-05-14T06Z,1005.1,,,1,,,46586
2016-05-14T07Z,1005.5,,,1,,,46586
2016-05-14T08Z,1006.0,,,1,,,46586
2016-05-14T09Z,1006.7,,,1,,,46586
2016-05-14T10Z,1007.5,,,1,,,46586
2016-05-14T11Z,1008.1,,,1,,,46586
2016-05-14T12Z,1007.4,,,1,,,46586
2016-05-14T13Z,1007.2,,,1,,,46586
2016-05-14T14Z,1007.2,,,1,,,46586
2016-05-14T15Z,1007.7,,,1,,,46586
2016-05-14T16Z,1009.5,,,1,,,46586
2016-05-14T17Z,1010.1,,,1,,,46586
2016-05-14T18Z,1011.2,,,1,,,46586
2016-05-14T19Z,1011.8,,,1,,,46586
2016-05-14T20Z,1013.1,,,1,,,46586
2016-05-14T21Z,1013.9,,,1,,,46586
2016-05-14T22Z,1014.8,,,1,,,46586
2016-05-14T23Z,1015.6,,,1,,,46586
2016-05-15T00Z,1016.5,,,1,,,46586
2016-05-15T01Z,1016.7,,,1,,,46586
2016-05-15T02Z,1016.7,,,1,,,46586
2016-05-15T03Z,1017.3,,,1,,,46586
2016-05-15T04Z,1017.6,,,1,,,46586
